rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
187,"spotify:track:7qRxAsLTfU6PiZ2e5M1ePd","Henry Freitas, Lauana Prado","A Pilantra e O Vagabundo - Ao Vivo","Sony Music Entertainment",184,184,2,"1237482"
188,"spotify:track:2T6bX3rxdMc9V7ErfOB5yG","El De Las R's","Beretta (De Los Cerros La Escuela)","Dinero Nuevo Records",188,-1,1,"1236461"
189,"spotify:track:3lKOC96UdjCG47HZDJVyih","Simone Mendes","Saudade Proibida - Ao Vivo","Universal Music Ltda.",1,194,52,"1236438"
190,"spotify:track:6Qyc6fS4DsZjB2mRW9DsQs","The Goo Goo Dolls","Iris","Warner Records",147,160,16,"1235203"
191,"spotify:track:3cwVKjzKSTfvacYJF6Tkub","Léo Foguete","Última Noite - Solo","Sua Música Digital",5,156,77,"1233596"
192,"spotify:track:0aKZSEgjHbUngVi04ZrHBz","Hugo Henrique, Ana Castela","Processo Delicado","Universal Music Ltda.",105,149,4,"1231038"
193,"spotify:track:708yXS1fLm1gAXFyIQxtX2","Henrique & Juliano","Romântico (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",25,183,74,"1226193"
194,"spotify:track:5q0NlM6Pm8Pp3orq7zGiRn","Matheus & Kauan, Jorge & Mateus","Quarta Cadeira - Ao Vivo","Universal Music Ltda.",10,197,135,"1219335"
195,"spotify:track:6ATNNv8tZF61fa7VwDH89j","Alexsander Lucio","O Fogo Arderá - Ao Vivo","ID1736 - Céu Music",87,188,37,"1217065"
196,"spotify:track:75TRdahib714ZAAG24SboJ","MC Leozinho ZS, MC Diogo da vn","Lobo da Matilha","Sonar Music",109,191,6,"1209996"
197,"spotify:track:0TXpv5zESNCpMZvC0mnJcU","Netto Brito, Pablo","A Cena","Imagine Music co",197,-1,1,"1204196"
198,"spotify:track:2cIvKoAOC7w5eltdvf9ZXP","Kaue Mc, WR Original, DJ CLEBER, DJ LP Malvadão","Pique Anos 80","Universal Music Ltda.",54,144,7,"1195688"
199,"spotify:track:4JSROzfWqKccwZ68DX1aJe","Luan Santana","Tudo Que Você Quiser - Ao Vivo","Som Livre",169,198,3,"1189654"
200,"spotify:track:2lo5afNLtDsgZl0rwvpx0u","Michel Teló","Exagerado - Ao Vivo","Virgin Music Label And Artist Services (S&D)",200,-1,1,"1188915"
