rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
141,"spotify:track:1Du2rsAGiX1LcCegMomlFH","Standly, Yeri Mua, Oscar Maydon, Cachirula","Chaparrita (Remix)","Sony Music México",84,84,3,"1761084"
142,"spotify:track:3ddJ8Vbc5tYPxq5zKRVke6","KAROL G, Marco Antonio Solís","Coleccionando Heridas","Bichota/Interscope Records",25,132,39,"1759494"
143,"spotify:track:5PylcEeYUVtFnMBoGwBn18","Millonario","La Blindada","GOLDEN GANG RECORDS",143,179,2,"1757772"
144,"spotify:track:1jGuAHD9U2saBvxrbEendo","Eden Muñoz","Como En Los Viejos Tiempos","EMC Music/Sony Music México",89,110,24,"1749987"
145,"spotify:track:0RAlrJTWdsaZVtfh1wDb3r","Eden Muñoz","Mi Yo de Antes","EMC Music/Sony Music México",90,126,6,"1724156"
146,"spotify:track:0ItgotO5txriRAp6lXMHJ7","Junior H","A TU NOMBRE","WEA Latina",64,175,58,"1705277"
147,"spotify:track:5LHPcY9yd0hWVFIW4yfOCJ","Chuyin, Fuerza Regida, Jorsshh, Calle 24","Pika Pika","Street Mob Records",6,150,63,"1701376"
148,"spotify:track:6cgnliDsVLOjPUcCiUodCt","Peso Pluma, Tito Double P","malibu","Double P Records",27,130,12,"1695265"
149,"spotify:track:4Tx0nnFH7oVo3fvVyVeTYv","Peso Pluma, Tito Double P, Rey Quinto","marianita","Double P Records",39,76,3,"1689176"
150,"spotify:track:1nULBrlzWatdcjA2ZctIMv","Zoé","Labios Rotos - En Vivo Desde México / 2010","EMI México",96,154,151,"1687738"
151,"spotify:track:6CRRlfXDdhsL6vih3J5xco","Alfredo Olivas","En Definitiva","Camiolvi",68,169,198,"1684293"
152,"spotify:track:6YOfGIE6iFxC7G8OlGGvzW","Junior H","ROCKSTAR","WEA Latina",7,131,128,"1663828"
153,"spotify:track:6Xom58OOXk2SoU711L2IXO","Bad Bunny","Moscow Mule","Rimas Entertainment LLC",1,143,120,"1661828"
154,"spotify:track:3xff9Zn9iZ5anX3e9oi6tt","Junior H, Gael Valenzuela","MI$ LLAMADA$","WEA Latina",29,108,5,"1658244"
155,"spotify:track:3fJHbMUnzceimOnNjp63fF","Carín León","Primera Cita","Socios Music, LLC",2,178,151,"1655807"
156,"spotify:track:1RGlfmdvcfatN0ZLOmzanS","Junior H","El Hijo Mayor","WEA Latina",22,152,146,"1631157"
157,"spotify:track:5MyEACD2kRFeh231Z6FkdE","Cartel De Santa","Bombos y Tarolas","RCA Records Label",93,141,40,"1628725"
