rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
78,"spotify:track:6kUopck7LHVadAjAFcXiTj","Patricio Rey y sus Redonditos de Ricota","Un Ángel para Tu Soledad","Patricio Rey Discos",58,87,176,"525928"
79,"spotify:track:6EhX9FjpQZ5CohoGeqUM2u","Angela Torres","FAVORITA","Sony Music Uruguay",23,105,21,"525626"
80,"spotify:track:6d4d6cwiAf59mKxoRmXQoK","Babasonicos","Irresponsables","Pop Art",30,81,105,"514796"
81,"spotify:track:3VvA1wSxukMLsvXoXtlwWx","Boza","Hecha Pa' Mi","Sony Music Latin",5,84,79,"514458"
82,"spotify:track:39L3LdlHS3gqB62HPWaJRg","Bad Bunny","NO ME QUIERO CASAR","Rimas Entertainment LLC",42,90,9,"514016"
83,"spotify:track:5GUgnXDDO4raKkT9lO5F1x","DesaKTa2, Aneley","Estaba Aqui Pensando","Almenara Network S.A.S",81,83,33,"514013"
84,"spotify:track:1YYfyJ2yCvGFCxwjsIqEK9","Rauw Alejandro, Romeo Santos","Khé?","Sony Music Latin/Duars Entertainment",19,92,64,"513928"
85,"spotify:track:0oCiPqIEL5218yu2D996eP","Los Piojos","Bicho de Ciudad","300 Producciones",68,95,60,"512886"
86,"spotify:track:1o4xkdBe0RjSf2u6VXi4OI","Yan Block, Panda Black","444","SONAR LLC.",24,85,52,"503791"
87,"spotify:track:4zFRyL1GIKf17Fhp35AOUJ","Tincho & Javi, Valentina Olguin, Bauti Mascia","No Vayas a Llorar I Varieté #5","Tincho Di Salvo",87,172,4,"503338"
88,"spotify:track:4581iSIX0QZNNzAQRysF3k","Airbag","Nunca Lo Olvides","DALE PLAY Records",35,96,63,"502703"
89,"spotify:track:7MVIfkyzuUmQ716j8U7yGR","Milo j, Taiu","Rara Vez","Universal Music Argentina S.A.",3,94,155,"498650"
90,"spotify:track:6DUdDIRgLqCGq1DwkNWQTN","Maluma","Borro Cassette","Sony Music Latin",16,74,148,"496889"
91,"spotify:track:3X8jKI7kHrbhqgLboG14tw","Eugenia Quevedo, Angela Leiva, La banda de Carlitos","No Podrás - En Vivo","Eugenia Quevedo",44,53,49,"495117"
92,"spotify:track:7sChwC2NZjGc2Kdni3hlDg","Yan Block, Panda Black","Talento","Sonar LLC.",92,106,5,"494285"
93,"spotify:track:6iCnJkKswtMYoSmT58HmEn","Los Auténticos Decadentes","Un Osito de Peluche de Taiwán","Pop Art",44,114,38,"494133"
94,"spotify:track:1IgrATr9zMmRjtFVFY6O7s","DobleP, Peipper, Locura Mix, VERNAZ","PUTERÍ4","DALE PLAY Records / Wesaisons Records",37,75,13,"494076"
95,"spotify:track:0fMjldiEpgjbWQ4bBQwVzH","Kapo","UWAIE","Sony Music Latin/La Industria",15,98,55,"485973"
96,"spotify:track:0C9V5jMElp7laZZdsCHufD","Los Tipitos","Campanas en la Noche","Pop Art",67,89,291,"485670"
97,"spotify:track:3ydweVPwq9PCEVJ8WwqT6u","Los Auténticos Decadentes","Loco (Tu Forma De Ser)","RCA Records Label",75,103,32,"485202"
98,"spotify:track:78OOLg1XsVW0QQkfHP2VEV","Luciano Pereyra, The La Planta, Un Poco de Ruido, Pinky SD","Es Mi Culpa - Versión Cumbia","Universal Music Argentina S.A.",36,66,8,"482770"
99,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",60,99,146,"477139"
