rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
59,"spotify:track:7eoJzsBJxpUsdPAEE21gZ8","Maria Becerra, XROSS","FRUTILLA DEL PASTEL","WEA Latina",46,46,2,"572522"
60,"spotify:track:1rh4kDY9T4fHVDum8Foi5k","Gustavo Cerati","Adiós","Ariola",45,70,153,"572187"
61,"spotify:track:7upAH0ezzsThyvr33YKn4u","Turf","Pasos Al Costado","Pop Art",52,61,389,"563622"
62,"spotify:track:5KJacLbQNuqzR9IizaPI6h","Maria Becerra, Paulo Londra, XROSS","RAMEN PARA DOS","WEA Latina",1,32,30,"563009"
63,"spotify:track:6XehLOzB6wIt9lY9FlcOaM","Lali, Miranda!","MEJOR QUE VOS","Sony Music Argentina",10,58,43,"545024"
64,"spotify:track:1xVC7ab21v6dK03j0f9bgU","Dj Plaga, mamiyosoyelth","PERREO TH 7","Indyana Records",46,64,10,"543106"
65,"spotify:track:0rKqFkLnkcZByHMjN60KAn","Zion, Jory Boy, Ken-Y","More","Pina Records",40,92,20,"542955"
66,"spotify:track:2iDDnYmaz1HhedjI91fbmp","DENNIS, Luísa Sonza, Emilia","MOTINHA 2.0 (Mete Marcha) - Remix","Sony Music Entertainment Brasil / 5020 Records",3,60,32,"541047"
67,"spotify:track:6WJ2QzbVnjmPGKpmb6tmmO","La T y La M","amor de veraNO","Sony Music Uruguay",5,59,29,"536135"
68,"spotify:track:2JH26hQtnqWUNnQET8o2N1","ROSALÍA","Divinize","Columbia",61,-1,3,"533480"
69,"spotify:track:1LiN0Z98FkR1t0m8KmLcAH","Anuel AA, Haze","Amanece","House of Haze",10,88,178,"531819"
70,"spotify:track:5DdLSEyKh8zgCrJq2hFj92","Yan Block, TORRRES","Yo sé","SONAR LLC.",11,54,48,"531551"
71,"spotify:track:6kUopck7LHVadAjAFcXiTj","Patricio Rey y sus Redonditos de Ricota","Un Ángel para Tu Soledad","Patricio Rey Discos",62,77,167,"528626"
72,"spotify:track:59D4DOkspUbWyMmbAPQkxZ","Bad Bunny","VOY A LLeVARTE PA PR","Rimas Entertainment LLC.",5,93,48,"526486"
73,"spotify:track:6vRQqxOhUFd78p5tL8jXr7","Luck Ra, BM","La Morocha","Sony Music Entertainment Chile S.A",1,96,126,"525478"
74,"spotify:track:6MuJUSYCqA4FpMogUHzb2R","No Te Va Gustar","Ese Maldito Momento","Elefante Blanco",28,71,211,"521882"
75,"spotify:track:2Xetks48zQL2K7xUbJBHRn","Q' Lokura, Los Herrera","Cuidado Que Te Supero","Q' Lokura",42,66,82,"518796"
76,"spotify:track:1Mqfdem6pgGVoULjSkkcc9","Airbag","Cae el Sol","DALE PLAY Records / Airbag",56,80,95,"512748"
77,"spotify:track:6iCnJkKswtMYoSmT58HmEn","Los Auténticos Decadentes","Un Osito de Peluche de Taiwán","Pop Art",44,75,29,"511989"
78,"spotify:track:23FJGRug9hlYUIBnrmkIBX","Airbag","Cicatrices","DALE PLAY Records / Airbag",41,74,85,"509220"
79,"spotify:track:2jEjxOyKqMpkcThWl697hf","Babasonicos","El Loco","Pop Art",60,86,52,"503247"
80,"spotify:track:7MVIfkyzuUmQ716j8U7yGR","Milo j, Taiu","Rara Vez","Universal Music Argentina S.A.",3,101,146,"501784"
81,"spotify:track:0fLOPPoyIaPTe8dm2Mrft3","Anuel AA","Tú No Lo Amas","2018 Real Hasta La Muerte, Inc.",81,124,5,"497125"
82,"spotify:track:30vXLQ9yPEKdTNGHYik0iR","Tan Bionica, Airbag","Tus Cosas (feat. Airbag)","DALE PLAY Records",10,38,5,"497026"
83,"spotify:track:4KRlNVLHn2ZgGvpjnga31N","Luciano Pereyra, Ezequiel Y La Clave, Un Poco de Ruido, Pinky SD","Si No Es Muy Tarde - Versión Cumbia","Universal Music Argentina S.A.",14,57,34,"490836"
84,"spotify:track:05SMZYHVJ00uC5z2rR1x4y","Maria Becerra, XROSS","7 VIDAS","WEA Latina",9,48,15,"482915"
85,"spotify:track:5q2JbCNi4FcnglgPfxcV65","Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin","Sola (Remix)","Spiff TV, LLC / Real Hasta La Muerte, Inc.",12,126,114,"481983"
86,"spotify:track:0ZAJ660VP57lLK4U7NlGOy","Intoxicados","Nunca quise","Pop Art",55,73,462,"479056"
87,"spotify:track:5Bi9Cq5oVFy1OtUgecbegZ","Callejeros","Creo","Pelo Music S.A.",84,144,335,"478250"
88,"spotify:track:6DUdDIRgLqCGq1DwkNWQTN","Maluma","Borro Cassette","Sony Music Latin",16,104,139,"474045"
89,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",89,132,137,"469337"
90,"spotify:track:7bywjHOc0wSjGGbj04XbVi","Feid, ATL Jacob","LUNA","UMLE - Latino",5,105,104,"467151"
91,"spotify:track:3X8jKI7kHrbhqgLboG14tw","Eugenia Quevedo, Angela Leiva, La banda de Carlitos","No Podrás - En Vivo","Eugenia Quevedo",45,67,40,"467105"
92,"spotify:track:1YYfyJ2yCvGFCxwjsIqEK9","Rauw Alejandro, Romeo Santos","Khé?","Sony Music Latin/Duars Entertainment",19,110,55,"465116"
93,"spotify:track:67Q93kXygxCskeQiIP0V0j","Ciro y los Persas","Me Gusta","300 Producciones",60,141,458,"461736"
94,"spotify:track:5TFD2bmFKGhoCRbX61nXY5","Bad Bunny","NUEVAYoL","Rimas Entertainment LLC.",8,119,48,"458066"
95,"spotify:track:1C7NXX8UJ6pgNx8EkmyZDd","Beéle","si te pillara","5020 Records",16,69,23,"455446"
96,"spotify:track:0LswOwsXAfPYLGVwqRlNyW","Cumbia rocha","Suena en la Previa, Vol. 2","cumbia rocha",67,123,8,"451899"
97,"spotify:track:4OwhwvKESFtuu06dTgct7i","Marc Seguí, Rauw Alejandro, Pol Granch","Tiroteo - Remix","WEA Latina",26,143,90,"451815"
98,"spotify:track:06s3QtMJVXw1AJX3UfvZG1","Anuel AA, Bad Bunny","Hasta Que Dios Diga","2020 Real Hasta La Muerte, LLC",7,153,93,"450508"
99,"spotify:track:3hETtcSLmNncBjPMLHtVZs","ROSALÍA, Dougie F","Porcelana","Columbia",63,-1,2,"447523"
100,"spotify:track:1yg1tWFaYajN4b7vsKtYRE","La T y La M","El Doctorado","GraceMusic",26,79,64,"447326"
101,"spotify:track:0C9V5jMElp7laZZdsCHufD","Los Tipitos","Campanas en la Noche","Pop Art",67,89,282,"444871"
102,"spotify:track:6J5kc12BW5HuP3d7C3vvx8","Bad Bunny","EoO","Rimas Entertainment LLC.",15,112,48,"444800"
103,"spotify:track:0UaxhDrvCVcCWCqYQUeeFF","Tincho & Javi, Max Carra","Loco Enamorado I Varieté #4","Tincho Di Salvo",49,164,13,"440067"
104,"spotify:track:4eqXTlaHeK6xkM1fRx9wR5","Pinky SD, Un Poco de Ruido, Uriel Lozano","Conmigo Te Gustó","Pinky SD",13,81,68,"439542"
105,"spotify:track:1AX4aybSRyXHWrjg27wTFE","Ke Personajes, Onda Sabanera","Pobre Corazón - En Vivo","Ke Personajes",2,95,138,"439486"
106,"spotify:track:7JKptWv4YXmievid0HajID","Luck Ra, KHEA","HOLA PERDIDA","Sony Music Entertainment Chile S.A",1,90,100,"438158"
107,"spotify:track:3ydweVPwq9PCEVJ8WwqT6u","Los Auténticos Decadentes","Loco (Tu Forma De Ser)","RCA Records Label",78,111,23,"436623"
108,"spotify:track:0u6JsFiEEXb6kaF0oqyeFi","Luck Ra, La K'onga, Ke Personajes","Ya No Vuelvas (Versión Cuarteto)","Sony Music Entertainment Chile S.A",1,82,157,"432003"
109,"spotify:track:7eNwwoxDR8KVzNAuGvliAO","Omar Courtz, De La Rose, Haze","Kyoto","House of Haze",33,158,71,"431541"
110,"spotify:track:7JKpS5rKsKWeVPZ0ojBqv9","ROSALÍA","La Yugular","Columbia",101,-1,2,"427502"
111,"spotify:track:4MUrUT38U98olfnyzMBCzm","Bad Bunny","KLOuFRENS","Rimas Entertainment LLC.",14,162,48,"425236"
112,"spotify:track:2ANtIUI9cipWNI685VdlZb","Pablo Chill-E","Resentia","G STARR ENT",11,131,46,"424032"
113,"spotify:track:1SusWHVdHTmMAP6JcAR2b0","YSY A, Evlay, Lia Kali","TANTAS FOTOS","YSY A",30,68,4,"424030"
114,"spotify:track:0OcYoSGA1CFGZcCuPLyfhj","Airbag","Solo aquí","WM Argentina",71,129,21,"422675"
115,"spotify:track:5zpZUFF7YyPG90nkR88RYd","Babasonicos","Puesto","Universal Music Argentina S.A.",37,109,44,"421406"
116,"spotify:track:1p7m9H4H8s0Y7SgRm7j3ED","Andrés Calamaro","Flaca","DRO/EastWest Spain",61,103,377,"420941"
117,"spotify:track:4fDmgQfKMY7GcAwp2nNoQ0","Milo j","Solifican12","Sony Music Latin",42,148,10,"420138"
118,"spotify:track:35ttE4t8lQZA2vuCYDg4G7","Milo j","M.A.I","DALE PLAY Records",11,130,100,"420102"
119,"spotify:track:1TyBUtMxdmRfXhW3MmbxtQ","Luck Ra, Abel Pintos","QUE ME FALTE TODO","Sony Music Entertainment Chile S.A",3,87,110,"419047"
120,"spotify:track:73scB4Q4fcOmnsBVZPmk32","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",1,122,76,"415695"
121,"spotify:track:0jPn4YGT4at99OXz0hAEPC","Benji Bendi, Villano 13","Gata Fina","Benji Bendi",97,97,4,"414456"
122,"spotify:track:14rcLGX83RpsORAIzC4U4g","Patricio Rey y sus Redonditos de Ricota","Un Poco de Amor Francés","Patricio Rey Discos",82,102,240,"412458"
123,"spotify:track:3qhlB30KknSejmIvZZLjOD","Djo","End of Beginning","Djo",107,-1,11,"408617"
124,"spotify:track:2N9miXnewVmUrgl6JSK1FI","LE SSERAFIM, j-hope","SPAGHETTI","SOURCE MUSIC",107,121,6,"406307"
125,"spotify:track:0JoHqmlqE0W0i9prt6kcHR","Maluma, Trap Capos, Noriel, Bryant Myers, Juhn","Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)","Sony Music Latin",17,142,86,"404972"
126,"spotify:track:5tKgOSJzrdsxQSI7Wzbpfg","La Delio Valdez, Ke Personajes","Adiós Amor","Delirio Valdez Records",55,106,50,"404904"
127,"spotify:track:1R3ubqAHKHE6f64Hz37q8h","La T y La M","Un Montón de Estrellas - En Vivo Gran Rex","GraceMusic",13,98,52,"403670"
128,"spotify:track:0c27qjzqEgMLMnWTl5bCU8","benjitalkapone","Mambinho Brasileño","Nextlevel music",22,-1,22,"402253"
129,"spotify:track:3h64Lbm3TXMBSByfnRQyZE","ROSALÍA","De Madrugá","Columbia",100,-1,2,"401954"
130,"spotify:track:7qIw4D1PcDHigDohKkLB0W","Andrés Calamaro","Te quiero igual","DRO/EastWest Spain",66,120,60,"399355"
131,"spotify:track:5wPTk2TCDDuQRfqkZukWnk","King Savagge, Lyon la f, Katteyes, Lewis Somes","Pasajero","King savagge",131,138,2,"398761"
132,"spotify:track:2hi1aFllOFRNH8gIHxQvD9","Cosculluela, Nicky Jam","Te Busco","Rottweilas, Inc.",66,180,55,"398676"
133,"spotify:track:0oCiPqIEL5218yu2D996eP","Los Piojos","Bicho de Ciudad","300 Producciones",68,-1,51,"396422"
134,"spotify:track:0Sr7ssScx54yxdM2ols7nW","Omar Courtz, De La Rose","Q U E V A S H A C E R H O Y ?","Mr.305 Records / Rimas Entertainment LLC.",1,136,62,"396192"
135,"spotify:track:5b5xh1omN5tSrIfmTckmIU","TINI","Down","5020 Records",30,100,6,"395892"
136,"spotify:track:5dDlknAL9imbXXl7uG7oqe","Omar Courtz","⁠LUCES DE COLORES","Mr.305 Records / Rimas Entertainment LLC.",99,99,36,"389800"
137,"spotify:track:2dVpRl0lq9lUEdPPQ1Niec","Maria Becerra","CORAZÓN VACÍO","WEA Latina",1,65,97,"387521"
138,"spotify:track:1fU2DcwVJEuUvGV3mUam8T","La Delio Valdez","Inocente","Delirio Valdez Records",41,128,187,"387283"
139,"spotify:track:1BNr7EFC2DmTQzfz0qCHc3","Maria Becerra, XROSS","SLOW IT DOWN","WEA Latina",63,63,2,"386509"
140,"spotify:track:6cFf4Jfy7ThUwGzbqFcZsx","Estelares, Jorge Serrano","Ella Dijo","Pop Art",56,125,84,"386376"
141,"spotify:track:1DrDfpOx4P4LMxFhtOmeyD","Plan B","Fanatica Sensual","Pina Records",122,193,24,"381708"
142,"spotify:track:4SJHHpKhcuXwDsCsPqshXj","Rauw Alejandro, Chencho Corleone","El Efecto","Duars Entertainment, Corp.",30,176,109,"381562"
143,"spotify:track:6VfL3MEuYeJbDlD8m011HR","Beéle","quédate","5020 Records",108,108,7,"381198"
144,"spotify:track:1LFM6gtGwcTe8CXX6y1IK2","ROSALÍA","Mundo Nuevo","Columbia",125,-1,2,"380618"
145,"spotify:track:2wsfPRyzSU7LgqjvoxmY5q","Emanero, Karina, j mena, Angela Torres","SINVERGÜENZA - con Angela Torres","Fifty One",14,115,104,"377710"
146,"spotify:track:65DBZofI0b79kfHTcWWDuU","Soda Stereo","Trátame Suavemente - Remasterizado 2007","Columbia",56,156,417,"377157"
147,"spotify:track:0fea68AdmYNygeTGI4RC18","J Balvin, Bad Bunny","LA CANCIÓN","Universal Music Latino / Rimas",7,198,180,"373697"
148,"spotify:track:1PREzVLuDT6PSE9sej4wnV","Fuerza Regida, Grupo Frontera","COQUETA","Rancho Humilde/Streetmob Records/Grupo Frontera/Sony Music Latin",12,139,23,"373012"
149,"spotify:track:4GKm1QaEr1tqJwUM0EsUl3","Milo j","Ama De Mi Sol","Sony Music Latin",35,189,10,"372266"
150,"spotify:track:6jBoUckd6VEImt6pg8RpDr","Kidd Voodoo, JC Reyes","Me Mareo","Kidd Voodoo",78,150,8,"372175"
151,"spotify:track:7q7XFO9av9VpNJSXKJwJxD","Las Pelotas","Personalmente","Pop Art",93,145,213,"372170"
152,"spotify:track:1CPZ5BxNNd0n0nF4Orb9JS","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","Golden","K-Pop Demon Hunters",90,155,21,"371501"
153,"spotify:track:0hVZnH3f3xmudcfCFLdw1V","ROSALÍA","Mio Cristo Piange Diamanti","Columbia",96,-1,2,"369029"
154,"spotify:track:2grcaP2t5eJpDv4YhOuMWn","Miranda!, TINI","Me Gusta","Sony Music Argentina",19,91,30,"368801"
155,"spotify:track:5kl4FkCUzVa5wicxafa9yc","Andrés Calamaro","Cuando no estás","WM Spain",123,169,12,"368228"
156,"spotify:track:0wWeyZw0lTsckWpWraSQ5Z","YSY A, Evlay","FAN DE TUS BATALLAS","YSY A",28,83,4,"367444"
157,"spotify:track:4dLLdfiniBhDP9dlJQIOi4","Los Ángeles Azules, Emilia","Perdonarte, ¿Para Qué?","OCESA Seitrack",1,127,80,"365063"
158,"spotify:track:0fMjldiEpgjbWQ4bBQwVzH","Kapo","UWAIE","Sony Music Latin/La Industria",15,-1,47,"364362"
159,"spotify:track:7k3qWn8D43a5ISa3x8lJux","Anuel AA","¿Qué Nos Pasó?","Real Hasta La Muerte, LLC",159,-1,4,"364234"
160,"spotify:track:5WEF0icHWmAZBBMglBd599","Bad Bunny, Chuwi","WELTiTA","Rimas Entertainment LLC.",7,159,45,"361834"
161,"spotify:track:2XbsqBrOdYjm0OLBEepID7","TINI, Beéle","Universidad","5020 Records",3,133,24,"361747"
162,"spotify:track:3tiJUOfAEqIrLFRQgGgdoY","Big One, FMK, Ke Personajes","Un Finde | CROSSOVER #2","Fifty One",1,147,128,"356724"
163,"spotify:track:0PXMe1jhIjvIdJ7aBmnsNf","Emilia, Luísa Sonza","bunda 🍑","Sony Music Latin",1,161,41,"353467"
164,"spotify:track:4JLedgJ80MsjcJBiFdqnFb","Pinky SD, Un Poco de Ruido, Q' Lokura","Me Duele Tu Nombre","Pinky SD",126,135,14,"353281"
165,"spotify:track:6NdKkfo7o6IH1Op0jsBDjN","Plan B","Si No Le Contesto","Pina Records",131,-1,4,"352681"
166,"spotify:track:0tQDrJxQcB5zKGrHx43xUj","La T y La M","Como Se Siente","GraceMusic",166,182,2,"352358"
167,"spotify:track:6Soxxi73U6SO4rOGJwYYxI","Los Piojos","Tan Solo","El Farolito Discos",53,154,156,"350933"
168,"spotify:track:2cRtuTadVm0JzoW4NNTIqI","Plan B","Candy","Pina Records",153,-1,8,"350562"
169,"spotify:track:4DS7HoqrKq1dDjeYOKBlu9","Trap Capos, Noriel, Bad Bunny, Arcángel","De las 2 (feat. Bad Bunny & Arcángel)","Sony Music Latin/Ganda Entertainment",105,-1,11,"349604"
170,"spotify:track:5PCOOngROV9jWsUViSy4Ed","j-hope, GloRilla","Killin' It Girl (feat. GloRilla)","BIGHIT MUSIC",69,192,25,"349312"
171,"spotify:track:1m69ELEgE6k5ZWsap40ozt","Ozuna","Se Preparó","VP Records Corp/Dimelo Vi",1,-1,82,"348685"
172,"spotify:track:1buwr89mlvxbaqArqmvCYS","Patricio Rey y sus Redonditos de Ricota","Esa Estrella Era Mi Lujo","Patricio Rey Discos",79,165,63,"348206"
173,"spotify:track:04NgtrJu0GZXH6bNEHDW3A","Ponte Perro, Salastkbron","ALTO JUGADOR","GOAT RECORDS",173,-1,1,"348038"
174,"spotify:track:16uvds0iYqjEK8m5EGEdVd","Feid, Manuel Turizo","BORRAXXA","JP Entertainment (Jorge Pino)",174,179,2,"347955"
175,"spotify:track:4jn3R3KF5hx2fCiXlj89yE","YSY A, Bhavi, Milo j","FLECHAZO EN EL CENTRO","Ysy A",12,-1,103,"347347"
176,"spotify:track:5hKjEpYrJIJs6uPl7zw6Y6","Jory Boy, Bad Bunny","No Te Hagas","Young Boss Entertainment",54,-1,75,"346338"
177,"spotify:track:0mYdCMOJH2nvHXx9VLzVBl","DesaKTa2","Entra En Mi vida / La De La Mala Suerte - En Vivo","Almenara Network S.A.S",14,140,21,"346281"
178,"spotify:track:18m5dJOPB2geFwOymXNaWg","Mora, De La Rose","AURORA","Rimas Entertainment LLC.",37,157,28,"345980"
179,"spotify:track:7iweKASBVZgu9g96YEClxt","Maria Becerra, XROSS","INFINITOS COMO EL MAR","WEA Latina",19,78,13,"345297"
180,"spotify:track:6yLqoieklk9gwabLaUDJ4s","La Factoria, Eddy Lover","Perdóname","PanamaMusic",122,-1,15,"345017"
181,"spotify:track:42mrOMjkQb7jRKatu0bqg4","Q' Lokura, Luck Ra","Mil Preguntas","Q' Lokura",15,166,75,"344301"
182,"spotify:track:3NlHH9zJ9uGXkm6NJDbLnO","El Plan De La Mariposa","Túnel de la Vida","Savia Records",72,-1,22,"344103"
183,"spotify:track:2Mgur7BKnpr7OG3izSNFTA","Bryant Myers, Anuel AA, Anonimus, Almighty","Esclava - Remix","Millogang Music Inc., Real Hasta La Muerte LLC, Anonimus Music, La Industria De Los Inmortales",183,-1,5,"343704"
184,"spotify:track:2uwWTt4mRTkV1MHAun4JNv","Julianno Sosa, benjitalkapone, Jairo Vera","y ke pa - Remix","SOSA MAFIA",39,149,15,"343375"
185,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",1,107,195,"342891"
