rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
22,"spotify:track:1CPZ5BxNNd0n0nF4Orb9JS","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","Golden","K-Pop Demon Hunters",22,25,19,"711693"
23,"spotify:track:67VOcsWPZ38BXFL2NnJWs6","Katteyes","VEN ACÁ","Rimas Entertainment LLC.",23,23,2,"702356"
24,"spotify:track:1iTBWVDuQaQ7yMybZri66d","Kidd Voodoo","Destello...","Kidd Voodoo",1,20,13,"699882"
25,"spotify:track:6A8ZNt71PS4PuBtxbdXV0L","Cris MJ","30 Mil Pies","Sonar LLC.",7,18,4,"657837"
26,"spotify:track:4mvD8af1IQary3hoe0KgOU","Lucky Brown, Jere Klein, Nes","Bella","Lucky Brown",1,27,26,"628430"
27,"spotify:track:40ITk1Q3t8QTGgtzK8KPZE","Lucky Brown, Tobal Mj, Nacho G Flow","Zona","Lucky Brown",3,28,18,"623911"
28,"spotify:track:0l0vcZMU7AOeQmUIREoI2U","Rauw Alejandro, Bad Bunny","Qué Pasaría...","Sony Music Latin/Duars Entertainment",4,30,51,"609363"
29,"spotify:track:2lTm559tuIvatlT1u0JYG2","Bad Bunny","BAILE INoLVIDABLE","Rimas Entertainment LLC.",1,31,44,"591525"
30,"spotify:track:6J5kc12BW5HuP3d7C3vvx8","Bad Bunny","EoO","Rimas Entertainment LLC.",6,29,44,"585765"
31,"spotify:track:4zhk2RS2EZODmBW6il55Qj","Beéle, Ovy On The Drums","mi refe","5020 Records",10,22,46,"579694"
32,"spotify:track:5pP5sfmqaecBT2d20aXB2i","Bayron Fire, l3tter","Tu Pelo Negro","Bayron Fire",28,55,9,"563903"
33,"spotify:track:4aDbrgm1ZaebS1Bb2dOXac","Milo j","Niño","Sony Music Latin",25,35,6,"558095"
34,"spotify:track:5kK8aTkR4QGcUx3UiVmOqA","Lucky Brown, Jere Klein, Fran C","Amor Escondido","Lucky Brown",11,40,26,"553330"
35,"spotify:track:2uwWTt4mRTkV1MHAun4JNv","Julianno Sosa, benjitalkapone, Jairo Vera","y ke pa - Remix","SOSA MAFIA",4,46,26,"544171"
36,"spotify:track:3nDhIGkMvnsd8zo5u6eD05","Kidd Voodoo, Jere Klein, Swift 047","WHISKY A LA ROCA","Kidd Voodoo",2,33,42,"541468"
37,"spotify:track:6uiQ0DqbXTBc8tl0AUKZkR","Rels B","TU VAS SIN (fav)","DALE PLAY Records / Flakk Team",37,37,15,"537865"
38,"spotify:track:3Frf311vkzSQtLUrtRFgba","Lyon la f","COMO TÚ","Nosotros Somos El Futuro under exclusive license to UnitedMasters LLC",38,43,10,"536418"
39,"spotify:track:08rPC6uXVwFDrTZxTGNuU3","Lucky Brown, Almighty, Mateo on the Beatz","Dime Si Te Acuerdas","Lucky Brown",26,26,2,"529708"
40,"spotify:track:0c27qjzqEgMLMnWTl5bCU8","benjitalkapone","Mambinho Brasileño","Nextlevel music",1,21,24,"528711"
41,"spotify:track:59D4DOkspUbWyMmbAPQkxZ","Bad Bunny","VOY A LLeVARTE PA PR","Rimas Entertainment LLC.",1,38,44,"523332"
42,"spotify:track:1bOomfQ28HND8HwT0tViLT","Lyon la f, Lamelodiadelhampa, Nacho G Flow","DEJA QUE EL MUNDO SE ACABE","PEGAO COMPANY",19,39,22,"520991"
43,"spotify:track:5AK6QqM8aUXXTk6oY00ZRh","Yan Block, De La Rose, Hades66, Ñengo Flow","444 - Remix","SONAR LLC.",43,-1,1,"500346"
44,"spotify:track:0nafF9MxcXJBQWv3BTKtdF","KAROL G, Feid","Verano Rosa","Bichota/Interscope Records",14,34,20,"500130"
45,"spotify:track:614NVFo5csQqRnryl4jXs2","Héctor ""El Father"", Wisin & Yandel","El Teléfono","Machete Music",45,51,22,"490685"
46,"spotify:track:4RvLWywNgTMHyKS3z9UEPB","Pailita, Jere Klein, l3tter","ENLOKCIENDO","Rimas Entertainment México S.A. de C.V",3,41,19,"490091"
47,"spotify:track:1o4xkdBe0RjSf2u6VXi4OI","Yan Block, Panda Black","444","SONAR LLC.",37,60,66,"484590"
48,"spotify:track:0RF0uI6eeHrlYW8rGdN9K0","Loyaltty, Marcianeke, Lewis Somes","SEH","Virgin Music Chile",36,44,4,"482694"
49,"spotify:track:1pLCpA1RN8avJxSD3ZCwhj","Arcángel","Pa' Que La Pases Bien","Cinq Recordings",47,49,78,"482645"
50,"spotify:track:53iuhJlwXhSER5J2IYYv1W","Taylor Swift","The Fate of Ophelia","Taylor Swift",16,45,5,"481443"
51,"spotify:track:3ZI02Zy37d6aPjezlg57SB","Grupo Disparo","Corazón de Piedra","Grupo Disparo",23,96,56,"447649"
52,"spotify:track:2QP041AcWg8PwPIWP95RKN","Beéle","top diesel","5020 Records",24,36,24,"447352"
53,"spotify:track:0Lahr7sUDdtYnX3n3KobR6","Katteyes, Kidd Voodoo, Swift 047","PONTE LOKITA","Jak Entertainment LLC",1,53,38,"444431"
54,"spotify:track:0Fb8RH9cZJtUsbSE6HM01G","Martinwhite, Loyaltty, NEMJ","MAL PORTA","Sony Music Entertainment Chile S.A",46,58,9,"443851"
55,"spotify:track:3KZCP2StVGdWkOKyRZNWA4","Plan B","Es un Secreto","Pina Records",22,54,188,"442221"
56,"spotify:track:0VKkyBKCXyR99navhVRqcP","Zion & Lennox","La player (Bandolera)","WEA Latina",1,64,127,"432200"
57,"spotify:track:44xDy4h27s4ENaC8fKnCoC","El Bogueto, Yung Beef","Cuando No Era Cantante","Candela Music",57,103,3,"431956"
58,"spotify:track:2KacJuYMHh9GHv2oG0b1Yb","BRY, Sebastian Roldan, Linares, 4NDY, Griimpa","Embaladinho Arrebatadinho - 4NDY, Griimpa Remix","SBeat Music",58,128,8,"426056"
59,"spotify:track:6Sqm0JcOT9tw6Az1dDZ2WC","Santaferia, Grupo Zúmbale Primo","Que Te Vaya Bien","Huracán Records",14,66,147,"424240"
60,"spotify:track:5DdLSEyKh8zgCrJq2hFj92","Yan Block, TORRRES","Yo sé","SONAR LLC.",24,74,53,"420579"
61,"spotify:track:1C7NXX8UJ6pgNx8EkmyZDd","Beéle","si te pillara","5020 Records",20,42,22,"419117"
62,"spotify:track:0neouvsGp68ZH1D92bsMVQ","Eloy, Randy Nota Loca","Fuera del Planeta","All In Music",39,124,20,"401858"
63,"spotify:track:2dK99lWPkBVwNen6gK1AtI","Chayanne","Bailando Bachata","Sony Music Latin",57,72,73,"401361"
64,"spotify:track:5lCk0ZeN8h76QxNqHEGMZJ","Cris MJ","Vamo a Bailotear","Sonar LLC.",1,52,19,"397289"
65,"spotify:track:7EKHaY0lfTKlpnqJHcj5mO","Lucky Brown, Mateo on the Beatz, Adan La Amenaza","Sola en Casa","Lucky Brown",9,50,11,"396387"
66,"spotify:track:5jgmQkVypORb3enASCxjYs","Milo j, Trueno","Gil","Sony Music Latin",36,56,6,"392415"
67,"spotify:track:0rKqFkLnkcZByHMjN60KAn","Zion, Jory Boy, Ken-Y","More","Pina Records",46,63,55,"392344"
68,"spotify:track:3sK8wGT43QFpWrvNQsrQya","Bad Bunny","DtMF","Rimas Entertainment LLC.",1,62,44,"380339"
69,"spotify:track:2Qdjdm8WzaaXgucKWDn4ku","Grupo Zúmbale Primo","Hablando Con La Luna","Mojo Latam LLC",36,92,9,"376538"
70,"spotify:track:4MUrUT38U98olfnyzMBCzm","Bad Bunny","KLOuFRENS","Rimas Entertainment LLC.",9,59,44,"375869"
71,"spotify:track:7KjbsXaBf9XKcd65CaMckw","Milan Didier, El BAI","MIENTES","2025 MILAN DIDIER",57,68,5,"375294"
72,"spotify:track:6OaGIYcVzx5c7aEKkuYS1M","Tony Dize, Yandel","Permítame","Pina Records",49,61,122,"368693"
73,"spotify:track:6C1RD7YQVvt3YQj0CmuTeu","Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz","Diles","Rimas Entertainment LLC",28,73,184,"364924"
74,"spotify:track:3pRGHJs44yC68rQU9hAWa9","Grupo Frontera, Fuerza Regida, Cris MJ","tu favorito","BorderTown Records",47,47,2,"364111"
75,"spotify:track:1PREzVLuDT6PSE9sej4wnV","Fuerza Regida, Grupo Frontera","COQUETA","Rancho Humilde/Streetmob Records/Grupo Frontera/Sony Music Latin",32,75,29,"360931"
76,"spotify:track:73scB4Q4fcOmnsBVZPmk32","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",1,67,72,"359726"
77,"spotify:track:0AXKoQuC2NQ8S2QRF0Gu02","Plan B","Fronteo","Pina Records",31,170,19,"359704"
78,"spotify:track:2KrQbq3aqGOFGnkTKnN2XA","KAROL G","LATINA FOREVA","Bichota/Interscope Records",21,48,19,"359046"
79,"spotify:track:5eqZZLLZ4CkuUznPCOimsi","Lucky Brown, Mateo on the Beatz","Cosa Linda","Lucky Brown",1,78,54,"355580"
80,"spotify:track:2SPBFiD8iITb8CKJGz1TEQ","Yan Block","111","SONAR LLC.",22,85,37,"355042"
81,"spotify:track:1YYfyJ2yCvGFCxwjsIqEK9","Rauw Alejandro, Romeo Santos","Khé?","Sony Music Latin/Duars Entertainment",9,70,51,"354624"
82,"spotify:track:4DnrAI8WyUY6gkOwl8GlPN","Alleh, Yorghaki","capaz (merengueton)","La Ciudad",5,69,47,"353161"
83,"spotify:track:6VfL3MEuYeJbDlD8m011HR","Beéle","quédate","5020 Records",56,101,24,"351998"
84,"spotify:track:3fJHbMUnzceimOnNjp63fF","Carín León","Primera Cita","Socios Music, LLC",40,83,121,"349028"
85,"spotify:track:5TFD2bmFKGhoCRbX61nXY5","Bad Bunny","NUEVAYoL","Rimas Entertainment LLC.",5,79,44,"348560"
86,"spotify:track:6wvLZrankL4gRiWEGl6eF4","Kidd Voodoo, Ñengo Flow","Ta' Bellaka","Kidd Voodoo",20,81,13,"347396"
87,"spotify:track:4Vl4Ljum5W4v8w8EiqWTHA","Jere Klein, Lucky Brown, Valdi, Mateo on the Beatz","2x1","2025 JERE KLEIN",3,77,31,"347267"
88,"spotify:track:27xkOIER6uDLKALIelHylZ","Jin","Don’t Say You Love Me","BIGHIT MUSIC",45,76,25,"344030"
89,"spotify:track:1LiN0Z98FkR1t0m8KmLcAH","Anuel AA, Haze","Amanece","House of Haze",2,82,234,"342468"
90,"spotify:track:2T8yuUKl1nhmtaIocqWo4i","ROSALÍA, Björk, Yves Tumor","Berghain","Columbia",90,154,2,"340868"
91,"spotify:track:02sy7FAs8dkDNYsHp4Ul3f","Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast","Soda Pop","K-Pop Demon Hunters",87,87,18,"335593"
92,"spotify:track:0fMjldiEpgjbWQ4bBQwVzH","Kapo","UWAIE","Sony Music Latin/La Industria",5,84,56,"334744"
93,"spotify:track:5PPYg2Fa1fCkrRBv6vIeeU","De La Rose, Omar Courtz","NUBES","WEA Latina",12,108,31,"334670"
94,"spotify:track:3ddJ8Vbc5tYPxq5zKRVke6","KAROL G, Marco Antonio Solís","Coleccionando Heridas","Bichota/Interscope Records",20,80,20,"330390"
95,"spotify:track:0zWie4FU2K18d9NxTzwliM","Martinwhite, Dj Rocka","COQUETA","Sony Music Entertainment Chile S.A",37,98,25,"327727"
96,"spotify:track:6Ne8CMowcnP2t9WeL9pai9","Nickoog Clk, Katteyes, Juanka, Jere Klein","Somos Diferentes (Remix)","Nickoog CLK under exclusive license to UnitedMasters LLC",7,71,22,"326930"
97,"spotify:track:1dAQ93kw8Sy9n4JCz2G9Nf","Alexis y Fido, Arcángel, De La Ghetto","Camuflaje (Remix)","Wild Dogz Music",83,139,4,"325251"
98,"spotify:track:6Sv0CzVqzydd7NYQgAG70c","KAROL G","Ivonny Bonita","Bichota/Interscope Records",43,57,10,"322816"
99,"spotify:track:5XBdsOe2SVDbVqz6tCfAJD","Bayriton, Jere Klein","Missing","Bayriton",18,88,23,"322665"
100,"spotify:track:7so0lgd0zP2Sbgs2d7a1SZ","Lady Gaga, Bruno Mars","Die With A Smile","Interscope Records",9,100,64,"321811"
101,"spotify:track:69Ej1xrGjOcHvIMtMKxK0G","Don Omar","Dile","UMLE - Machete",72,91,258,"321727"
102,"spotify:track:0vfPiExVUcECwzpQ3vfV0R","Grupo Zúmbale Primo","Tattoo","MOJO",12,90,61,"319633"
103,"spotify:track:6X8DTIJEgHUjZynuds0E2f","Roze Oficial, Max Carra, Valen, RAMKY EN LOS CONTROLES","Tu jardín con enanitos","Sony Music Uruguay",79,102,12,"319227"
104,"spotify:track:5q2JbCNi4FcnglgPfxcV65","Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin","Sola (Remix)","Spiff TV, LLC / Real Hasta La Muerte, Inc.",5,89,229,"318309"
105,"spotify:track:18m5dJOPB2geFwOymXNaWg","Mora, De La Rose","AURORA","Rimas Entertainment LLC.",34,99,25,"318077"
106,"spotify:track:4ksf1UdqNc9pU8R4ZZrgdY","Miranda!","Tu Misterioso Alguien","Pelo Music",27,105,16,"313676"
107,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",75,109,305,"310586"
108,"spotify:track:3IKXssdzqnqGp57wAZ6auy","Tobal Mj, Cris MJ, Kail BRL","Que Brille Sola Mami","Tobal Mj",37,136,76,"309017"
109,"spotify:track:7eNwwoxDR8KVzNAuGvliAO","Omar Courtz, De La Rose, Haze","Kyoto","House of Haze",27,114,68,"309015"
110,"spotify:track:2SkB7jADnfiWH8qAE9H8cO","Xavi, Manuel Turizo","En Privado","Interscope Records",69,86,31,"303643"
111,"spotify:track:2ANtIUI9cipWNI685VdlZb","Pablo Chill-E","Resentia","G STARR ENT",20,133,74,"302673"
112,"spotify:track:6kPCcIAGoTeRrh8qrmKa90","Tiago PZK, Ke Personajes","Piel","WEA Latina",8,122,92,"301406"
113,"spotify:track:6yLqoieklk9gwabLaUDJ4s","La Factoria, Eddy Lover","Perdóname","PanamaMusic",77,107,41,"298538"
114,"spotify:track:72PMAMYZYL060JML0S3khc","Kidd Voodoo, Resonancia Etérea","Confortas Pero Dañas","Kidd Voodoo",2,104,71,"296549"
115,"spotify:track:4OsBqqMwFabHATATT527tH","Myke Towers, Quevedo","SOLEAO","WEA Latina",17,110,23,"295241"
116,"spotify:track:4bw8mcDUSRWfQo63ZTYRnU","Maluma, Carín León","Según Quién","Sony Music Latin",22,119,111,"295098"
117,"spotify:track:2N9miXnewVmUrgl6JSK1FI","LE SSERAFIM, j-hope","SPAGHETTI","SOURCE MUSIC",117,143,2,"293601"
118,"spotify:track:5occe23hOaYkWHc9IeWrUA","Alanys Lagos, Grupo Disparo","Usted Se Parece","Alanys Lagos",79,137,13,"291932"
119,"spotify:track:7bywjHOc0wSjGGbj04XbVi","Feid, ATL Jacob","LUNA","UMLE - Latino",3,95,101,"290883"
120,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",1,116,351,"290379"
121,"spotify:track:5dDlknAL9imbXXl7uG7oqe","Omar Courtz","⁠LUCES DE COLORES","Mr.305 Records / Rimas Entertainment LLC.",108,121,19,"288973"
122,"spotify:track:4WSCQzsVo8ucr3FwGmUkHw","Daddy Yankee, Randy Nota Loca","Salgo Pa' la Calle","Craft Latino",80,152,34,"288665"
123,"spotify:track:27o0WntB9hT9VpWIkuIg13","benjitalkapone","Y Ke Pa","benjitalkapone Oficial",54,123,15,"288332"
124,"spotify:track:60a0Rd6pjrkxjPbaKzXjfq","Linkin Park","In the End","Warner Records",66,150,11,"288115"
125,"spotify:track:465lkwZP4ZXzWqZq4kOhgW","Kidd Voodoo, Resonancia Etérea","La Verdad","Kidd Voodoo",4,112,35,"286450"
126,"spotify:track:35NTHnL0y4xr5JEmnnxsoj","ITHAN NY","Si Te Vas","WM Chile",45,65,4,"285252"
127,"spotify:track:17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control","Warner Records",67,125,87,"284043"
128,"spotify:track:2oaGtVSJwivQkslaiDXOTr","Shakira, Ed Sheeran, Beéle","Hips Don't Lie - Spotify Anniversary Version","Sony Music Latin",97,97,2,"277262"
129,"spotify:track:6hww0d3JzXT89rK1Hu7HMv","Santaferia","Algún Día Volverás","Huracán Records",33,146,309,"275078"
130,"spotify:track:3SOPWx87eWyKGJ68V08zZu","ITHAN NY, Piero 47","A Tu Manera","WM Chile",48,127,14,"274537"
131,"spotify:track:2kvpHbQHp9QmcG9WhyLwco","Cris MJ","Daytona","Sonar LLC.",2,134,104,"274051"
132,"spotify:track:4OwhwvKESFtuu06dTgct7i","Marc Seguí, Rauw Alejandro, Pol Granch","Tiroteo - Remix","WEA Latina",31,94,58,"272810"
133,"spotify:track:7ns16ylM6sbxo9ZWIwyE5d","Danny Ocean, Kapo","Imagínate","Atlantic Records",5,153,52,"271785"
134,"spotify:track:0DrBIUc9IfKGwUgJMi91ts","Santiago Avendaño, Dj Tati, Mc Doriva","Ta Ta Ta","Santiago Avendaño",134,147,5,"271190"
135,"spotify:track:3CbiuLMBPM6uV4a7HvkOib","Tony Dize, Plan B","Solos","Pina Records",37,117,117,"268758"
136,"spotify:track:2Bhmj4XK33InfhqKPxcJ1v","Aventura","Dile al Amor","Premium Latin Music",58,113,33,"268686"
137,"spotify:track:65DBZofI0b79kfHTcWWDuU","Soda Stereo","Trátame Suavemente - Remasterizado 2007","Columbia",70,-1,184,"267550"
138,"spotify:track:7iQXYTyuG13aoeHxGG28Nh","Bad Bunny, Feid","PERRO NEGRO","Rimas Entertainment LLC",2,118,95,"267172"
139,"spotify:track:7xjFEvchFCiAmuseCBModI","Pablo Chill-E, Ñengo Flow, Jere Klein","Bastardo (feat. Ñengo Flow & Jere Klein)","G STARR ENT",3,140,79,"267102"
140,"spotify:track:6URNgz911jj10KXTFtevcS","Plan B","Por Que Te Demoras?","Pina Records",75,141,123,"264765"
141,"spotify:track:4feh4Ak3ZJfC6ibxkNzlkE","Boza, ELENA ROSE","orióN","Sony Music Latin",71,190,43,"262402"
142,"spotify:track:0GmiGIxXDNrePrHBpijYDp","Yannc, Darkiel, Eladio Carrion, Brray, Myke Towers","Sigue Bailandome","Full Harmony",4,130,132,"262085"
143,"spotify:track:2cRtuTadVm0JzoW4NNTIqI","Plan B","Candy","Pina Records",119,-1,90,"260826"
144,"spotify:track:2WfaOiMkCvy7F5fcp2zZ8L","a-ha","Take on Me","Rhino",61,160,94,"259808"
145,"spotify:track:56innU0z9irTs1uEVbbrBA","Eloy, Jowell, Randy Nota Loca, Zion","Fuera del Planeta - Remix","All In Music",107,-1,11,"259536"
146,"spotify:track:43ZwcFkQGxvpTVbVHi3MRF","Ceaese, Utopiko, DrefQuila, THAT","Damelo (feat. DrefQuila y THAT)","WM Chile",32,131,88,"259190"
147,"spotify:track:1xOqGUkyxGQRdCvGpvWKmL","KATSEYE","Gabriela","HYBE/Geffen",77,138,20,"258908"
148,"spotify:track:2f0Ft2XdvNSMSY5TUlZgEz","Pablo Alborán","Saturno","WM Spain",49,-1,154,"258654"
149,"spotify:track:6a9Z1jUms915w4O7N1PxjY","Rvssian, Rauw Alejandro, Ayra Starr","Santa","Sony Music Latin",7,120,52,"258063"
150,"spotify:track:4TVLH2zXigozdwLbPBLZAi","Lyon la f","Welcome to the Party","Monkey's Record Music",119,129,5,"257971"
151,"spotify:track:505v13epFXodT9fVAJ6h8k","KAROL G","AMARGURA","BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO",10,115,140,"257819"
152,"spotify:track:3sc0Wv64rOuIRVkQO7rrer","Milo j","Bajo De La Piel","Sony Music Latin",49,132,9,"254448"
153,"spotify:track:7spAR93xvPOfkxIeTGbpPf","Katteyes, Kidd Voodoo","Tas Texteandome","WAO Records",5,135,91,"254013"
154,"spotify:track:06s3QtMJVXw1AJX3UfvZG1","Anuel AA, Bad Bunny","Hasta Que Dios Diga","2020 Real Hasta La Muerte, LLC",1,126,132,"253917"
155,"spotify:track:0chYiddNUMKEj9nGMUVNoB","Los Bunkers","Llueve Sobre La Ciudad","Musica & Entretenimiento",53,155,105,"251643"
156,"spotify:track:6Xom58OOXk2SoU711L2IXO","Bad Bunny","Moscow Mule","Rimas Entertainment LLC",1,142,102,"250384"
157,"spotify:track:0Sr7ssScx54yxdM2ols7nW","Omar Courtz, De La Rose","Q U E V A S H A C E R H O Y ?","Mr.305 Records / Rimas Entertainment LLC.",3,157,55,"248818"
158,"spotify:track:3tEJZO2wMtvhQH5EKfKbkh","Anuel AA, Jory Boy","Nacimos Pa Morir (feat. Jory Boy)","Spiff TV, LLC / Real Hasta La Muerte, Inc.",139,-1,18,"248098"
159,"spotify:track:2esZG2XFtuoWWA9AfDvSxy","FloyyMenor, Cris MJ","Gata Only","FloyyMenor under exclusive license to UnitedMasters LLC",1,156,91,"247970"
160,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",45,178,75,"247141"
161,"spotify:track:6r46lnXFbE9fr2d3KNaGbe","Romeo Santos","Imitadora","Sony Music Latin",39,144,50,"247131"
162,"spotify:track:7wGy7XfvDC7PRNtMQkHVuN","Jere Klein, Lucky Brown","Mandame Tu Ubi","Jere Klein",6,-1,96,"245414"
163,"spotify:track:6NdKkfo7o6IH1Op0jsBDjN","Plan B","Si No Le Contesto","Pina Records",163,163,30,"244163"
164,"spotify:track:482PEx8hfMHSsuGtHd960A","Kapo","OHNANA","Sony Music Latin/La Industria",12,-1,51,"242822"
165,"spotify:track:2WHctubxf8LzrGr62cLz3d","R.K.M & Ken-Y","Igual Que Ayer","Pina Records",136,-1,12,"242763"
166,"spotify:track:7J1uxwnxfQLu4APicE5Rnj","Michael Jackson","Billie Jean","Epic",166,-1,1,"242034"
167,"spotify:track:6DxS2ZRl8G3EagHkovYXA2","Zion","Zun Da Da","Baby Records",121,-1,28,"241469"
168,"spotify:track:3QwBODjSEzelZyVjxPOHdq","Zion & Lennox, J Balvin","Otra Vez (feat. J Balvin)","WEA Latina",2,151,152,"241458"
169,"spotify:track:2mLTxNa0bwZX8eNBsuODLX","Camilo, Carín León","Una Vida Pasada","Sony Music Latin/Hecho a Mano (HAMM)",86,172,50,"239964"
170,"spotify:track:7zIy0ZRAUgkOi7wdFFsskt","Martinwhite, Santiago Berrio","AY BONITA","Sony Music Entertainment Chile S.A",51,-1,10,"239705"
171,"spotify:track:48VQ21c8wa9pPDVL35060S","Martinwhite, NEMJ","CHINGON","Sony Music Entertainment Chile S.A",16,199,58,"239483"
172,"spotify:track:6Wr4xBLqAAXHrtiUghxEwL","Rauw Alejandro, Wisin, Ñengo Flow","CONTRABANDO","Sony Music Latin",98,-1,4,"239302"
173,"spotify:track:7I1C0eqpDlyCStiSe9QAYc","Lucky Brown, Nes","Avísame","Lucky Brown",6,167,79,"235156"
174,"spotify:track:4waqcUQWdj0yH26STWl2Rq","La Oreja de Van Gogh","Rosas","Columbia",47,145,44,"234399"
175,"spotify:track:5ClNpUrbQzBAdZB7sostHU","Aqua VS","hacerte olvidar","DALE PLAY Records",70,93,4,"233069"
176,"spotify:track:3GJgf5VJTnuFwh1YUFJGic","Luis R Conriquez, Anuel AA","Relojito Cartier","K Music/Sony Music Latin",103,148,7,"232548"
177,"spotify:track:1kQqiC1rS1FiuVpeBKN0QN","Wisin & Yandel","Rakata","UMLE - Machete",168,168,4,"232462"
178,"spotify:track:7snQQk1zcKl8gZ92AnueZW","Guns N' Roses","Sweet Child O' Mine","Guns N Roses P&D",110,171,46,"232274"
179,"spotify:track:5cbyN5kR4O6TJqHos33VP5","Gino Mella, Benja Valencia","TU CON ELLA","WM Chile",105,106,3,"231786"
180,"spotify:track:4SJHHpKhcuXwDsCsPqshXj","Rauw Alejandro, Chencho Corleone","El Efecto","Duars Entertainment, Corp.",64,-1,97,"231192"
181,"spotify:track:1B1maIpcMpPDZ8GT0WHT0V","KAROL G","Milagros","Bichota/Interscope Records",24,149,26,"231160"
182,"spotify:track:6hLsMjw00j3HGrkUjKwmgo","King Savagge, Jairo Vera, Bayron Fire","A200","King savagge",1,177,53,"230427"
183,"spotify:track:7MVIfkyzuUmQ716j8U7yGR","Milo j, Taiu","Rara Vez","Universal Music Argentina S.A.",18,183,113,"229494"
