rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
45,"spotify:track:569xAmXCkpM3IsEOiG4hWe","Kenny Die, Blessd, Kris R., Sebas","Ultra Complicado (feat. Sebas) - Remix","WEA Latina",3,54,51,"680009"
46,"spotify:track:0lMafSfME2iJEE972bsQaK","Kybba, Sean Paul, Ryan Castro, Busy Signal","Ba Ba Bad Remix","Basshall",2,35,32,"674032"
47,"spotify:track:6uiQ0DqbXTBc8tl0AUKZkR","Rels B","TU VAS SIN (fav)","DALE PLAY Records / Flakk Team",14,38,31,"670787"
48,"spotify:track:10B0cONtHL7b8hdMRE2Du6","Blessd, Anuel AA, Kris R., Young Fatty, CARABIN3, GeezyDee, TURY","BUENOS DIAS (feat. Tury, GeezyDee, CARABIN3)","WEA Latina",8,71,13,"666417"
49,"spotify:track:2T6BBNQW4t81x2ddqWrGzs","Yeison Jimenez","Se Acabó","Yeison Jimenez",22,33,4,"661917"
50,"spotify:track:7qbPQqOYYMPdQqRqv7bNin","Yeison Jimenez","Ya No Mi Amor","YJ COMPANY",9,48,12,"656509"
51,"spotify:track:4Udf3NPZZVggwmVXHcjuqA","Yeison Jimenez","El Mejor Caballo","YJ COMPANY",20,36,4,"647523"
52,"spotify:track:4MUrUT38U98olfnyzMBCzm","Bad Bunny","KLOuFRENS","Rimas Entertainment LLC.",15,49,55,"643951"
53,"spotify:track:6qDTm2QbRSLlSmaUSJE6bF","Blessd, GeezyDee","DIOMEDEZ","WEA Latina",1,76,15,"643357"
54,"spotify:track:3KZCP2StVGdWkOKyRZNWA4","Plan B","Es un Secreto","Pina Records",18,44,262,"631691"
55,"spotify:track:13BDiikG6y5o5cQTK0HpW6","W Sound, Blessd, Ovy On The Drums","Soltera - W Sound 01","WEA Latina",1,53,79,"630399"
56,"spotify:track:1j4XwpoLvqdkWllikDu7Rm","Luis Alberto Posada","Mal Amor","Luis Alberto Posada",32,55,14,"628736"
57,"spotify:track:7ns16ylM6sbxo9ZWIwyE5d","Danny Ocean, Kapo","Imagínate","Atlantic Records",1,58,65,"622260"
58,"spotify:track:5TFD2bmFKGhoCRbX61nXY5","Bad Bunny","NUEVAYoL","Rimas Entertainment LLC.",3,43,57,"618215"
59,"spotify:track:2btNsI4OvcVl7SAHQQDHFB","Blessd, Ovy On The Drums","Mírame","WEA Latina",1,56,94,"611675"
60,"spotify:track:5sMHuOIvtsSuFZafTcF19Q","Pipe Bueno, Jessi Uribe, Yeison Jimenez, Carín León, Alzate, Darío Gómez, Luis Alberto Posada, El Charrito Negro, Jhonny Rivera, Jhon Alex Castaño, Juan Pablo Navarrete","Guaro (Remix)","Pipe Bueno",15,50,81,"611659"
61,"spotify:track:6r46lnXFbE9fr2d3KNaGbe","Romeo Santos","Imitadora","Sony Music Latin",29,72,110,"606836"
62,"spotify:track:72q1JMsCJbKNbWgzipGi6x","Yeison Maje, Ciro Quiñonez, Luis Alfonso, Yeison Jimenez","El Embustero RMX","Marsal Music",40,75,4,"604090"
63,"spotify:track:0JoHqmlqE0W0i9prt6kcHR","Maluma, Trap Capos, Noriel, Bryant Myers, Juhn","Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)","Sony Music Latin",16,68,129,"603340"
64,"spotify:track:0l0vcZMU7AOeQmUIREoI2U","Rauw Alejandro, Bad Bunny","Qué Pasaría...","Sony Music Latin/Duars Entertainment",11,138,64,"602721"
65,"spotify:track:6829KtrgNt2ZwrsE19nTEd","Yeison Jimenez","Ni Tengo Ni Necesito","Vibras Lab - Fonovisa",18,51,4,"601238"
66,"spotify:track:4YM3IYESNKXWYHbPXvMMVD","Kapo","NO CRY","Sony Music Latin/La Industria",59,65,11,"594791"
67,"spotify:track:5PB1ITleNasy7UMYEaBWkL","Yeison Jimenez","Qué Día Es Hoy","YJ COMPANY",23,57,4,"591837"
68,"spotify:track:4ATzrqMF84B9iSCGUUqfTT","Topboy TGR, Kzadores","MÁS DE AHÍ","Topboy TGR, Slowrecords",38,70,13,"588733"
69,"spotify:track:6NSMQFKgjpQb0KkjMDYIK0","Arcángel, Bad Bunny, Mambo Kingz, DJ Luian","Tu No Vive Asi (feat. Mambo Kingz & DJ Luian)","Hear This Music",64,64,202,"584648"
70,"spotify:track:1YYfyJ2yCvGFCxwjsIqEK9","Rauw Alejandro, Romeo Santos","Khé?","Sony Music Latin/Duars Entertainment",7,77,64,"576944"
71,"spotify:track:2Mgur7BKnpr7OG3izSNFTA","Bryant Myers, Anuel AA, Anonimus, Almighty","Esclava - Remix","Millogang Music Inc., Real Hasta La Muerte LLC, Anonimus Music, La Industria De Los Inmortales",46,82,65,"574857"
72,"spotify:track:1o4xkdBe0RjSf2u6VXi4OI","Yan Block, Panda Black","444","SONAR LLC.",25,74,81,"574453"
73,"spotify:track:1pLCpA1RN8avJxSD3ZCwhj","Arcángel","Pa' Que La Pases Bien","Cinq Recordings",23,66,161,"570169"
74,"spotify:track:0ftcn4ddKESqQMA784Ebc0","Yeison Jimenez","Aventurero","Sony Music Entertainment",13,59,79,"564895"
75,"spotify:track:2tKVinInf0PJS1iG04zzqi","Blessd, Sebastian Ledher, Tayson Kryss, Joseph Ren","UNA NOCHE DE LOCURA","WEA Latina",10,78,37,"561034"
76,"spotify:track:4feh4Ak3ZJfC6ibxkNzlkE","Boza, ELENA ROSE","orióN","Sony Music Latin",6,79,86,"559834"
77,"spotify:track:52IeC2QBiJqk9jAR5gbe14","Kris R., GeezyDee, Prodmonja","BOBADITA","WEA Latina",15,84,14,"555153"
78,"spotify:track:7sChwC2NZjGc2Kdni3hlDg","Yan Block, Panda Black","Talento","Sonar LLC.",78,94,8,"555106"
79,"spotify:track:1LNLFgc99bgCWPAaJ9zUQi","Yeison Jimenez","Tu Mal Sabor","YJ COMPANY",71,95,4,"555070"
80,"spotify:track:3hpm0fTeSqlhJbnqAgaLZs","Fuerza Regida","Marlboro Rojo","Rancho Humilde/Street Mob Records/Sony Music Latin",42,99,29,"553635"
81,"spotify:track:6DUdDIRgLqCGq1DwkNWQTN","Maluma","Borro Cassette","Sony Music Latin",23,63,165,"553427"
82,"spotify:track:21cPb84RhAWCzp0wIUGPlk","Ozuna, Beéle, Ovy On The Drums","Enemigos","Nibiru International/Sony Music Latin",17,67,11,"551087"
83,"spotify:track:3CbiuLMBPM6uV4a7HvkOib","Tony Dize, Plan B","Solos","Pina Records",29,60,173,"544075"
84,"spotify:track:1nDvFYTsaQwxt5CTk7LJ5E","Yeison Jimenez, Pasabordo","Hasta La Madre","Yeison Jimenez",20,73,39,"540270"
85,"spotify:track:5ReIuecGjsHabpYSNlKnuR","Blessd, CARABIN3, SVNTI","MUSA REMIX","WEA Latina",34,52,3,"537338"
86,"spotify:track:4wu7jIeJCUhQJaXsXVit0e","Blessd","Palabras Sobran","WEA Latina",23,119,111,"532201"
87,"spotify:track:3mg9jYNC1NihbthlglzrWP","KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd","+57","Bichota/Interscope Records",1,86,65,"527745"
88,"spotify:track:4aDbrgm1ZaebS1Bb2dOXac","Milo j","Niño","Sony Music Latin",73,97,19,"525122"
89,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",1,81,473,"521207"
90,"spotify:track:1C7NXX8UJ6pgNx8EkmyZDd","Beéle","si te pillara","5020 Records",6,69,37,"519282"
91,"spotify:track:5AK6QqM8aUXXTk6oY00ZRh","Yan Block, De La Rose, Hades66, Ñengo Flow","444 - Remix","SONAR LLC.",34,103,12,"516283"
92,"spotify:track:3GhmL9fuM8jwGcHCFbeo3v","Arcángel","Me Prefieres A Mi","Vida Music",42,111,114,"513555"
93,"spotify:track:3u2jlo9kygiIAq7SPVuw6S","Dalmata","Dile a Tu Amiga","FM MUSIC CORP Y ASOCIADOS",25,87,122,"513069"
94,"spotify:track:3ddJ8Vbc5tYPxq5zKRVke6","KAROL G, Marco Antonio Solís","Coleccionando Heridas","Bichota/Interscope Records",10,89,33,"510045"
95,"spotify:track:4MjDJD8cW7iVeWInc2Bdyj","Bad Bunny","MONACO","Rimas Entertainment LLC",2,80,39,"508085"
96,"spotify:track:5DdLSEyKh8zgCrJq2hFj92","Yan Block, TORRRES","Yo sé","SONAR LLC.",42,92,57,"506019"
97,"spotify:track:2ALQyXMC26Vew7JX7ert9M","Blessd, Kris R.","POLOS OPUESTOS REMIX - BLESSD VERSION","WEA Latina",3,109,70,"497584"
98,"spotify:track:0a6ogDrZBvYgDjILgsQVaJ","Arcángel","Hace Mucho Tiempo","Pina Records",59,108,118,"495898"
99,"spotify:track:0ToktqlTchGYvCRHUCWnG5","Luis Silva, Yeison Jimenez","Como No Voy a Decirlo","BlackLion Digital",45,85,4,"494070"
100,"spotify:track:482PEx8hfMHSsuGtHd960A","Kapo","OHNANA","Sony Music Latin/La Industria",3,88,86,"493562"
101,"spotify:track:73scB4Q4fcOmnsBVZPmk32","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",1,93,85,"492618"
102,"spotify:track:0VKkyBKCXyR99navhVRqcP","Zion & Lennox","La player (Bandolera)","WEA Latina",2,90,171,"489509"
103,"spotify:track:0deJuuwLr6HofRCDVDbVNA","Nanpa Básico","Estuve Ahí","5020 Records",103,106,2,"484018"
104,"spotify:track:3ClyThLf2bguwdMcm7hqZ2","Kris R., Blessd","COSITAS","WEA Latina",16,162,26,"480239"
105,"spotify:track:2hScMilrNzlbD9VD88t7jD","Blessd, Kris R., Young Fatty, TURY, CARABIN3, GeezyDee","40 DE DICIEMBRE (feat. GeezyDee, CARABIN3)","WEA Latina",10,110,13,"475122"
106,"spotify:track:6uLcqYE347zlvXD6rhiM4J","El Americano 4KT, Kobby","The Flow's Son Black!","De Mi Calle Records",106,170,2,"474231"
107,"spotify:track:281YJmnThveWjsWVic9Ym6","Kris R., Blessd","Las Piponas (Remix)","La K Company SAS",3,107,71,"468732"
108,"spotify:track:5HCk7iruzhQ1FbxyS3igmM","La Combinación Vallenata, Jean Carlos Centeno","Ayer Y Hoy","Codiscos",47,104,23,"465984"
109,"spotify:track:3UJN0IUZIeXnrmo48e6XXx","El Americano 4KT, THE FAVORITES","MAMAXITA","THE FAVORITES",109,113,5,"465446"
110,"spotify:track:1btsXTZnL2wVSW8oDWvjMM","Blessd, Kris R., Young Fatty, TURY, CARABIN3, GeezyDee","MIU MIU (feat. GeezyDee, CARABIN3)","WEA Latina",11,100,13,"461774"
111,"spotify:track:0xh2JGmHH1lgRMDaIL94pz","Jezzy, Arcángel","Que Sensación - Remix","Pantomima Music",38,155,14,"458372"
112,"spotify:track:3NgDulHteTVdF026IxY5bW","Don Omar, Kendo Kapponi","RX","UMLE - Machete",52,102,97,"458013"
113,"spotify:track:4ysgNOWbc02RUnCxQMzpeL","Yeison Jimenez","Maldita Traga","YJ COMPANY",36,91,4,"457757"
114,"spotify:track:1i1n7hUzCDkXGFqIJSSzom","Beéle","frente al mar","5020 Records",13,96,71,"455412"
115,"spotify:track:6sRQjwLPdzADXhgZeKy6PQ","Frankie Ruiz","Tú Con Él","UMLE - Latino",44,122,191,"453515"
116,"spotify:track:4NyUIohBa3CEMGcXURYSOh","Herencia De Grandes","Ya Borracho","Rancho Humilde",116,130,5,"451967"
117,"spotify:track:71w26UK674tLfGtJFfDSjE","Arcángel","Ganas De Ti","Cinq Recordings",81,157,51,"446163"
118,"spotify:track:3Y1xjjepdqMP141ipYCAqA","Rawayana, Manuel Turizo","Inglés En Miami","Rimas Entertainment LLC.",118,124,3,"436646"
119,"spotify:track:5q2JbCNi4FcnglgPfxcV65","Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin","Sola (Remix)","Spiff TV, LLC / Real Hasta La Muerte, Inc.",6,101,222,"435968"
120,"spotify:track:6eLQXa6uk2EW8drsiKbABZ","Fuerza Regida","TU SANCHO","Rancho Humilde/Street Mob Records/Sony Music Latin",37,140,30,"435755"
121,"spotify:track:5ds1Hh3lo4JUF2vflqyayK","Yiyo Sarante","Manos de Tijera","TranKYouTV",65,117,74,"434512"
122,"spotify:track:6OaGIYcVzx5c7aEKkuYS1M","Tony Dize, Yandel","Permítame","Pina Records",59,105,200,"432996"
123,"spotify:track:6jbDhMUR3Hc3yVPT2tEVxY","Yeison Jimenez","Te Voy a Olvidar","YJ COMPANY",86,136,4,"428808"
124,"spotify:track:5bQLsyTrUaMQRfr6whwGe5","Rauw Alejandro","Aquel Nap ZzZz","Sony Music Latin/Duars Entertainment",124,146,6,"419070"
125,"spotify:track:1a7onn7lPqqRWul5ogyMyX","Fuerza Regida","ANSIEDAD","Rancho Humilde/Street Mob Records/Sony Music Latin",75,156,22,"418709"
126,"spotify:track:1OHj2WRXOR9XdCV6PuptXv","Luister La Voz","Amarte más no pude - En vivo","Grupo B Entertainment",126,131,3,"410292"
127,"spotify:track:1JXcB149QtbcIpDUA6YZOB","Grupo Niche","Algo Que Se Quede","Grupo Niche",30,114,231,"408732"
128,"spotify:track:5hWpXZOs7vpz0JD3CIylsb","ROA","FANTASÍA","Universal Music Latino",77,178,40,"408165"
129,"spotify:track:5SudOD9R1Of6CsJVWZy6CQ","Romeo Santos, Prince Royce","Dardos","Sony Music Latin",98,98,5,"407704"
130,"spotify:track:7xDwU3I38ReireLvv79h63","Grupo Niche","Sin Sentimientos","Sony Music Latin",44,145,183,"407169"
131,"spotify:track:34vXRJ2bCSFiZKQzVUYVOb","Grupo Frontera, Grupo Firme","EL AMOR DE SU VIDA","BorderTown Records",28,126,88,"405769"
132,"spotify:track:7LABrQFfRYcZUqUwng0Heb","Yandel","Encantadora","Sony Music Latin",39,123,86,"405694"
133,"spotify:track:21nc3O8OncUv1jjSrC1ML2","Yiyo Sarante","Corazon de Acero","TranKYouTV",52,121,191,"405032"
134,"spotify:track:66lBoE29sIExNXrntTuvFw","Blessd, Kris R., Young Fatty, TURY, CARABIN3, GeezyDee","BOQUISUCIO (feat. GeezyDee, CARABIN3)","WEA Latina",20,151,13,"402771"
135,"spotify:track:7hynhxDoDpgMIV12JuVtNa","J Balvin, Bad Bunny, Marciano Cantero","UN PESO","Universal Music Latino / Rimas",18,153,317,"400523"
136,"spotify:track:2dd3G3ZqEcG2cNS1tp3oEk","Alleh, Yorghaki","capaz (merengueton)","La Ciudad",17,128,61,"400039"
137,"spotify:track:0oGgA6xKoEEZNHY4BzECTH","Jombriel, DFZM, Jøtta","VITAMINA","WEA Latina",2,142,49,"399934"
138,"spotify:track:0sOrHE0vkEhrmWZnhqjP36","Blessd, Hades66, Blackinny, Young Fatty","MAS QUE AMIGOS","WEA Latina",49,147,35,"395024"
139,"spotify:track:3QwBODjSEzelZyVjxPOHdq","Zion & Lennox, J Balvin","Otra Vez (feat. J Balvin)","WEA Latina",1,125,296,"393182"
140,"spotify:track:44H1DiJAOMSAMZWv0M8ceq","Yeison Jimenez","Vuelve y Me Pasa","YJ COMPANY",34,132,5,"391290"
141,"spotify:track:61AeiFmmwjlCC4P5To6cCi","Ozuna, Beéle","Pikito","Nibiru International/Sony Music Latin",3,83,8,"389698"
142,"spotify:track:2Bhmj4XK33InfhqKPxcJ1v","Aventura","Dile al Amor","Premium Latin Music",64,135,76,"389149"
143,"spotify:track:5hiHDuJOcBmB8wguFDPFjD","Frankie Ruiz","Deseándote","UMLE - Latino",90,141,157,"389057"
144,"spotify:track:5WEF0icHWmAZBBMglBd599","Bad Bunny, Chuwi","WELTiTA","Rimas Entertainment LLC.",9,120,24,"387668"
145,"spotify:track:2gmd7lY3QSzLh0xIY4cRvi","Maisak, Feid","SE ME OLVIDA","Universal Music Latino",3,148,76,"386758"
146,"spotify:track:01ksPzu3Bw8Lsf9o6xIk8C","Banda Los Recoditos","Mi Último Deseo","Banda Los Recoditos DD",65,118,3,"386320"
147,"spotify:track:2beS6dD5rovBxSA1zYoSHR","JHAYCO, J Balvin, Bad Bunny","No Me Conoce - Remix","N&E Entertainment LLC",3,112,311,"386144"
148,"spotify:track:0EFxJw34fK8DWlTxx9qYeW","Blessd","Instagram","WEA Latina",2,185,188,"385849"
149,"spotify:track:5QDLhrAOJJdNAmCTJ8xMyW","BTS","Dynamite","BIGHIT MUSIC",20,133,67,"385408"
150,"spotify:track:27ze5t5tIDPlVits0KRbxT","Aventura","El Perdedor","Premium Latin Music",42,149,73,"385326"
151,"spotify:track:7iQXYTyuG13aoeHxGG28Nh","Bad Bunny, Feid","PERRO NEGRO","Rimas Entertainment LLC",1,127,121,"384607"
152,"spotify:track:5GTBdEjZe7zEDp1N0eCZE4","Peso Pluma, Estevan Plazola","HOLLYWOOD","2024 Double P Records",70,154,50,"383843"
153,"spotify:track:1iEwyiSLAunPR6uouANE0O","Maluma","El Perdedor","Sony Music Latin",75,176,52,"382242"
154,"spotify:track:61C7zXd4t2Zuhz6DRwgsLM","Piso 21, Marc Anthony, Beéle","Volver","WM Mexico",10,152,52,"382088"
155,"spotify:track:0akaZYAc94xnVRKpuP2Lvt","Blessd, Kris R.","JOKER","WEA Latina",12,115,37,"381586"
156,"spotify:track:0a0JiZejbYYem1W31fldde","Ñengo Flow","En Las Noches Frias","Real G 4 Life",104,-1,40,"381085"
157,"spotify:track:3k3NWokhRRkEPhCzPmV8TW","Bad Bunny, Bomba Estéreo","Ojitos Lindos","Rimas Entertainment LLC",1,116,146,"380855"
158,"spotify:track:0B3P870RC9X4c2JymZJI9a","Yeison Jimenez, Jhon Alex Castaño, Pipe Bueno, Jessi Uribe, Ciro Quiñonez, Luis Alfonso, Francy, Jhonny Rivera, Alzate, Paola Jara, Arelys Henao, El Charrito Negro, Alexis Escobar, Alan Ramirez","El Aventurero En El Cielo (feat. Jhon Alex Castaño, Pipe Bueno, Jessi Uribe, Ciro Quiñonez, Luis Alfonso, Francy, Jhonny Rivera, Alzate, Paola Jara, Arelys Henao, El Charrito Negro, Alexis Escobar & Alan Ramirez)","Yeison Jimenez",158,-1,1,"380786"
159,"spotify:track:4TFjpINnVhINpTdrtNQIvx","Kapo, Feid","X TI","Sony Music Latin/La Industria",19,167,31,"379866"
160,"spotify:track:7yHZ66udwjeUafGohI7T46","ARIA VEGA","AY MAMA (mi tiburón)","Plush Records",160,-1,1,"378331"
161,"spotify:track:4DS7HoqrKq1dDjeYOKBlu9","Trap Capos, Noriel, Bad Bunny, Arcángel","De las 2 (feat. Bad Bunny & Arcángel)","Sony Music Latin/Ganda Entertainment",132,-1,9,"378043"
162,"spotify:track:3qhlB30KknSejmIvZZLjOD","Djo","End of Beginning","Djo",68,139,6,"377400"
163,"spotify:track:0fKK51bU6lcCCwdNnv64t3","Blessd, Anuel AA, Ovy On The Drums","DEPORTIVO","WEA Latina",2,200,63,"377369"
164,"spotify:track:5BrVJGkFTBPAMRl5hIE9A7","Farruko","Cositas Que Haciamos","Farruko",107,184,25,"374646"
165,"spotify:track:3eIvjtwoYC16ElxYE6ph7J","Ele A El Dominio","Hace Mucho Tiempo","InnerCat Music Group, LLC",68,188,84,"373395"
166,"spotify:track:2BrfJdTXohQRtWBKsBTIp0","Arcángel","Por Amar A Ciegas","Cinq Recordings",146,-1,4,"370837"
167,"spotify:track:6Xom58OOXk2SoU711L2IXO","Bad Bunny","Moscow Mule","Rimas Entertainment LLC",2,150,99,"367602"
168,"spotify:track:7fC9JbQTR20CB6gvWr1NcF","Nicky Jam","Olvídala","Nicky Jam",168,-1,1,"367432"
169,"spotify:track:2lGGv17kLfOrdVzNFzuQWM","El Americano 4KT, Tony Monta","WELCOME","El Americano 4KT",169,-1,1,"366836"
170,"spotify:track:5mp6OBKCAjN4UYRvhOuUze","Oscar Maydon, Fuerza Regida","Tu Boda","Rancho Humilde/Sony Music Latin",11,196,65,"365361"
171,"spotify:track:6I86RF3odBlcuZA9Vfjzeq","Romeo Santos","Eres Mía","Sony Music Latin",65,134,53,"365297"
172,"spotify:track:0P3K3oluS2pxWGp9TRtjTt","Jombriel, Ryan Castro, Alex Krack","Parte & Choke (with Ryan Castro) - Remix","WEA Latina",3,192,54,"362484"
173,"spotify:track:4OwhwvKESFtuu06dTgct7i","Marc Seguí, Rauw Alejandro, Pol Granch","Tiroteo - Remix","WEA Latina",21,158,74,"362215"
174,"spotify:track:46YjJXVXWHlQ21odKktg5e","Tainy, Bad Bunny","MOJABI GHOST","NEON16, LLC",13,165,53,"361263"
175,"spotify:track:6Sv0CzVqzydd7NYQgAG70c","KAROL G","Ivonny Bonita","Bichota/Interscope Records",8,160,33,"359568"
176,"spotify:track:6yLqoieklk9gwabLaUDJ4s","La Factoria, Eddy Lover","Perdóname","PanamaMusic",109,143,40,"358131"
177,"spotify:track:69Ej1xrGjOcHvIMtMKxK0G","Don Omar","Dile","UMLE - Machete",22,129,274,"355983"
178,"spotify:track:2SPBFiD8iITb8CKJGz1TEQ","Yan Block","111","SONAR LLC.",59,175,48,"353972"
179,"spotify:track:4dyzxv5SsdBtunuU3qj7Ti","Fresto Music","Me Hace Daño Verte","Codiscos",30,166,182,"353415"
