rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
102,"spotify:track:1XpVhaI4HzWrhRWIpdfyJB","BTS","Please","BIGHIT MUSIC",38,72,3,"422546"
103,"spotify:track:14rcLGX83RpsORAIzC4U4g","Patricio Rey y sus Redonditos de Ricota","Un Poco de Amor Francés","Patricio Rey Discos",82,105,258,"420495"
104,"spotify:track:6DUdDIRgLqCGq1DwkNWQTN","Maluma","Borro Cassette","Sony Music Latin",16,87,157,"419105"
105,"spotify:track:6hpuesKPNa3WhV48O7Fa47","Aitana","SUPERESTRELLA","Universal Music Spain S.L.",105,106,4,"416077"
106,"spotify:track:0UaxhDrvCVcCWCqYQUeeFF","Tincho & Javi, Max Carra","Loco Enamorado I Varieté #4","Tincho Di Salvo",24,86,31,"414692"
107,"spotify:track:7MVIfkyzuUmQ716j8U7yGR","Milo j, Taiu","Rara Vez","Universal Music Argentina S.A.",3,100,164,"414368"
108,"spotify:track:7nrd0eIftH3NQLfgk20Qp9","Blessd, Anuel AA, Yan Block, Luar La L, Kris R., ROA","YOGURCITO REMIX (feat. Kris R., ROA)","WEA Latina",13,63,32,"414184"
109,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",60,131,155,"414054"
110,"spotify:track:4581iSIX0QZNNzAQRysF3k","Airbag","Nunca Lo Olvides","DALE PLAY Records",35,109,72,"410659"
111,"spotify:track:5AK6QqM8aUXXTk6oY00ZRh","Yan Block, De La Rose, Hades66, Ñengo Flow","444 - Remix","SONAR LLC.",48,112,17,"406354"
112,"spotify:track:4zhk2RS2EZODmBW6il55Qj","Beéle, Ovy On The Drums","mi refe","5020 Records",16,65,66,"405922"
113,"spotify:track:5q2JbCNi4FcnglgPfxcV65","Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin","Sola (Remix)","Spiff TV, LLC / Real Hasta La Muerte, Inc.",12,104,132,"405843"
114,"spotify:track:1ZNolq7VI7efGlh2hb2VVr","BTS","Into the Sun","BIGHIT MUSIC",43,80,3,"404670"
115,"spotify:track:6Soxxi73U6SO4rOGJwYYxI","Los Piojos","Tan Solo","El Farolito Discos",53,146,173,"404471"
116,"spotify:track:7q7XFO9av9VpNJSXKJwJxD","Las Pelotas","Personalmente","Pop Art",93,125,231,"404368"
117,"spotify:track:6A0MYQs8BhzqkGNL687WpS","slimesanti","Friendzone:(","Internet Presssure",117,118,3,"402245"
118,"spotify:track:2uPMsTEKx79gJ8rB3AcT0v","Bizarrap, Daddy Yankee","Daddy Yankee: Bzrp Music Sessions, Vol. 0/66","DALE PLAY Records",1,99,23,"397856"
119,"spotify:track:1Mqfdem6pgGVoULjSkkcc9","Airbag","Cae el Sol","DALE PLAY Records / Airbag",56,132,113,"396103"
120,"spotify:track:7bywjHOc0wSjGGbj04XbVi","Feid, ATL Jacob","LUNA","UMLE - Latino",5,121,122,"392839"
121,"spotify:track:0ZyNiSXRbq68lmBjV0vJkR","Babasonicos","En Privado","Universal Music Argentina S.A.",107,154,32,"391240"
122,"spotify:track:6xSAUpJqJ1qwPLn4fH5R9u","Little Boogie, Milo j, STEREO","VOY A DISPARARME","GIL",59,76,3,"390964"
123,"spotify:track:6OoYmAP9oZtBiSomWpDTWP","Omar Courtz","L a k e n o s h i","Rimas Entertainment LLC.",120,133,4,"389374"
124,"spotify:track:0Sr7ssScx54yxdM2ols7nW","Omar Courtz, De La Rose","Q U E V A S H A C E R H O Y ?","Mr.305 Records / Rimas Entertainment LLC.",1,140,73,"386955"
125,"spotify:track:6q41qt2R9K8BXEzmzImEGO","Intoxicados, Andrés Calamaro","Fuego","Pop Art",86,160,31,"386157"
126,"spotify:track:0a0JiZejbYYem1W31fldde","Ñengo Flow","En Las Noches Frias","Real G 4 Life",126,135,4,"385772"
127,"spotify:track:73scB4Q4fcOmnsBVZPmk32","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",1,151,94,"384059"
128,"spotify:track:4ksf1UdqNc9pU8R4ZZrgdY","Miranda!","Tu Misterioso Alguien","Pelo Music",1,142,39,"380676"
129,"spotify:track:3sfrXcrMPS2KMQmzdmjEmp","Q' Lokura","Quédate / Soy Favela / Lo que hay x aqui - En Vivo","Q' Lokura",92,116,16,"373955"
130,"spotify:track:1yg1tWFaYajN4b7vsKtYRE","La T y La M","El Doctorado","GraceMusic",26,122,82,"371048"
131,"spotify:track:0JoHqmlqE0W0i9prt6kcHR","Maluma, Trap Capos, Noriel, Bryant Myers, Juhn","Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)","Sony Music Latin",17,120,103,"370811"
132,"spotify:track:3plyGpDgzfrnZbpElpfioV","BTS","No. 29","BIGHIT MUSIC",41,97,3,"368844"
133,"spotify:track:7k3qWn8D43a5ISa3x8lJux","Anuel AA","¿Qué Nos Pasó?","Real Hasta La Muerte, LLC",126,150,21,"363874"
134,"spotify:track:4skuEIloXWuxxgekKupkEH","Mon Laferte","Tu Falta De Querer","Universal Music Mexico",123,152,6,"362541"
135,"spotify:track:06s3QtMJVXw1AJX3UfvZG1","Anuel AA, Bad Bunny","Hasta Que Dios Diga","2020 Real Hasta La Muerte, LLC",7,143,111,"362121"
136,"spotify:track:2Mgur7BKnpr7OG3izSNFTA","Bryant Myers, Anuel AA, Anonimus, Almighty","Esclava - Remix","Millogang Music Inc., Real Hasta La Muerte LLC, Anonimus Music, La Industria De Los Inmortales",128,158,14,"361848"
137,"spotify:track:2WD9ggmpZE7Wodh3qVVCgg","Soda Stereo","De Música Ligera - Remasterizado 2007","Columbia",100,165,160,"361404"
138,"spotify:track:7jnSlMG2jKJmKvAWxufk2I","Omar Courtz, Myke Towers","WHAT U NEED? (SexPlaylist 2)","Rimas Entertainment LLC.",138,163,5,"358194"
139,"spotify:track:7eNwwoxDR8KVzNAuGvliAO","Omar Courtz, De La Rose, Haze","Kyoto","House of Haze",33,145,86,"356714"
140,"spotify:track:4OwhwvKESFtuu06dTgct7i","Marc Seguí, Rauw Alejandro, Pol Granch","Tiroteo - Remix","WEA Latina",26,166,108,"356000"
141,"spotify:track:0VtDqsyBXBICZy03Vo6Q1T","Tan Bionica","Beautiful","DALE PLAY Records",109,180,19,"355954"
142,"spotify:track:0VKkyBKCXyR99navhVRqcP","Zion & Lennox","La player (Bandolera)","WEA Latina",12,139,93,"355296"
143,"spotify:track:6EWPFLaVPVmuhmA7J3ASP8","Maria Becerra, Ivy Queen","PRIMER AVISO","WEA Latina",19,38,25,"355124"
144,"spotify:track:7nyk5uxevcijIfl1FlJgmA","Omar Courtz","SI ESTÁS CON ALGUIEN","Rimas Entertainment LLC.",80,169,7,"354043"
145,"spotify:track:4KRlNVLHn2ZgGvpjnga31N","Luciano Pereyra, Ezequiel Y La Clave, Un Poco de Ruido, Pinky SD","Si No Es Muy Tarde - Versión Cumbia","Universal Music Argentina S.A.",14,127,52,"353835"
146,"spotify:track:3oqWr0jDWNXxWufNogGREp","Gustavo Cerati","Crimen","Ariola",34,197,457,"351791"
147,"spotify:track:53iuhJlwXhSER5J2IYYv1W","Taylor Swift","The Fate of Ophelia","Taylor Swift",2,128,27,"351426"
148,"spotify:track:0WuKq2LiraBFney78dzwoc","Ciro y los Persas","Mírenla","300 Producciones",90,-1,187,"350831"
149,"spotify:track:1buwr89mlvxbaqArqmvCYS","Patricio Rey y sus Redonditos de Ricota","Esa Estrella Era Mi Lujo","Patricio Rey Discos",79,137,80,"350667"
150,"spotify:track:7GSKEUunbDOtPSG1TLXq8e","Callejero Fino, Martin Vegas","TIKI TIKI","DALE PLAY Records",81,141,14,"349307"
151,"spotify:track:1R3ubqAHKHE6f64Hz37q8h","La T y La M","Un Montón de Estrellas - En Vivo Gran Rex","GraceMusic",13,147,70,"349234"
152,"spotify:track:3pevHGhwL0brjFQfPABwns","Airbag","Verte De Cerca","DALE PLAY Records",67,161,18,"348434"
153,"spotify:track:5KJacLbQNuqzR9IizaPI6h","Maria Becerra, Paulo Londra, XROSS","RAMEN PARA DOS","WEA Latina",1,138,48,"347116"
154,"spotify:track:1iYO9XtNR0soZCgBxJ1mg7","La T y La M, Luck Ra","Bebé","Sony Music Uruguay",134,134,2,"345708"
155,"spotify:track:2kB1rqoTaZ3j6ChtIWGurm","Viejas Locas","Me Gustas Mucho","Universal Music S.A.",66,186,91,"345454"
156,"spotify:track:04YMLAsyIAe1sLb6RO5YcC","Bizarrap, J Balvin","J Balvin: Bzrp Music Sessions, Vol. 62/66","DALE PLAY Records",9,124,15,"345038"
157,"spotify:track:35ttE4t8lQZA2vuCYDg4G7","Milo j","M.A.I","DALE PLAY Records",11,164,118,"343946"
158,"spotify:track:5rQSQlZXXjMcevPGoAfE1z","Salastkbron, Diel Paris","Un Besito Más","WEA Latina",2,-1,68,"343618"
159,"spotify:track:4yZk21smI1Z7ybhbJWiLyH","Q' Lokura","For Fun / Cicatrices / Pensamientos - En Vivo en la Plaza de la Música","Q'Lokura",123,123,4,"343456"
160,"spotify:track:39L3LdlHS3gqB62HPWaJRg","Bad Bunny","NO ME QUIERO CASAR","Rimas Entertainment LLC",37,144,18,"341846"
161,"spotify:track:6BHlafXY1L2eetDCwict05","Patricio Rey y sus Redonditos de Ricota","La Bestia Pop","Patricio Rey Discos",151,178,20,"341464"
162,"spotify:track:0C9V5jMElp7laZZdsCHufD","Los Tipitos","Campanas en la Noche","Pop Art",67,115,300,"340454"
163,"spotify:track:1wDZFWLswOdkP3PBOWiSwI","DesaKTa2","No Se Ve / Chingon","Almenara Network S.A.S",57,130,15,"340225"
164,"spotify:track:6r46lnXFbE9fr2d3KNaGbe","Romeo Santos","Imitadora","Sony Music Latin",40,162,40,"337872"
165,"spotify:track:5kl4FkCUzVa5wicxafa9yc","Andrés Calamaro","Cuando no estás","WM Spain",123,-1,14,"335009"
166,"spotify:track:7qIw4D1PcDHigDohKkLB0W","Andrés Calamaro","Te quiero igual","DRO/EastWest Spain",66,-1,64,"334982"
167,"spotify:track:2qBirMakpTdz9ymxrZEyzg","Luis Alberto Spinetta","Seguir Viviendo Sin Tu Amor","EMI Argentina",58,-1,405,"334409"
168,"spotify:track:3D9mWy43zoJFWQUE6sz6ax","Jere Klein, Katteyes, Mateo on the Beatz","TODO KE VER","2026 JERE KLEIN",3,167,34,"333113"
169,"spotify:track:4DS7HoqrKq1dDjeYOKBlu9","Trap Capos, Noriel, Bad Bunny, Arcángel","De las 2 (feat. Bad Bunny & Arcángel)","Sony Music Latin/Ganda Entertainment",105,177,23,"332714"
170,"spotify:track:1IHWl5LamUGEuP4ozKQSXZ","Bad Bunny","Tití Me Preguntó","Rimas Entertainment LLC",3,149,62,"332691"
171,"spotify:track:4eCrF1FgVL4se3AkHOnLDL","Rata Blanca","Mujer Amante","Universal Music Argentina S.A.",166,-1,3,"332216"
172,"spotify:track:1DrDfpOx4P4LMxFhtOmeyD","Plan B","Fanatica Sensual","Pina Records",122,176,34,"331956"
173,"spotify:track:2dVpRl0lq9lUEdPPQ1Niec","Maria Becerra","CORAZÓN VACÍO","WEA Latina",1,126,106,"331750"
174,"spotify:track:4SJHHpKhcuXwDsCsPqshXj","Rauw Alejandro, Chencho Corleone","El Efecto","Duars Entertainment, Corp.",30,157,127,"331664"
175,"spotify:track:1IgrATr9zMmRjtFVFY6O7s","DobleP, Peipper, Locura Mix, VERNAZ","PUTERÍ4","DALE PLAY Records / Wesaisons Records",37,185,22,"331232"
176,"spotify:track:2NMctdE1VuUUc4VctEqamB","Luck Ra, Karina, RAMKY EN LOS CONTROLES","LADRON","Sony Music Latin",18,153,17,"330569"
177,"spotify:track:3SyKG06yOK3omo29EwZ8dP","Mancha De Rolando","Arde la Ciudad","Pop Art",133,-1,87,"330289"
178,"spotify:track:7LABrQFfRYcZUqUwng0Heb","Yandel","Encantadora","Sony Music Latin",116,136,28,"329462"
179,"spotify:track:6EhX9FjpQZ5CohoGeqUM2u","Angela Torres","FAVORITA","Sony Music Uruguay",23,172,30,"328401"
180,"spotify:track:1KaXG7dVdwMH3gCtiAU39t","Emilia, TINI, Nicki Nicole","blackout 🧊","Sony Music Latin",1,155,55,"324951"
181,"spotify:track:0fMjldiEpgjbWQ4bBQwVzH","Kapo","UWAIE","Sony Music Latin/La Industria",15,199,64,"324164"
182,"spotify:track:6iVP8SnhHnFNy7WYrIw1JB","Ciro y los Persas","Astros","300 Producciones",182,-1,5,"323709"
183,"spotify:track:6ebo7CQn4ILLGvXRmXHhQz","TINI, Maria Becerra","Miénteme","5020 Records",1,148,193,"322854"
184,"spotify:track:3X8jKI7kHrbhqgLboG14tw","Eugenia Quevedo, Angela Leiva, La banda de Carlitos","No Podrás - En Vivo","Eugenia Quevedo",44,159,58,"321977"
185,"spotify:track:6yyrsrci6u2nreFlhXSy3J","Los Cafres","Tus Ojos","Pop Art",156,-1,11,"321064"
186,"spotify:track:0N361WhEqVunVl5ZBkfd70","Árbol","El Fantasma","Surco",47,-1,80,"318530"
187,"spotify:track:5LSekxO6PIDHqMDfekNltw","Tan Bionica","La Melodía de Dios","DALE PLAY Records",55,194,54,"318075"
188,"spotify:track:4eqXTlaHeK6xkM1fRx9wR5","Pinky SD, Un Poco de Ruido, Uriel Lozano","Conmigo Te Gustó","Pinky SD",13,184,86,"316056"
