rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
14,"spotify:track:5sX4UiPdOdndSEWA6asUgh","El Bogueto, Anuel AA, Fuerza Regida, Yung Beef","Cuando No Era Cantante - Remix","El Bogueto",3,14,17,"4173771"
15,"spotify:track:0PA6wI9DZ0bWMaSpXyTrAW","Chuyin","PUES QUE LE HAGO ?","Streetmob Records",13,13,13,"4169523"
16,"spotify:track:0IMJsnmPXXgPyQDbhomx1B","Junior H, Gael Valenzuela, Peso Pluma","DROGA LETAL","WEA Latina",10,33,8,"4035214"
17,"spotify:track:1eunv1DeEi29UfAcVEoLTt","Tito Double P","POR SUS BESOS","Double P Records",1,15,39,"3883180"
18,"spotify:track:4e76Ss3ji7HQZ4qwcPNkNA","Junior H","MIENTRAS DUERMES","WEA Latina",8,16,74,"3777533"
19,"spotify:track:3qdeRGn9erK9sjs1kUtBys","Fuerza Regida","CHAVALITAS","Rancho Humilde/Street Mob Records/Sony Music Latin",2,22,43,"3767070"
20,"spotify:track:6272S5nkbOvQDazRYq6muV","Fuerza Regida","caperuza","Rancho Humilde/Street Mob Records/Sony Music Latin",20,24,49,"3721969"
21,"spotify:track:6N2iccqxRInhTLHc2Fu3W0","El Bogueto, Yung Beef","Cuando No Era Cantante","Candela Music",1,17,67,"3672227"
22,"spotify:track:2MzaScXAL8wrSU9tlEijo6","BeatBoy, Victor Mendivil","Pase y Toque","Xkalibvr Music",10,19,17,"3664016"
23,"spotify:track:3BAtCOv7easPy9xoZ4h9Ng","Junior H, Gael Valenzuela","DEMENCIA","WEA Latina",23,40,8,"3651225"
24,"spotify:track:6SuIUd8Wl5tZcyMFAV0EZJ","Neton Vega","Nalguita y Teta","Josa Records",24,180,2,"3632870"
25,"spotify:track:2lTm559tuIvatlT1u0JYG2","Bad Bunny","BAILE INoLVIDABLE","Rimas Entertainment LLC.",5,21,66,"3574731"
26,"spotify:track:1a7onn7lPqqRWul5ogyMyX","Fuerza Regida","ANSIEDAD","Rancho Humilde/Street Mob Records/Sony Music Latin",7,25,49,"3528313"
27,"spotify:track:7xLfNI4gRNTu6FyXJlzBW5","Peso Pluma, Tito Double P","ni pedo","Double P Records",4,20,15,"3499403"
28,"spotify:track:6r6IPuFvUX72kQGc9b46rk","Emmanuel Cortes","Amor","RC Music",17,28,95,"3477280"
29,"spotify:track:31REg67eoHJSvMLUcEmGNj","La Arrolladora Banda El Limón De Rene Camacho","El Final De Nuestra Historia","Universal Music Mexico",16,26,147,"3424558"
30,"spotify:track:1PREzVLuDT6PSE9sej4wnV","Fuerza Regida, Grupo Frontera","COQUETA","Rancho Humilde/Streetmob Records/Grupo Frontera/Sony Music Latin",15,29,68,"3397775"
31,"spotify:track:3sK8wGT43QFpWrvNQsrQya","Bad Bunny","DtMF","Rimas Entertainment LLC.",1,35,66,"3283749"
32,"spotify:track:5CnyWDjFwt7g0yPD2zdA4W","LOS DOS DE TAMAULIPAS","Ayúdame","Afinarte Music",32,181,2,"3279567"
33,"spotify:track:6znjONJrY5EFnn8TsIsPwx","Moy Bobadilla","Tus Mentiras (En Vivo)","Vida Recia & Music VIP Entertainment Presenta Moy Bobadilla",29,30,16,"3275650"
34,"spotify:track:6RcAHyC5sAUIbPTkhOQwd8","Junior H","Y LLORO","WEA Latina",5,31,131,"3269522"
35,"spotify:track:30ECWSoejTkHDqo0yMpf6y","Virlan Garcia","Mi Entorno","La Cima Records",7,23,25,"3259386"
36,"spotify:track:67jm6nWkkJUsiJ6zedlYng","Régulo Molina, Oscar Maydon, Neton Vega","Canasteo","Rico o Muerto Music",6,27,12,"3250615"
37,"spotify:track:4rrGcaA4OqeNty6CXxnfz0","Peso Pluma, Tito Double P, El Randal","ganga","Double P Records",12,32,6,"3194913"
38,"spotify:track:0N6h5RnzCNJG3JfROXQIMQ","Natanael Cano, Gabito Ballesteros","Perlas Negras","WEA Latina",1,37,41,"3047379"
39,"spotify:track:2rKkfc4VZ74FQDc1FF1Zo6","BTS","Body to Body","BIGHIT MUSIC",15,34,3,"3021883"
40,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",1,50,472,"2932855"
41,"spotify:track:6hpuesKPNa3WhV48O7Fa47","Aitana","SUPERESTRELLA","Universal Music Spain S.L.",41,42,6,"2916189"
42,"spotify:track:0uQhDYHyoZe5DpncrPolb6","Junior H","LAS NOCHES","WEA Latina",12,36,44,"2904614"
43,"spotify:track:3bmpXHVie1GTy37OkXJ7Vc","BTS","2.0","BIGHIT MUSIC",34,48,3,"2858957"
44,"spotify:track:6J5kc12BW5HuP3d7C3vvx8","Bad Bunny","EoO","Rimas Entertainment LLC.",12,38,66,"2830895"
45,"spotify:track:20dAJsyno9ZoBLJtqgQnUI","BTS","Hooligan","BIGHIT MUSIC",22,39,3,"2755619"
46,"spotify:track:6oLeiLXwyuExCdb5yKwupB","Gabito Ballesteros, Victor Mendivil","Mi Niña","Los CT Records",46,-1,1,"2749426"
47,"spotify:track:4ZOkfHC38nxSeSqzGE5HFr","Junior H","PIÉNSALO","WEA Latina",9,49,93,"2648843"
48,"spotify:track:4BXbjwe562hQ8AzEV5lmPc","Peso Pluma, Tito Double P","putielegante","Double P Records",12,41,15,"2643496"
49,"spotify:track:6xiQzVWczksJRBVbMDkV6A","Omar Camacho, Oscar Maydon","La Ciudad del Sol","Rico o Muerto by Baja Sound LLC",11,44,33,"2615489"
50,"spotify:track:6UtWwuheJr5LLDeVypPNx7","Fuerza Regida","EXCESOS","Rancho Humilde/Street Mob Records",38,71,93,"2598176"
51,"spotify:track:5CE77TLqLjOQ2qgAobzPds","Victor Mendivil","GOET","Rico o Muerto by Baja Sound LLC",24,47,95,"2581611"
52,"spotify:track:3Pj5wV8ftxWXRPK4qQbpiy","Cardenales De Nuevo León","Que Nadie Sepa","REMEX MUSIC",52,62,37,"2537733"
53,"spotify:track:2IFND3phjzIG1RcPnHh2hP","BTS","Like Animals","BIGHIT MUSIC",30,43,3,"2523717"
54,"spotify:track:0l0vcZMU7AOeQmUIREoI2U","Rauw Alejandro, Bad Bunny","Qué Pasaría...","Sony Music Latin/Duars Entertainment",9,58,73,"2521634"
55,"spotify:track:7ghPrLoF9gcOm4jQpwzzMz","Xavi, Esau Ortiz, Alan Arrieta","San Charly","Interscope Records",45,45,4,"2505676"
56,"spotify:track:0KmrKOdScRDVYwWS8hkkdv","BTS","FYA","BIGHIT MUSIC",25,46,3,"2481614"
57,"spotify:track:61vlMpyFxXmxvahvA7Bi3z","Calle 24, Chino Pacas, Fuerza Regida","QUE ONDA","WEA Latina",1,56,136,"2446866"
58,"spotify:track:5TFD2bmFKGhoCRbX61nXY5","Bad Bunny","NUEVAYoL","Rimas Entertainment LLC.",11,57,66,"2428699"
59,"spotify:track:5mp6OBKCAjN4UYRvhOuUze","Oscar Maydon, Fuerza Regida","Tu Boda","Rancho Humilde/Sony Music Latin",1,59,80,"2406669"
60,"spotify:track:5tg21NdePCn5m8F9BXOEeJ","BTS","Aliens","BIGHIT MUSIC",31,52,3,"2391294"
61,"spotify:track:24teIhDYO2RocTA2v5dY0r","Junior H","Extssy Model","WEA Latina",23,53,182,"2388054"
62,"spotify:track:4B4Q7zfd0aHcuhQBfCRnH5","BTS","NORMAL","BIGHIT MUSIC",38,51,3,"2385613"
63,"spotify:track:0fea68AdmYNygeTGI4RC18","J Balvin, Bad Bunny","LA CANCIÓN","Universal Music Latino / Rimas",1,69,354,"2370403"
64,"spotify:track:0b61A7v9agI08BG21jJPQ9","BTS","they don’t know ’bout us","BIGHIT MUSIC",41,55,3,"2369996"
65,"spotify:track:179TZwPk0txEvjkraVTVKo","Alfredo Olivas","El Precio De La Soledad","Camiolvi",38,60,187,"2369424"
66,"spotify:track:51qYdMBxt9mFbtZBzq1Yfi","Julión Álvarez y su Norteño Banda","Regalo De Dios","UMLE - Fonovisa",3,64,119,"2343656"
67,"spotify:track:4oB8Xd7gMlUEtWoD8bmCXW","Neton Vega, Peso Pluma","Morena","Josa Records",1,61,60,"2317959"
68,"spotify:track:3w1h7uNU1Dfk2tOaHiIGat","Fuerza Regida","PERO NO TE ENAMORES","Rancho Humilde/Street Mob Records",40,78,85,"2289167"
69,"spotify:track:77pDO4WZPIdkwFve0iHWnb","Fuerza Regida","Por Esos Ojos","Rancho Humilde/Street Mob Records/Sony Music Latin",3,87,61,"2285813"
70,"spotify:track:58cLm4PaHNt8DDr9ayZnNz","Jósean Log","Doma","Jósean Log",70,100,4,"2285582"
71,"spotify:track:7585wxMp2e3IhBq3tJAXgw","Calle 24","SUIZA","WEA Latina",4,65,50,"2275985"
72,"spotify:track:1zcpINZGUYXn2dzO1QSlUo","Ian Cordova","Te Amo y Me Amas","Lucky Music Group",21,54,25,"2272799"
73,"spotify:track:5LhI8m7n8xlQmNe3b7Rwis","Natanael Cano, Oscar Maydon","Madonna","WEA Latina",1,68,109,"2269181"
74,"spotify:track:5lKFO0PrOC9jmOlPEdjHsL","Tito Double P, Peso Pluma","DOS DÍAS","2024 Double P Records",2,70,85,"2249221"
75,"spotify:track:2A802q6kZPas36Fh3nVepA","Peso Pluma, Tito Double P, Armenta","london","Double P Records",22,67,6,"2230952"
76,"spotify:track:2SkB7jADnfiWH8qAE9H8cO","Xavi, Manuel Turizo","En Privado","Interscope Records",14,77,61,"2227862"
77,"spotify:track:3VegC0PZiHjGxb80DER8XU","BTS","Merry Go Round","BIGHIT MUSIC",42,66,3,"2212144"
78,"spotify:track:5GTBdEjZe7zEDp1N0eCZE4","Peso Pluma, Estevan Plazola","HOLLYWOOD","2024 Double P Records",16,75,94,"2211275"
79,"spotify:track:4ZplewvZRLFcfBa5uyBbhd","Cardenales De Nuevo León","Belleza De Cantina","Universal Music Mexico",43,89,307,"2196288"
80,"spotify:track:6QJCZyJv1fhkCyZA3lRoAD","Caifanes","Viento","RCA Records Label",68,76,77,"2192791"
81,"spotify:track:2vzf4z67gX8v7MntugFLXx","Neton Vega","/Turistico","Josa Records",50,72,14,"2191812"
82,"spotify:track:3KZCP2StVGdWkOKyRZNWA4","Plan B","Es un Secreto","Pina Records",34,74,207,"2178501"
83,"spotify:track:4OwhwvKESFtuu06dTgct7i","Marc Seguí, Rauw Alejandro, Pol Granch","Tiroteo - Remix","WEA Latina",10,88,150,"2117002"
84,"spotify:track:2AWY8422GKdGpGw6ejB1Ys","Luis R Conriquez, Fuerza Regida, Neton Vega","Chula Vente","K Music/Sony Music Latin",2,80,37,"2115275"
85,"spotify:track:1tz7RZirwiuaJw2p0jbdHb","Omar Courtz","KOKO","Rimas Entertainment LLC.",85,140,2,"2093331"
86,"spotify:track:4JLZyyWuvvse6xKiZqRdau","Neton Vega, JR","Todo a Su Tiempo","Josa Records",23,91,69,"2089246"
87,"spotify:track:3IEvQ1CzszUJtTRLmmMJ2X","Tito Double P, Junior H","5-7","2024 Double P Records",10,86,85,"2086564"
88,"spotify:track:5LHPcY9yd0hWVFIW4yfOCJ","Chuyin, Fuerza Regida, Jorsshh, Calle 24","Pika Pika","Street Mob Records",6,142,66,"2077837"
89,"spotify:track:3EK4tGkSiO5xvvB5sM4tln","Mon Laferte, Juanes","Amárrame","Universal Music Mexico",22,81,104,"2064519"
90,"spotify:track:2CshODtf7iwe3pKlPmEWF5","Junior H","TRES BOTELLAS","WEA Latina",26,79,131,"2063644"
91,"spotify:track:105jupIiJZrZqBsRT3LifK","Neton Vega, benny blanco","/Perro Fiel (with benny blanco)","Josa Records",87,105,7,"2053617"
92,"spotify:track:7yNf9YjeO5JXUE3JEBgnYc","Dominic Fike","Babydoll","Columbia",92,119,3,"2052340"
93,"spotify:track:7e4zDInS6tA2jwzphvs2Ay","HUGEL, SOLTO (FR)","Jamaican (Bam Bam)","MoBlack Records",93,132,4,"2046944"
94,"spotify:track:56bPsRfOKla3bGGmVz1uk4","Los Dareyes De La Sierra","Frecuencia","Double P Records",3,82,43,"2042259"
95,"spotify:track:1XpVhaI4HzWrhRWIpdfyJB","BTS","Please","BIGHIT MUSIC",52,83,3,"2030205"
96,"spotify:track:6yIlqK2Pye64ZUPFfNzsXy","Peso Pluma, Tito Double P","intro","Double P Records",8,63,20,"2025414"
97,"spotify:track:6s3w7SUVtmm68Bw5KrKMh0","BTS","One More Night","BIGHIT MUSIC",48,84,3,"2019292"
98,"spotify:track:4PpuZIMmeng6qPicveSI22","Jósean Log","Beso","Jósean Log",98,108,32,"2007156"
99,"spotify:track:73scB4Q4fcOmnsBVZPmk32","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",3,115,94,"1966439"
100,"spotify:track:0l9nwoGmhk5ckCdRqJcPB8","Herencia De Grandes","Ya Fue","Rancho Humilde",55,85,21,"1962306"
101,"spotify:track:0ejwu6GH5TeXx82YvO6XSN","Victor Mendivil","Orula","Rico o Muerto by Baja Sound LLC",1,90,27,"1960785"
102,"spotify:track:5EJ2THuhAapEIeQOtXUQ0x","Maná","Oye Mi Amor","WM Mexico",85,106,52,"1956026"
103,"spotify:track:1ZNolq7VI7efGlh2hb2VVr","BTS","Into the Sun","BIGHIT MUSIC",59,99,3,"1921608"
104,"spotify:track:7ojNFDRPCH9gIpDtdCjl9W","Victor Mendivil, Hades66","Alaska","Rico o Muerto by Baja Sound LLC",25,73,5,"1920159"
105,"spotify:track:6IMTgx19KOecnpXmbkgkyN","Victor Mendivil, Eladio Carrion","Cholo 2","Rico o Muerto by Baja Sound LLC",16,94,20,"1916661"
106,"spotify:track:3HgvO4B5LLmdPOT2d8cSZd","LAGOS, Danny Ocean","Mónaco","WM Mexico",12,123,234,"1916365"
107,"spotify:track:1IHWl5LamUGEuP4ozKQSXZ","Bad Bunny","Tití Me Preguntó","Rimas Entertainment LLC",2,97,85,"1891543"
108,"spotify:track:6Z7f0BXDLI8k4CHR9KJdAD","La Arrolladora Banda El Limón De Rene Camacho","Mi Segunda Vida","UMLE - Disa",60,98,82,"1887784"
109,"spotify:track:1jGuAHD9U2saBvxrbEendo","Eden Muñoz","Como En Los Viejos Tiempos","EMC Music/Sony Music México",89,120,27,"1881883"
110,"spotify:track:46YjJXVXWHlQ21odKktg5e","Tainy, Bad Bunny","MOJABI GHOST","NEON16, LLC",15,110,106,"1875719"
111,"spotify:track:59D4DOkspUbWyMmbAPQkxZ","Bad Bunny","VOY A LLeVARTE PA PR","Rimas Entertainment LLC.",15,103,63,"1872269"
112,"spotify:track:3BZUM1xojiL3TvRo3T50R9","Natanael Cano","Blancanieves","WEA Latina",6,96,42,"1859694"
113,"spotify:track:4N1dogCaVWnGyFdPjdqNWF","Clave Especial, Fuerza Regida","COMO CAPO","WEA Latina",5,118,58,"1857572"
114,"spotify:track:6uiQ0DqbXTBc8tl0AUKZkR","Rels B","TU VAS SIN (fav)","DALE PLAY Records / Flakk Team",10,95,40,"1851871"
115,"spotify:track:3qGkFQOEJ0w0SqnAXFeG2v","La Adictiva","Después de Ti, ¿Quién?","Sony Music Latin",76,93,85,"1851574"
116,"spotify:track:2XQnrr8gsvuGcJmPfk18iE","Victor Mendivil, Oscar Maydon","Me Paseo","Rico o Muerto by Baja Sound LLC",30,101,37,"1839893"
117,"spotify:track:3p2KYoBgxUaaoJzXUToM8a","Cartel De Santa","Todas Mueren por Mí","Ariola",78,107,87,"1838613"
118,"spotify:track:3plyGpDgzfrnZbpElpfioV","BTS","No. 29","BIGHIT MUSIC",54,104,3,"1835181"
119,"spotify:track:34vXRJ2bCSFiZKQzVUYVOb","Grupo Frontera, Grupo Firme","EL AMOR DE SU VIDA","BorderTown Records",5,112,139,"1834393"
120,"spotify:track:2JJSGhPpATm8lXeYjD95fw","Bobby Pulido","Desvelado","Capitol Latin",87,137,121,"1818839"
121,"spotify:track:3mSdneOr4nDLQD70hpoBaj","Junior H, Gael Valenzuela","MI GATA","WEA Latina",24,116,14,"1810258"
122,"spotify:track:4skuEIloXWuxxgekKupkEH","Mon Laferte","Tu Falta De Querer","Universal Music Mexico",52,114,218,"1807149"
123,"spotify:track:2KgzC2HaBfy67hMkSUDOys","Luis R Conriquez, Neton Vega, Rey Quinto","Aguas","K Music/Sony Music Latin",31,92,10,"1797257"
124,"spotify:track:7bOlsO6AH0aH3GI3JQ5Zwf","Tu Corrido Mx","Entre tú y yo","Distributed by EngineEars",98,158,5,"1793680"
125,"spotify:track:6ZHKeoIOkvmYUIfxHLtE2Z","Lewis OfMan, Alicia te quiero","Siesta Freestyle","Profil de Face",125,125,7,"1792944"
126,"spotify:track:59IzIYjjHoYqs6SLioYrcI","Los Alegres Del Barranco","El Del Palenque","Los Alegres Del Barranco Corp",35,111,23,"1780761"
127,"spotify:track:6Z0ybnsUBhbZ9ZjPW64eoF","Belanova","Rosa Pastel","Universal Music Mexico",22,139,172,"1778346"
128,"spotify:track:76m8kXyUf41NgbpzCLfWgs","Junior H, Gael Valenzuela","CHOLO","WEA Latina",52,161,8,"1775397"
129,"spotify:track:5yXt80BNZGbmHFd0NHZHNn","Grupo Firme","El Beneficio De La Duda","Music VIP Entertainment Presenta Grupo Firme",5,124,97,"1765892"
130,"spotify:track:3KgHiAVuP88QoQs9CO4z1P","Tito Double P","TATTOO","Double P Records",1,109,58,"1765677"
131,"spotify:track:3D24ErT1MMmUfXWotSj2A2","Fuerza Regida, Grupo Frontera","ME JALO","Rancho Humilde/Streetmob Records/Grupo Frontera/Sony Music Latin",5,148,68,"1760627"
132,"spotify:track:28UP90XhjCovLtieduYr9P","Mon Laferte, Bunbury","Mi Buen Amor","Universal Music Mexico",55,127,122,"1755229"
133,"spotify:track:3BssiKHkHy0zXZCj1T8TcJ","Fuerza Regida, Chuyin","INMORTAL","Rancho Humilde/Street Mob Records",51,167,62,"1753091"
134,"spotify:track:6YOfGIE6iFxC7G8OlGGvzW","Junior H","ROCKSTAR","WEA Latina",7,128,131,"1752083"
135,"spotify:track:6DUdDIRgLqCGq1DwkNWQTN","Maluma","Borro Cassette","Sony Music Latin",17,117,175,"1744311"
136,"spotify:track:6C1RD7YQVvt3YQj0CmuTeu","Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz","Diles","Rimas Entertainment LLC",28,113,190,"1743177"
137,"spotify:track:64my6WOkrygcpXKMLxxpi9","La Arrolladora Banda El Limón De Rene Camacho","Ya Es Muy Tarde","Universal Music Mexico",63,133,89,"1742022"
138,"spotify:track:2JPctdUgvkQSpnUdfROxvY","Alemán, Neton Vega","Te Quería Ver","HOMEGROWN MAFIA S.A. DE C.V./Sony Music México-Latin",1,134,62,"1725423"
139,"spotify:track:5ntlWZx00S7XlXW7cuUk3g","La Obsesion, Yeyo, Novato El Flow, Viglezz","Chichabeba","Obsesiòn Factory",71,136,9,"1722205"
140,"spotify:track:1RGlfmdvcfatN0ZLOmzanS","Junior H","El Hijo Mayor","WEA Latina",22,145,149,"1717520"
141,"spotify:track:24jE1QNIeA9HH3WOaGjE9s","Victor Mendivil, Fenix Flexin","P.V.","Rico o Muerto by Baja Sound LLC",60,102,30,"1713712"
142,"spotify:track:0IBhXEEKXhv0bdpboaw5M3","La Santa Grifa","Sabanas Blancas","La Santa Grifa",97,122,40,"1703698"
143,"spotify:track:7sd6zMrgGpEa7NkQm9TRrg","Tito Double P","NADIE","Double P Records",2,144,72,"1703234"
144,"spotify:track:29vIEdxgMT9H1fnBMecWjA","Julión Álvarez y su Norteño Banda","Lo Tienes Todo","UMLE - Fonovisa",15,135,124,"1684819"
145,"spotify:track:5MBAaEt7s8El3WWhYinLzv","Oscar Maydon, Neton Vega","Amigos? No.","Rancho Humilde/Sony Music Latin",4,121,57,"1676315"
146,"spotify:track:5ahJTs5f6GAAFOYhK3ojP8","Lenin Ramírez","Polvo Rosita","DEL Records",93,130,11,"1673992"
147,"spotify:track:5R9lPFnoJGppR1MsI7vHxy","Banda Clave Nueva","Cuál Adiós","Universal Music Mexico",94,131,11,"1672872"
148,"spotify:track:7oNzbhpMl27JJXo9GaCChN","Junior H, Gael Valenzuela","EN DONDE E$TA$","WEA Latina",26,165,8,"1666985"
149,"spotify:track:1ugCJElyPMmDj2FYPgbD4d","Banda MS de Sergio Lizárraga","A Lo Mejor","Lizos Music",136,152,16,"1653004"
150,"spotify:track:3IcaWsnVb6NOsjtcuedsM8","Xavi, Grupo Frontera","No Capea","Interscope Records",17,160,31,"1642014"
151,"spotify:track:3pJfnBjO3kjudEchcPEDxS","Caifanes","Afuera","RCA Records Label",82,162,147,"1641305"
152,"spotify:track:6v5qt5KPQHJt5ckWuhDGtM","Victor Valverde, JR Torres","El Mayor De Los Ranas","Vim Music",9,141,74,"1635792"
153,"spotify:track:2PXNL9x1lMXQkR7YM4USrC","Victor Mendivil, Gabito Ballesteros","Mia","Rico o Muerto by Baja Sound LLC",107,149,34,"1632467"
154,"spotify:track:4B3cGux5Dy2VRYUbsqDj4M","Jimmy Guzman, Omar Camacho","3 AM","Lumbre Music",20,138,36,"1631344"
155,"spotify:track:1haJsMtoBhHfvuM7XWuT3W","Junior H, Peso Pluma","El Azul","WEA Latina",3,157,144,"1624969"
156,"spotify:track:4MUrUT38U98olfnyzMBCzm","Bad Bunny","KLOuFRENS","Rimas Entertainment LLC.",28,147,52,"1616289"
157,"spotify:track:4qfkZtOGVw2BXa05wqXKkV","Peso Pluma, Tito Double P","bckpckbyz","Double P Records",2,129,15,"1611201"
158,"spotify:track:7qXptgpZGo8AFPhJCBVLFE","Tito Double P, Neton Vega","LINDA","2024 Double P Records",11,154,81,"1606301"
159,"spotify:track:2ZyrAym0sRLwt4PhGotHuI","Ryan Castro, Kapo, Gangsta","LA VILLA","AWOO Corp./Sony Music Latin",69,143,14,"1605577"
160,"spotify:track:1nULBrlzWatdcjA2ZctIMv","Zoé","Labios Rotos - En Vivo Desde México / 2010","EMI México",96,164,154,"1600978"
161,"spotify:track:6CRRlfXDdhsL6vih3J5xco","Alfredo Olivas","En Definitiva","Camiolvi",68,155,201,"1585933"
162,"spotify:track:2l5EWb5ThVJGWltu7R3uAs","Luis Carrillo, Omar Camacho, Oscar Maydon","Netflix and Chill","Rico o Muerto Music",8,146,19,"1579807"
163,"spotify:track:3k3NWokhRRkEPhCzPmV8TW","Bad Bunny, Bomba Estéreo","Ojitos Lindos","Rimas Entertainment LLC",1,172,161,"1576721"
164,"spotify:track:3QJXJACwdZ3EaIqdF5ZiXh","Victor Mendivil, Neton Vega","King of Watches","Rico o Muerto by Baja Sound LLC",11,126,37,"1574469"
165,"spotify:track:1uKjQoh8JZj9ryuYRhpd7E","Luis Miguel","Ahora Te Puedes Marchar","WM Mexico",21,199,436,"1564662"
166,"spotify:track:3ddJ8Vbc5tYPxq5zKRVke6","KAROL G, Marco Antonio Solís","Coleccionando Heridas","Bichota/Interscope Records",25,151,42,"1554632"
167,"spotify:track:7bywjHOc0wSjGGbj04XbVi","Feid, ATL Jacob","LUNA","UMLE - Latino",13,179,123,"1537764"
168,"spotify:track:6uCZqv78d015paeHFUOUlI","Grupo Arriesgado","Ansiedad","GA Music",64,173,56,"1534611"
169,"spotify:track:365KxSOgQJD88CPvnKZSUn","Kane Rodriguez","SE VOLVIERON LOCOS","WM Mexico",48,169,27,"1530573"
170,"spotify:track:0SRddBTphQwQcfqw4Br1uX","León Larregui","Brillas","EMI México",43,168,472,"1523378"
171,"spotify:track:5PylcEeYUVtFnMBoGwBn18","Millonario","La Blindada","GOLDEN GANG RECORDS",143,150,5,"1513906"
172,"spotify:track:6yLqoieklk9gwabLaUDJ4s","La Factoria, Eddy Lover","Perdóname","PanamaMusic",145,163,31,"1510295"
173,"spotify:track:7d6yK8v8J484SWH5prIQiE","Bad Bunny, Omar Courtz, Dei V","VeLDÁ","Rimas Entertainment LLC.",22,166,45,"1509491"
174,"spotify:track:1lqSiPVISxVO0MC3b4l9ce","Victor Mendivil, $HUPE","PLAK","Rico o Muerto by Baja Sound LLC",17,159,37,"1505918"
175,"spotify:track:10Ad7f9fnUaUjZ1bdZWBKr","Peso Pluma, Tito Double P","billete","Double P Records",19,156,15,"1495112"
176,"spotify:track:4eLDmhsJW3JoZTXCAozHor","Neton Vega","Loco","Josa Records",1,174,68,"1493238"
177,"spotify:track:5xLyrOUjlel6P0lghNv2I3","Luis R Conriquez","Muchacho Alegre","K Music/Sony Music Latin",176,176,2,"1492212"
178,"spotify:track:3FqUPvubYeRCMsdJ02QyZR","Fuerza Regida","TÚ NAME","Rancho Humilde/Street Mob Records",4,-1,110,"1488153"
179,"spotify:track:5jWrRvkVz0w5x3UOcJ1Xyx","Moy Bobadilla","Corazón","Vida Recia & Music VIP Entertainment Presenta Moy Bobadilla",164,175,8,"1476513"
180,"spotify:track:7b3k8I1fncAzbk9PHnLkbX","Zoé","Luna - En Vivo","EMI México",149,183,28,"1472612"
181,"spotify:track:2BwO5K8Q7EPAJSGze3AAh9","Sabrina Carpenter","Manchild","Island Records",119,189,13,"1469667"
182,"spotify:track:3GSMdtJphymHEsR8K9jT5Q","León Larregui","Locos","Universal Music Mexico",56,185,392,"1461822"
183,"spotify:track:5AH31dDNgxCMGDdxubNNn4","Fuerza Regida","NEL","Rancho Humilde/Street Mob Records",2,-1,69,"1458999"
184,"spotify:track:6X6m4xmdFcz31p1h7Qg68c","Tito Double P","EL LOKERON","2024 Double P Records",1,186,84,"1452330"
185,"spotify:track:6Xom58OOXk2SoU711L2IXO","Bad Bunny","Moscow Mule","Rimas Entertainment LLC",1,191,123,"1451265"
186,"spotify:track:3fJHbMUnzceimOnNjp63fF","Carín León","Primera Cita","Socios Music, LLC",2,190,154,"1443636"
187,"spotify:track:0RAlrJTWdsaZVtfh1wDb3r","Eden Muñoz","Mi Yo de Antes","EMC Music/Sony Music México",90,170,9,"1443107"
