rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
42,"spotify:track:3kcr3teEgyTOVIAxMPOPeO","Yeison Jimenez","Un Perro Enamorado","YJ COMPANY",21,55,8,"668288"
43,"spotify:track:1pLCpA1RN8avJxSD3ZCwhj","Arcángel","Pa' Que La Pases Bien","Cinq Recordings",23,72,165,"661883"
44,"spotify:track:6N2iccqxRInhTLHc2Fu3W0","El Bogueto, Yung Beef","Cuando No Era Cantante","Candela Music",22,51,18,"660043"
45,"spotify:track:6C1RD7YQVvt3YQj0CmuTeu","Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz","Diles","Rimas Entertainment LLC",20,38,300,"659861"
46,"spotify:track:59D4DOkspUbWyMmbAPQkxZ","Bad Bunny","VOY A LLeVARTE PA PR","Rimas Entertainment LLC.",4,47,61,"653297"
47,"spotify:track:0a6ogDrZBvYgDjILgsQVaJ","Arcángel","Hace Mucho Tiempo","Pina Records",47,71,122,"652301"
48,"spotify:track:7bywjHOc0wSjGGbj04XbVi","Feid, ATL Jacob","LUNA","UMLE - Latino",1,46,118,"650903"
49,"spotify:track:2pbSCYzxrG0wa6qcj8IyiE","El Bogueto, Anuel AA, Fuerza Regida, Yung Beef","Cuando No Era Cantante - Remix","El Bogueto",36,52,12,"646278"
50,"spotify:track:0LvxvoeJmdhkxRIC4orlJ3","Kris R.","MIL D AURA","WEA Latina",21,21,3,"645266"
51,"spotify:track:7sRXb5IgYWwVv1DaavHSNs","Blessd, Fuerza Regida, Ovy On The Drums","COMO OREO","WEA Latina",1,40,27,"643436"
52,"spotify:track:3KZCP2StVGdWkOKyRZNWA4","Plan B","Es un Secreto","Pina Records",18,56,266,"641795"
53,"spotify:track:4DAMvNqHt0s8zJr6JwOoye","Yeison Jimenez","MLP","Yeison Jimenez",8,49,12,"641764"
54,"spotify:track:4sTnItbNUAcS5KDG6vTA5B","Blessd, Los Money Makers, Prodmonja","URUS BLUE","WEA Latina",22,48,40,"632957"
55,"spotify:track:0JoHqmlqE0W0i9prt6kcHR","Maluma, Trap Capos, Noriel, Bryant Myers, Juhn","Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)","Sony Music Latin",16,61,133,"625925"
56,"spotify:track:7ns16ylM6sbxo9ZWIwyE5d","Danny Ocean, Kapo","Imagínate","Atlantic Records",1,64,69,"611905"
57,"spotify:track:2Mgur7BKnpr7OG3izSNFTA","Bryant Myers, Anuel AA, Anonimus, Almighty","Esclava - Remix","Millogang Music Inc., Real Hasta La Muerte LLC, Anonimus Music, La Industria De Los Inmortales",46,60,69,"607020"
58,"spotify:track:0QuHK1VvIZ1Kt2GfqRrdVo","CARABIN3, SVNTI","MUSA","Dinastia INC",36,45,13,"605951"
59,"spotify:track:3GhmL9fuM8jwGcHCFbeo3v","Arcángel","Me Prefieres A Mi","Vida Music",42,82,118,"601608"
60,"spotify:track:6qDTm2QbRSLlSmaUSJE6bF","Blessd, GeezyDee","DIOMEDEZ","WEA Latina",1,43,19,"601518"
61,"spotify:track:5TFD2bmFKGhoCRbX61nXY5","Bad Bunny","NUEVAYoL","Rimas Entertainment LLC.",3,41,61,"597070"
62,"spotify:track:4pjkZyNZnOJEPpBmzOqTC2","Kris R., ROA","PASIÓN Y SEXO","WEA Latina",62,-1,1,"595855"
63,"spotify:track:4YM3IYESNKXWYHbPXvMMVD","Kapo","NO CRY","Sony Music Latin/La Industria",47,57,15,"595539"
64,"spotify:track:6uiQ0DqbXTBc8tl0AUKZkR","Rels B","TU VAS SIN (fav)","DALE PLAY Records / Flakk Team",14,68,35,"593688"
65,"spotify:track:0e3d2UZRjtvviXWWMRYGQo","Blessd, J Alvarez","FANÁTICO","WEA Latina",17,35,5,"586346"
66,"spotify:track:2btNsI4OvcVl7SAHQQDHFB","Blessd, Ovy On The Drums","Mírame","WEA Latina",1,74,98,"585082"
67,"spotify:track:0a0JiZejbYYem1W31fldde","Ñengo Flow","En Las Noches Frias","Real G 4 Life",67,117,44,"583111"
68,"spotify:track:3CbiuLMBPM6uV4a7HvkOib","Tony Dize, Plan B","Solos","Pina Records",29,80,177,"579835"
69,"spotify:track:0nafF9MxcXJBQWv3BTKtdF","KAROL G, Feid","Verano Rosa","Bichota/Interscope Records",5,54,37,"574978"
70,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",1,93,477,"564230"
71,"spotify:track:1o4xkdBe0RjSf2u6VXi4OI","Yan Block, Panda Black","444","SONAR LLC.",25,73,85,"557269"
72,"spotify:track:13BDiikG6y5o5cQTK0HpW6","W Sound, Blessd, Ovy On The Drums","Soltera - W Sound 01","WEA Latina",1,77,83,"554673"
73,"spotify:track:5iwgEFKEktjBBZV3C9TTZj","Willie Colón","Idilio","Sony Tropical",22,22,13,"553715"
74,"spotify:track:7sChwC2NZjGc2Kdni3hlDg","Yan Block, Panda Black","Talento","Sonar LLC.",68,69,12,"547310"
75,"spotify:track:0l0vcZMU7AOeQmUIREoI2U","Rauw Alejandro, Bad Bunny","Qué Pasaría...","Sony Music Latin/Duars Entertainment",11,67,68,"547077"
76,"spotify:track:4feh4Ak3ZJfC6ibxkNzlkE","Boza, ELENA ROSE","orióN","Sony Music Latin",6,83,90,"546964"
77,"spotify:track:1j4XwpoLvqdkWllikDu7Rm","Luis Alberto Posada","Mal Amor","Luis Alberto Posada",32,78,18,"546247"
78,"spotify:track:71w26UK674tLfGtJFfDSjE","Arcángel","Ganas De Ti","Cinq Recordings",78,107,55,"546114"
79,"spotify:track:6r46lnXFbE9fr2d3KNaGbe","Romeo Santos","Imitadora","Sony Music Latin",29,84,114,"539798"
80,"spotify:track:6DUdDIRgLqCGq1DwkNWQTN","Maluma","Borro Cassette","Sony Music Latin",23,95,169,"533885"
81,"spotify:track:5DdLSEyKh8zgCrJq2hFj92","Yan Block, TORRRES","Yo sé","SONAR LLC.",42,79,61,"532115"
82,"spotify:track:6uLcqYE347zlvXD6rhiM4J","El Americano 4KT, Kobby","The Flow's Son Black!","De Mi Calle Records",74,92,6,"530895"
83,"spotify:track:3u2jlo9kygiIAq7SPVuw6S","Dalmata","Dile a Tu Amiga","FM MUSIC CORP Y ASOCIADOS",25,105,126,"530815"
84,"spotify:track:52IeC2QBiJqk9jAR5gbe14","Kris R., GeezyDee, Prodmonja","BOBADITA","WEA Latina",15,76,18,"529677"
85,"spotify:track:0h54mLixODOqU6vTcZMqVM","Omar Courtz, ROA","WO OH OH","Rimas Entertainment LLC.",75,75,2,"526842"
86,"spotify:track:7qbPQqOYYMPdQqRqv7bNin","Yeison Jimenez","Ya No Mi Amor","YJ COMPANY",9,91,16,"526682"
87,"spotify:track:7nyk5uxevcijIfl1FlJgmA","Omar Courtz","SI ESTÁS CON ALGUIEN","Rimas Entertainment LLC.",87,108,2,"526155"
88,"spotify:track:3f4AsGGYt94t7g1lHcsa8D","Alzate, Yeison Jimenez","Mi Venganza","Desde Abajo Records",11,86,62,"523499"
89,"spotify:track:6NSMQFKgjpQb0KkjMDYIK0","Arcángel, Bad Bunny, Mambo Kingz, DJ Luian","Tu No Vive Asi (feat. Mambo Kingz & DJ Luian)","Hear This Music",64,98,206,"521583"
90,"spotify:track:01dFxiEOMTTzim5J3kytjA","TURY, CARABIN3, SVNTI","CHUCHA","WEA Latina",90,153,2,"519145"
91,"spotify:track:4MUrUT38U98olfnyzMBCzm","Bad Bunny","KLOuFRENS","Rimas Entertainment LLC.",15,66,59,"517358"
92,"spotify:track:3mg9jYNC1NihbthlglzrWP","KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd","+57","Bichota/Interscope Records",1,81,69,"516832"
93,"spotify:track:4Udf3NPZZVggwmVXHcjuqA","Yeison Jimenez","El Mejor Caballo","YJ COMPANY",20,103,8,"514955"
94,"spotify:track:72q1JMsCJbKNbWgzipGi6x","Yeison Maje, Ciro Quiñonez, Luis Alfonso, Yeison Jimenez","El Embustero RMX","Marsal Music",40,89,8,"514823"
95,"spotify:track:4aDbrgm1ZaebS1Bb2dOXac","Milo j","Niño","Sony Music Latin",73,112,23,"511758"
96,"spotify:track:5AK6QqM8aUXXTk6oY00ZRh","Yan Block, De La Rose, Hades66, Ñengo Flow","444 - Remix","SONAR LLC.",34,90,16,"509711"
97,"spotify:track:5HCk7iruzhQ1FbxyS3igmM","La Combinación Vallenata, Jean Carlos Centeno","Ayer Y Hoy","Codiscos",47,129,27,"505110"
98,"spotify:track:1tz7RZirwiuaJw2p0jbdHb","Omar Courtz","KOKO","Rimas Entertainment LLC.",98,-1,1,"500240"
99,"spotify:track:482PEx8hfMHSsuGtHd960A","Kapo","OHNANA","Sony Music Latin/La Industria",3,115,90,"499078"
100,"spotify:track:6OaGIYcVzx5c7aEKkuYS1M","Tony Dize, Yandel","Permítame","Pina Records",59,133,204,"499007"
101,"spotify:track:569xAmXCkpM3IsEOiG4hWe","Kenny Die, Blessd, Kris R., Sebas","Ultra Complicado (feat. Sebas) - Remix","WEA Latina",3,58,55,"494888"
102,"spotify:track:4ATzrqMF84B9iSCGUUqfTT","Topboy TGR, Kzadores","MÁS DE AHÍ","Topboy TGR, Slowrecords",38,94,17,"494522"
103,"spotify:track:2T6BBNQW4t81x2ddqWrGzs","Yeison Jimenez","Se Acabó","Yeison Jimenez",22,87,8,"493029"
104,"spotify:track:10B0cONtHL7b8hdMRE2Du6","Blessd, Anuel AA, Kris R., Young Fatty, CARABIN3, GeezyDee, TURY","BUENOS DIAS (feat. Tury, GeezyDee, CARABIN3)","WEA Latina",8,63,17,"491077"
105,"spotify:track:5q2JbCNi4FcnglgPfxcV65","Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin","Sola (Remix)","Spiff TV, LLC / Real Hasta La Muerte, Inc.",6,136,226,"490547"
106,"spotify:track:3hpm0fTeSqlhJbnqAgaLZs","Fuerza Regida","Marlboro Rojo","Rancho Humilde/Street Mob Records/Sony Music Latin",42,122,33,"489881"
107,"spotify:track:6cHHrFD3fmBG9MR3k8kvep","Frankie Ruiz","Tú Con Él","UMLE - Latino",44,85,195,"484677"
108,"spotify:track:3ddJ8Vbc5tYPxq5zKRVke6","KAROL G, Marco Antonio Solís","Coleccionando Heridas","Bichota/Interscope Records",10,111,37,"484089"
109,"spotify:track:4MjDJD8cW7iVeWInc2Bdyj","Bad Bunny","MONACO","Rimas Entertainment LLC",2,97,43,"481963"
110,"spotify:track:6829KtrgNt2ZwrsE19nTEd","Yeison Jimenez","Ni Tengo Ni Necesito","Vibras Lab - Fonovisa",18,110,8,"479177"
111,"spotify:track:281YJmnThveWjsWVic9Ym6","Kris R., Blessd","Las Piponas (Remix)","La K Company SAS",3,100,75,"477442"
112,"spotify:track:1OHj2WRXOR9XdCV6PuptXv","Luister La Voz","Amarte más no pude - En vivo","Grupo B Entertainment",109,109,7,"474514"
113,"spotify:track:2ALQyXMC26Vew7JX7ert9M","Blessd, Kris R.","POLOS OPUESTOS REMIX - BLESSD VERSION","WEA Latina",3,119,74,"472960"
114,"spotify:track:1YYfyJ2yCvGFCxwjsIqEK9","Rauw Alejandro, Romeo Santos","Khé?","Sony Music Latin/Duars Entertainment",7,104,68,"472392"
115,"spotify:track:5PB1ITleNasy7UMYEaBWkL","Yeison Jimenez","Qué Día Es Hoy","YJ COMPANY",23,123,8,"471436"
116,"spotify:track:0VKkyBKCXyR99navhVRqcP","Zion & Lennox","La player (Bandolera)","WEA Latina",2,128,175,"471172"
117,"spotify:track:3ClyThLf2bguwdMcm7hqZ2","Kris R., Blessd","COSITAS","WEA Latina",16,106,30,"470419"
118,"spotify:track:2tKVinInf0PJS1iG04zzqi","Blessd, Sebastian Ledher, Tayson Kryss, Joseph Ren","UNA NOCHE DE LOCURA","WEA Latina",10,96,41,"468238"
119,"spotify:track:1C7NXX8UJ6pgNx8EkmyZDd","Beéle","si te pillara","5020 Records",6,114,41,"466646"
120,"spotify:track:3NgDulHteTVdF026IxY5bW","Don Omar, Kendo Kapponi","RX","UMLE - Machete",52,124,101,"466325"
121,"spotify:track:2n1MTLCis6qPSDKdr5XSDI","Willie Colón","Oh Qué Será?","Fania",36,36,2,"463537"
122,"spotify:track:4wu7jIeJCUhQJaXsXVit0e","Blessd","Palabras Sobran","WEA Latina",23,113,115,"458964"
123,"spotify:track:73scB4Q4fcOmnsBVZPmk32","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",1,131,89,"452940"
124,"spotify:track:7yHZ66udwjeUafGohI7T46","ARIA VEGA","AY MAMA (mi tiburón)","Plush Records",61,99,5,"452597"
125,"spotify:track:0ftcn4ddKESqQMA784Ebc0","Yeison Jimenez","Aventurero","Sony Music Entertainment",13,120,83,"451904"
126,"spotify:track:4VTb5wB46sZDsfL8XgroGt","Willie Colón","Gitana","Fania",62,62,2,"451605"
127,"spotify:track:4ZGk5h0sIfeunWEKzXEoHr","Tito Rojas","Siempre Sere","Musical Productions",106,142,53,"450675"
128,"spotify:track:7LABrQFfRYcZUqUwng0Heb","Yandel","Encantadora","Sony Music Latin",39,155,90,"448780"
129,"spotify:track:21nc3O8OncUv1jjSrC1ML2","Yiyo Sarante","Corazon de Acero","TranKYouTV",52,141,195,"448341"
130,"spotify:track:0TBFzXKWtoF7Lwh0LKFt8f","GeezyDee","El Peor Hombre Del Mundo","24K Records",130,-1,1,"446976"
131,"spotify:track:5ds1Hh3lo4JUF2vflqyayK","Yiyo Sarante","Manos de Tijera","TranKYouTV",65,137,78,"442428"
132,"spotify:track:0FsXZAMf6NACvNJ2LI6ySp","Frankie Ruiz","Deseándote","UMLE - Latino",90,132,161,"442071"
133,"spotify:track:5sMHuOIvtsSuFZafTcF19Q","Pipe Bueno, Jessi Uribe, Yeison Jimenez, Carín León, Alzate, Darío Gómez, Luis Alberto Posada, El Charrito Negro, Jhonny Rivera, Jhon Alex Castaño, Juan Pablo Navarrete","Guaro (Remix)","Pipe Bueno",15,121,85,"438155"
134,"spotify:track:3QwBODjSEzelZyVjxPOHdq","Zion & Lennox, J Balvin","Otra Vez (feat. J Balvin)","WEA Latina",1,169,300,"435267"
135,"spotify:track:34vXRJ2bCSFiZKQzVUYVOb","Grupo Frontera, Grupo Firme","EL AMOR DE SU VIDA","BorderTown Records",28,152,92,"433067"
136,"spotify:track:6jbDhMUR3Hc3yVPT2tEVxY","Yeison Jimenez","Te Voy a Olvidar","YJ COMPANY",86,158,8,"432791"
137,"spotify:track:7hYlC6s0SXSIwtFlW6NgjT","W Sound, Myke Towers, Ovy On The Drums","5 Estrellas - W Sound 23","WEA Latina",29,88,4,"428345"
138,"spotify:track:5SudOD9R1Of6CsJVWZy6CQ","Romeo Santos, Prince Royce","Dardos","Sony Music Latin",98,138,9,"425630"
139,"spotify:track:7xDwU3I38ReireLvv79h63","Grupo Niche","Sin Sentimientos","Sony Music Latin",44,125,187,"424794"
140,"spotify:track:1nDvFYTsaQwxt5CTk7LJ5E","Yeison Jimenez, Pasabordo","Hasta La Madre","Yeison Jimenez",20,143,43,"423678"
141,"spotify:track:7zwgHkTKv86nMOREN5k1hx","Clarent","BIENVENIDA","WEA Latina",141,175,4,"420842"
142,"spotify:track:1LNLFgc99bgCWPAaJ9zUQi","Yeison Jimenez","Tu Mal Sabor","YJ COMPANY",71,135,8,"419543"
143,"spotify:track:2beS6dD5rovBxSA1zYoSHR","JHAYCO, J Balvin, Bad Bunny","No Me Conoce - Remix","N&E Entertainment LLC",3,145,315,"418792"
144,"spotify:track:1i1n7hUzCDkXGFqIJSSzom","Beéle","frente al mar","5020 Records",13,139,75,"417839"
145,"spotify:track:1xTWu5aArww0QtXqX2ScBI","Maluma, Yeison Jimenez","Con el corazón","Royalty Records/Sony Music Latin",50,59,3,"416952"
146,"spotify:track:7hynhxDoDpgMIV12JuVtNa","J Balvin, Bad Bunny, Marciano Cantero","UN PESO","Universal Music Latino / Rimas",18,134,321,"412016"
147,"spotify:track:3UJN0IUZIeXnrmo48e6XXx","El Americano 4KT, THE FAVORITES","MAMAXITA","THE FAVORITES",109,146,9,"411290"
148,"spotify:track:2Bhmj4XK33InfhqKPxcJ1v","Aventura","Dile al Amor","Premium Latin Music",64,179,80,"407865"
149,"spotify:track:5GTBdEjZe7zEDp1N0eCZE4","Peso Pluma, Estevan Plazola","HOLLYWOOD","2024 Double P Records",70,151,54,"407247"
150,"spotify:track:5u4XWSNpF4wE6W6i78Uf1B","Rayo & Toby","Movimiento de Caderas","SUENA Music Management",22,159,48,"405637"
151,"spotify:track:1a7onn7lPqqRWul5ogyMyX","Fuerza Regida","ANSIEDAD","Rancho Humilde/Street Mob Records/Sony Music Latin",75,164,26,"404373"
152,"spotify:track:27ze5t5tIDPlVits0KRbxT","Aventura","El Perdedor","Premium Latin Music",42,149,77,"400149"
153,"spotify:track:5YJ4BVvTFmVCxUyhKejHfR","Tego Calderón","Pa' Que Retozen","Jiggiri Records, Inc.",18,178,271,"400012"
154,"spotify:track:7BNTVOitDoUC5HVN8HleQy","Georgy Parra Salvaje, Yeison Jimenez","GPS #5 - Dime Que Sí","WM Colombia",59,116,4,"395959"
155,"spotify:track:5QDLhrAOJJdNAmCTJ8xMyW","BTS","Dynamite","BIGHIT MUSIC",20,186,71,"395748"
156,"spotify:track:25ZAibhr3bdlMCLmubZDVt","J Balvin, Bad Bunny","QUE PRETENDES","Universal Music Latino / Rimas",4,157,234,"395390"
157,"spotify:track:4skuEIloXWuxxgekKupkEH","Mon Laferte","Tu Falta De Querer","Universal Music Mexico",90,-1,39,"394139"
158,"spotify:track:1IHWl5LamUGEuP4ozKQSXZ","Bad Bunny","Tití Me Preguntó","Rimas Entertainment LLC",3,130,74,"391641"
159,"spotify:track:5hWpXZOs7vpz0JD3CIylsb","ROA","FANTASÍA","Universal Music Latino",77,154,44,"391395"
160,"spotify:track:5ReIuecGjsHabpYSNlKnuR","Blessd, CARABIN3, SVNTI","MUSA REMIX","WEA Latina",34,144,7,"391128"
161,"spotify:track:69Ej1xrGjOcHvIMtMKxK0G","Don Omar","Dile","UMLE - Machete",22,185,278,"390019"
162,"spotify:track:2Kx9AfJPaJib9DwAdDYdB9","Ryan Castro, Blaiz Fayah, Tribal Kush","BOMBASTIK<3","AWOO Corp./Sony Music Latin",20,160,39,"386631"
163,"spotify:track:73BrH4q0vUdhT34uK9j98O","Luister La Voz","Las Cartas","Universal Music Colombia S.A.S.",126,182,20,"386437"
164,"spotify:track:4py8x8qXCOTi0Rrm4NbCTK","Ryan Castro, Blessd","LEJANIA","Ace Records",56,184,75,"384373"
165,"spotify:track:3eIvjtwoYC16ElxYE6ph7J","Ele A El Dominio","Hace Mucho Tiempo","InnerCat Music Group, LLC",68,162,88,"383161"
166,"spotify:track:4DS7HoqrKq1dDjeYOKBlu9","Trap Capos, Noriel, Bad Bunny, Arcángel","De las 2 (feat. Bad Bunny & Arcángel)","Sony Music Latin/Ganda Entertainment",132,174,13,"382213"
167,"spotify:track:7iQXYTyuG13aoeHxGG28Nh","Bad Bunny, Feid","PERRO NEGRO","Rimas Entertainment LLC",1,161,125,"379340"
168,"spotify:track:1JXcB149QtbcIpDUA6YZOB","Grupo Niche","Algo Que Se Quede","Grupo Niche",30,140,235,"379098"
169,"spotify:track:2dd3G3ZqEcG2cNS1tp3oEk","Alleh, Yorghaki","capaz (merengueton)","La Ciudad",17,180,65,"375937"
170,"spotify:track:1dAQ93kw8Sy9n4JCz2G9Nf","Alexis y Fido, Arcángel, De La Ghetto","Camuflaje (Remix)","Wild Dogz Music",119,163,16,"375468"
171,"spotify:track:2HbmLkHkkI15eES8kpWRuI","Los Hijos De Puerto Rico","Separados","CM ANGEL (A91)",59,147,99,"375351"
172,"spotify:track:5HCGrYR7g9u2X9Ju83yQLm","Adolescent's Orquesta","Virgen","Korta Records",69,-1,152,"374644"
173,"spotify:track:2lGGv17kLfOrdVzNFzuQWM","El Americano 4KT, Tony Monta","WELCOME","El Americano 4KT",144,156,5,"373807"
174,"spotify:track:4ysgNOWbc02RUnCxQMzpeL","Yeison Jimenez","Maldita Traga","YJ COMPANY",36,166,8,"373176"
175,"spotify:track:0ToktqlTchGYvCRHUCWnG5","Luis Silva, Yeison Jimenez","Como No Voy a Decirlo","BlackLion Digital",45,171,8,"372492"
176,"spotify:track:0sOrHE0vkEhrmWZnhqjP36","Blessd, Hades66, Blackinny, Young Fatty","MAS QUE AMIGOS","WEA Latina",49,167,39,"371668"
177,"spotify:track:5mp6OBKCAjN4UYRvhOuUze","Oscar Maydon, Fuerza Regida","Tu Boda","Rancho Humilde/Sony Music Latin",11,172,69,"369814"
178,"spotify:track:5dDlknAL9imbXXl7uG7oqe","Omar Courtz","⁠LUCES DE COLORES","Mr.305 Records / Rimas Entertainment LLC.",158,-1,10,"369665"
179,"spotify:track:6yLqoieklk9gwabLaUDJ4s","La Factoria, Eddy Lover","Perdóname","PanamaMusic",109,-1,41,"369603"
180,"spotify:track:61C7zXd4t2Zuhz6DRwgsLM","Piso 21, Marc Anthony, Beéle","Volver","WM Mexico",10,173,56,"368385"
181,"spotify:track:5BrVJGkFTBPAMRl5hIE9A7","Farruko","Cositas Que Haciamos","Farruko",107,200,29,"367207"
182,"spotify:track:1btsXTZnL2wVSW8oDWvjMM","Blessd, Kris R., Young Fatty, TURY, CARABIN3, GeezyDee","MIU MIU (feat. GeezyDee, CARABIN3)","WEA Latina",11,148,17,"366881"
183,"spotify:track:3fRIuTih8bzc0vtY9fHhvF","Willie Colón","Talento De Televisión","Sony Music Latin",60,70,20,"366874"
