rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
27,"spotify:track:7koAf6aZgjO6TS7bipfPD0","Ovy On The Drums, Quevedo, Beéle","YO y TÚ","WEA Latina",4,12,30,"833515"
28,"spotify:track:7nrd0eIftH3NQLfgk20Qp9","Blessd, Anuel AA, Yan Block, Luar La L, Kris R., ROA","YOGURCITO REMIX (feat. Kris R., ROA)","WEA Latina",13,35,19,"829734"
29,"spotify:track:61qPUnazSdkvua4wgA4L8C","Babasonicos","Como Eran Las Cosas","Universal Music Argentina S.A.",11,41,147,"829068"
30,"spotify:track:4tabsd3NLLwuT90wkuNh7C","Maria Becerra, El Alfa, XROSS","HACE CALOR","WEA Latina",16,38,7,"822471"
31,"spotify:track:0UaxhDrvCVcCWCqYQUeeFF","Tincho & Javi, Max Carra","Loco Enamorado I Varieté #4","Tincho Di Salvo",24,25,18,"802529"
32,"spotify:track:2ZyrAym0sRLwt4PhGotHuI","Ryan Castro, Kapo, Gangsta","LA VILLA","AWOO Corp./Sony Music Latin",32,-1,1,"800091"
33,"spotify:track:6kPCcIAGoTeRrh8qrmKa90","Tiago PZK, Ke Personajes","Piel","WEA Latina",2,26,101,"798272"
34,"spotify:track:5vHWh24GAsXJ7tnIu8v7UN","Airbag","Por Mil Noches","DALE PLAY Records / Airbag",18,32,312,"794567"
35,"spotify:track:3sK8wGT43QFpWrvNQsrQya","Bad Bunny","DtMF","Rimas Entertainment LLC.",1,33,53,"776234"
36,"spotify:track:2YNMRnIJMCxDQWYfXRxJmB","Tan Bionica","Obsesionario en La Mayor","DALE PLAY Records",24,39,135,"764619"
37,"spotify:track:0VKkyBKCXyR99navhVRqcP","Zion & Lennox","La player (Bandolera)","WEA Latina",12,52,80,"761765"
38,"spotify:track:47aX1tXPTBpAG8Y2iAYmiy","Jere Klein, Katteyes, Mateo on the Beatz","TODO KE VER","2025 JERE KLEIN",3,31,21,"749072"
39,"spotify:track:59D4DOkspUbWyMmbAPQkxZ","Bad Bunny","VOY A LLeVARTE PA PR","Rimas Entertainment LLC.",5,43,53,"737164"
40,"spotify:track:6vRQqxOhUFd78p5tL8jXr7","Luck Ra, BM","La Morocha","Sony Music Entertainment Chile S.A",1,19,131,"729678"
41,"spotify:track:4ksf1UdqNc9pU8R4ZZrgdY","Miranda!","Tu Misterioso Alguien","Pelo Music",1,37,26,"700742"
42,"spotify:track:39L3LdlHS3gqB62HPWaJRg","Bad Bunny","NO ME QUIERO CASAR","Rimas Entertainment LLC",42,107,5,"689835"
43,"spotify:track:614NVFo5csQqRnryl4jXs2","Héctor ""El Father"", Wisin & Yandel","El Teléfono","Machete Music",39,60,14,"686733"
44,"spotify:track:0CgpCtEPvyDizcg2p47VrU","No Te Va Gustar","A las Nueve","Elefante Blanco",27,77,367,"679363"
45,"spotify:track:4KRlNVLHn2ZgGvpjnga31N","Luciano Pereyra, Ezequiel Y La Clave, Un Poco de Ruido, Pinky SD","Si No Es Muy Tarde - Versión Cumbia","Universal Music Argentina S.A.",14,28,39,"675391"
46,"spotify:track:6C1RD7YQVvt3YQj0CmuTeu","Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz","Diles","Rimas Entertainment LLC",25,65,102,"660055"
47,"spotify:track:3KZCP2StVGdWkOKyRZNWA4","Plan B","Es un Secreto","Pina Records",28,51,165,"657195"
48,"spotify:track:53iuhJlwXhSER5J2IYYv1W","Taylor Swift","The Fate of Ophelia","Taylor Swift",2,67,14,"643894"
49,"spotify:track:5jgmQkVypORb3enASCxjYs","Milo j, Trueno","Gil","Sony Music Latin",17,46,15,"643606"
50,"spotify:track:0ZAJ660VP57lLK4U7NlGOy","Intoxicados","Nunca quise","Pop Art",50,68,467,"628712"
51,"spotify:track:4581iSIX0QZNNzAQRysF3k","Airbag","Nunca Lo Olvides","DALE PLAY Records",35,53,59,"627880"
52,"spotify:track:0LswOwsXAfPYLGVwqRlNyW","Cumbia rocha","Suena en la Previa, Vol. 2","cumbia rocha",45,45,13,"626476"
53,"spotify:track:5Bi9Cq5oVFy1OtUgecbegZ","Callejeros","Creo","Pelo Music S.A.",53,85,340,"625413"
54,"spotify:track:7upAH0ezzsThyvr33YKn4u","Turf","Pasos Al Costado","Pop Art",52,74,394,"625012"
55,"spotify:track:2Xetks48zQL2K7xUbJBHRn","Q' Lokura, Los Herrera","Cuidado Que Te Supero","Q' Lokura",40,40,87,"619709"
56,"spotify:track:2saFG2pbkGxUeOIYStxvyx","Maria Becerra, XROSS","JOJO","WEA Latina",14,83,10,"593581"
57,"spotify:track:0AXKoQuC2NQ8S2QRF0Gu02","Plan B","Fronteo","Pina Records",9,58,30,"593069"
58,"spotify:track:4eqXTlaHeK6xkM1fRx9wR5","Pinky SD, Un Poco de Ruido, Uriel Lozano","Conmigo Te Gustó","Pinky SD",13,21,73,"591919"
59,"spotify:track:6kUopck7LHVadAjAFcXiTj","Patricio Rey y sus Redonditos de Ricota","Un Ángel para Tu Soledad","Patricio Rey Discos",59,78,172,"588180"
60,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",60,115,142,"588029"
61,"spotify:track:6WJ2QzbVnjmPGKpmb6tmmO","La T y La M","amor de veraNO","Sony Music Uruguay",5,50,34,"586411"
62,"spotify:track:44m9PAUZYeOEGeaTYh6NAl","No Te Va Gustar, Juan Casanova","Tan Lejos","Elefante Blanco",28,73,180,"585023"
63,"spotify:track:5TFD2bmFKGhoCRbX61nXY5","Bad Bunny","NUEVAYoL","Rimas Entertainment LLC.",8,66,53,"558455"
64,"spotify:track:6J5kc12BW5HuP3d7C3vvx8","Bad Bunny","EoO","Rimas Entertainment LLC.",15,82,53,"558004"
65,"spotify:track:1o4xkdBe0RjSf2u6VXi4OI","Yan Block, Panda Black","444","SONAR LLC.",24,72,48,"554607"
66,"spotify:track:73scB4Q4fcOmnsBVZPmk32","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",1,61,81,"552997"
67,"spotify:track:72aGCwuSwD5Qb3tHvXBoX3","Easykid, Dysbit","Shiny","Easykid",6,62,18,"547868"
68,"spotify:track:1LiN0Z98FkR1t0m8KmLcAH","Anuel AA, Haze","Amanece","House of Haze",10,90,183,"546620"
69,"spotify:track:27xkOIER6uDLKALIelHylZ","Jin","Don’t Say You Love Me","BIGHIT MUSIC",17,110,34,"544676"
70,"spotify:track:1rh4kDY9T4fHVDum8Foi5k","Gustavo Cerati","Adiós","Ariola",45,94,158,"541922"
71,"spotify:track:4MUrUT38U98olfnyzMBCzm","Bad Bunny","KLOuFRENS","Rimas Entertainment LLC.",14,98,53,"536215"
72,"spotify:track:67Q93kXygxCskeQiIP0V0j","Ciro y los Persas","Me Gusta","300 Producciones",60,119,463,"531055"
73,"spotify:track:23FJGRug9hlYUIBnrmkIBX","Airbag","Cicatrices","DALE PLAY Records / Airbag",41,87,90,"529794"
74,"spotify:track:1IgrATr9zMmRjtFVFY6O7s","DobleP, Peipper, Locura Mix, VERNAZ","PUTERÍ4","DALE PLAY Records / Wesaisons Records",37,55,9,"529044"
75,"spotify:track:3ydweVPwq9PCEVJ8WwqT6u","Los Auténticos Decadentes","Loco (Tu Forma De Ser)","RCA Records Label",75,113,28,"526055"
76,"spotify:track:6d4d6cwiAf59mKxoRmXQoK","Babasonicos","Irresponsables","Pop Art",30,101,101,"524600"
77,"spotify:track:3X8jKI7kHrbhqgLboG14tw","Eugenia Quevedo, Angela Leiva, La banda de Carlitos","No Podrás - En Vivo","Eugenia Quevedo",44,44,45,"524541"
78,"spotify:track:1CSdu8EHZzV0DjYB6RNXbX","Maria Becerra, Rei, XROSS","MI AMOR","WEA Latina",32,117,7,"522511"
79,"spotify:track:1yg1tWFaYajN4b7vsKtYRE","La T y La M","El Doctorado","GraceMusic",26,47,69,"520147"
80,"spotify:track:0fea68AdmYNygeTGI4RC18","J Balvin, Bad Bunny","LA CANCIÓN","Universal Music Latino / Rimas",7,49,185,"519120"
81,"spotify:track:7MVIfkyzuUmQ716j8U7yGR","Milo j, Taiu","Rara Vez","Universal Music Argentina S.A.",3,96,151,"515892"
82,"spotify:track:1YYfyJ2yCvGFCxwjsIqEK9","Rauw Alejandro, Romeo Santos","Khé?","Sony Music Latin/Duars Entertainment",19,109,60,"514690"
83,"spotify:track:2iDDnYmaz1HhedjI91fbmp","DENNIS, Luísa Sonza, Emilia","MOTINHA 2.0 (Mete Marcha) - Remix","Sony Music Entertainment Brasil / 5020 Records",3,75,37,"514066"
84,"spotify:track:1R3ubqAHKHE6f64Hz37q8h","La T y La M","Un Montón de Estrellas - En Vivo Gran Rex","GraceMusic",13,48,57,"512559"
85,"spotify:track:0oCiPqIEL5218yu2D996eP","Los Piojos","Bicho de Ciudad","300 Producciones",68,114,56,"511016"
86,"spotify:track:6EhX9FjpQZ5CohoGeqUM2u","Angela Torres","FAVORITA","Sony Music Uruguay",23,95,17,"510322"
87,"spotify:track:3fqQkByxxQm2qllggZlpN7","Airbag","Asuntos Pendientes","DALE PLAY Records",41,88,4,"508062"
88,"spotify:track:78OOLg1XsVW0QQkfHP2VEV","Luciano Pereyra, The La Planta, Un Poco de Ruido, Pinky SD","Es Mi Culpa - Versión Cumbia","Universal Music Argentina S.A.",36,36,4,"507250"
89,"spotify:track:6iCnJkKswtMYoSmT58HmEn","Los Auténticos Decadentes","Un Osito de Peluche de Taiwán","Pop Art",44,125,34,"505600"
90,"spotify:track:14rcLGX83RpsORAIzC4U4g","Patricio Rey y sus Redonditos de Ricota","Un Poco de Amor Francés","Patricio Rey Discos",82,105,245,"501502"
91,"spotify:track:5KJacLbQNuqzR9IizaPI6h","Maria Becerra, Paulo Londra, XROSS","RAMEN PARA DOS","WEA Latina",1,123,35,"500957"
92,"spotify:track:1Mqfdem6pgGVoULjSkkcc9","Airbag","Cae el Sol","DALE PLAY Records / Airbag",56,112,100,"500023"
93,"spotify:track:6DUdDIRgLqCGq1DwkNWQTN","Maluma","Borro Cassette","Sony Music Latin",16,93,144,"499814"
94,"spotify:track:0C9V5jMElp7laZZdsCHufD","Los Tipitos","Campanas en la Noche","Pop Art",67,118,287,"498869"
95,"spotify:track:1KaXG7dVdwMH3gCtiAU39t","Emilia, TINI, Nicki Nicole","blackout 🧊","Sony Music Latin",1,79,42,"492690"
96,"spotify:track:0l0vcZMU7AOeQmUIREoI2U","Rauw Alejandro, Bad Bunny","Qué Pasaría...","Sony Music Latin/Duars Entertainment",14,34,60,"487072"
97,"spotify:track:5DdLSEyKh8zgCrJq2hFj92","Yan Block, TORRRES","Yo sé","SONAR LLC.",11,126,53,"486667"
98,"spotify:track:7bywjHOc0wSjGGbj04XbVi","Feid, ATL Jacob","LUNA","UMLE - Latino",5,106,109,"483940"
99,"spotify:track:1AX4aybSRyXHWrjg27wTFE","Ke Personajes, Onda Sabanera","Pobre Corazón - En Vivo","Ke Personajes",2,54,143,"483025"
100,"spotify:track:2VF15mP66N1ejIsQVpvDvn","Maria Becerra, TAICHU, XROSS","PIERDO LA CABEZA","WEA Latina",54,155,7,"475835"
101,"spotify:track:5WEF0icHWmAZBBMglBd599","Bad Bunny, Chuwi","WELTiTA","Rimas Entertainment LLC.",7,122,50,"474167"
102,"spotify:track:6MuJUSYCqA4FpMogUHzb2R","No Te Va Gustar","Ese Maldito Momento","Elefante Blanco",28,129,216,"473174"
103,"spotify:track:1TyBUtMxdmRfXhW3MmbxtQ","Luck Ra, Abel Pintos","QUE ME FALTE TODO","Sony Music Entertainment Chile S.A",3,64,115,"473145"
104,"spotify:track:5q2JbCNi4FcnglgPfxcV65","Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin","Sola (Remix)","Spiff TV, LLC / Real Hasta La Muerte, Inc.",12,139,119,"469234"
105,"spotify:track:3VvA1wSxukMLsvXoXtlwWx","Boza","Hecha Pa' Mi","Sony Music Latin",5,166,75,"466643"
106,"spotify:track:1p7m9H4H8s0Y7SgRm7j3ED","Andrés Calamaro","Flaca","DRO/EastWest Spain",61,136,382,"465814"
107,"spotify:track:6XehLOzB6wIt9lY9FlcOaM","Lali, Miranda!","MEJOR QUE VOS","Sony Music Argentina",10,80,48,"461918"
108,"spotify:track:1fU2DcwVJEuUvGV3mUam8T","La Delio Valdez","Inocente","Delirio Valdez Records",41,63,191,"457230"
109,"spotify:track:0rKqFkLnkcZByHMjN60KAn","Zion, Jory Boy, Ken-Y","More","Pina Records",40,116,25,"456181"
110,"spotify:track:4dLLdfiniBhDP9dlJQIOi4","Los Ángeles Azules, Emilia","Perdonarte, ¿Para Qué?","OCESA Seitrack",1,59,85,"454840"
111,"spotify:track:0tQDrJxQcB5zKGrHx43xUj","La T y La M","Como Se Siente","GraceMusic",111,131,7,"450850"
112,"spotify:track:61AeiFmmwjlCC4P5To6cCi","Ozuna, Beéle","Pikito","Nibiru International/Sony Music Latin",112,178,3,"450670"
113,"spotify:track:6cFf4Jfy7ThUwGzbqFcZsx","Estelares, Jorge Serrano","Ella Dijo","Pop Art",56,153,89,"448577"
114,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",1,-1,196,"447550"
115,"spotify:track:60IzIxSuVAtU71yCmHjxHH","Las Pelotas","Será","Pop Art",115,194,37,"445828"
116,"spotify:track:6hl4VqVrqMgHYibqtmjpI7","TINI","Una Noche Más","5020 Records",27,104,13,"445059"
117,"spotify:track:5GUgnXDDO4raKkT9lO5F1x","DesaKTa2, Aneley","Estaba Aqui Pensando","Almenara Network S.A.S",81,81,29,"443893"
118,"spotify:track:0fMjldiEpgjbWQ4bBQwVzH","Kapo","UWAIE","Sony Music Latin/La Industria",15,163,51,"443140"
119,"spotify:track:3NlHH9zJ9uGXkm6NJDbLnO","El Plan De La Mariposa","Túnel de la Vida","Savia Records",72,186,27,"443074"
120,"spotify:track:06s3QtMJVXw1AJX3UfvZG1","Anuel AA, Bad Bunny","Hasta Que Dios Diga","2020 Real Hasta La Muerte, LLC",7,140,98,"441423"
121,"spotify:track:0u6JsFiEEXb6kaF0oqyeFi","Luck Ra, La K'onga, Ke Personajes","Ya No Vuelvas (Versión Cuarteto)","Sony Music Entertainment Chile S.A",1,57,162,"437765"
122,"spotify:track:7JKptWv4YXmievid0HajID","Luck Ra, KHEA","HOLA PERDIDA","Sony Music Entertainment Chile S.A",1,56,105,"437513"
123,"spotify:track:4OwhwvKESFtuu06dTgct7i","Marc Seguí, Rauw Alejandro, Pol Granch","Tiroteo - Remix","WEA Latina",26,149,95,"436722"
124,"spotify:track:6eUUoqd1pGQKbJSRIolaIq","Felix Record","Cuentame","Felix Record",124,197,2,"436184"
125,"spotify:track:5tKgOSJzrdsxQSI7Wzbpfg","La Delio Valdez, Ke Personajes","Adiós Amor","Delirio Valdez Records",55,70,55,"434045"
126,"spotify:track:2jEjxOyKqMpkcThWl697hf","Babasonicos","El Loco","Pop Art",60,185,57,"433713"
127,"spotify:track:65DBZofI0b79kfHTcWWDuU","Soda Stereo","Trátame Suavemente - Remasterizado 2007","Columbia",56,169,422,"432888"
128,"spotify:track:7q7XFO9av9VpNJSXKJwJxD","Las Pelotas","Personalmente","Pop Art",93,191,218,"428433"
129,"spotify:track:5zpZUFF7YyPG90nkR88RYd","Babasonicos","Puesto","Universal Music Argentina S.A.",37,154,49,"428351"
130,"spotify:track:3sc0Wv64rOuIRVkQO7rrer","Milo j","Bajo De La Piel","Sony Music Latin",15,134,18,"426272"
131,"spotify:track:1xVC7ab21v6dK03j0f9bgU","Dj Plaga, mamiyosoyelth","PERREO TH 7","Indyana Records",46,86,15,"424189"
132,"spotify:track:6q41qt2R9K8BXEzmzImEGO","Intoxicados, Andrés Calamaro","Fuego","Pop Art",86,162,18,"423687"
133,"spotify:track:1C7NXX8UJ6pgNx8EkmyZDd","Beéle","si te pillara","5020 Records",16,133,28,"421513"
134,"spotify:track:56yAIzNg5SAbUKUKR9UXmf","Flor Alvarez, Luck Ra, Q' Lokura","Tattoo - Remix","1.8M",89,89,14,"420414"
135,"spotify:track:0OcYoSGA1CFGZcCuPLyfhj","Airbag","Solo aquí","WM Argentina",71,148,26,"419704"
136,"spotify:track:0fLOPPoyIaPTe8dm2Mrft3","Anuel AA","Tú No Lo Amas","2018 Real Hasta La Muerte, Inc.",81,150,10,"415356"
137,"spotify:track:7GSKEUunbDOtPSG1TLXq8e","Callejero Fino, Martin Vegas","TIKI TIKI","DALE PLAY Records",137,-1,1,"413147"
138,"spotify:track:6Xom58OOXk2SoU711L2IXO","Bad Bunny","Moscow Mule","Rimas Entertainment LLC",1,141,86,"411903"
139,"spotify:track:4SJHHpKhcuXwDsCsPqshXj","Rauw Alejandro, Chencho Corleone","El Efecto","Duars Entertainment, Corp.",30,182,114,"410759"
140,"spotify:track:06WyITrA2pZJT5Nt79AOrb","Ulises Bueno, DesaKTa2","No Puedo Fingirlo","Almenara Network S.A.S",91,91,35,"410294"
141,"spotify:track:6VfL3MEuYeJbDlD8m011HR","Beéle","quédate","5020 Records",108,157,12,"406160"
142,"spotify:track:2Cl4HCBmPddQNZEncdoXp0","Feid, ICON","FERXXO 151","UMLE - Latino",142,179,5,"405926"
143,"spotify:track:2ctChUbjtzD0TiJo1JSs3U","Emilia","Genio Atrapado","Sony Music Latin",143,-1,1,"397222"
144,"spotify:track:35ttE4t8lQZA2vuCYDg4G7","Milo j","M.A.I","DALE PLAY Records",11,183,105,"394753"
145,"spotify:track:2ANtIUI9cipWNI685VdlZb","Pablo Chill-E","Resentia","G STARR ENT",11,151,51,"394406"
146,"spotify:track:0jPn4YGT4at99OXz0hAEPC","Benji Bendi, Villano 13","Gata Fina","Benji Bendi",97,177,9,"391617"
147,"spotify:track:3JCian69xIfy8A4799Og5f","Airbag","Ganas de Verte","Pop Art",147,-1,3,"390282"
148,"spotify:track:3KAdpFK7rveKAAwpgjwhNn","Eugenia Quevedo, La banda de Carlitos","Como Lo Hizo? - En Vivo","Eugenia Quevedo",60,108,39,"389867"
149,"spotify:track:7k3qWn8D43a5ISa3x8lJux","Anuel AA","¿Qué Nos Pasó?","Real Hasta La Muerte, LLC",126,-1,8,"389107"
150,"spotify:track:2kB1rqoTaZ3j6ChtIWGurm","Viejas Locas","Me Gustas Mucho","Universal Music S.A.",66,199,82,"386066"
151,"spotify:track:4HuCvSUsveC5jCbYE5qllc","La T y La M, Sael","Aquellos Tiempos","GraceMusic",86,138,20,"385911"
152,"spotify:track:3sfrXcrMPS2KMQmzdmjEmp","Q' Lokura","Quédate / Soy Favela / Lo que hay x aqui - En Vivo","Q' Lokura",128,128,3,"384237"
153,"spotify:track:6BHlafXY1L2eetDCwict05","Patricio Rey y sus Redonditos de Ricota","La Bestia Pop","Patricio Rey Discos",151,188,7,"382531"
154,"spotify:track:3TQozt8h0YlDD6tFItl5x3","Olivia Wald, Q' Lokura","en la cara - En Vivo","Cascabel",47,103,50,"382256"
155,"spotify:track:7sChwC2NZjGc2Kdni3hlDg","Yan Block, Panda Black","Talento","Sonar LLC.",155,-1,1,"381310"
156,"spotify:track:1buwr89mlvxbaqArqmvCYS","Patricio Rey y sus Redonditos de Ricota","Esa Estrella Era Mi Lujo","Patricio Rey Discos",79,-1,67,"378711"
157,"spotify:track:0JoHqmlqE0W0i9prt6kcHR","Maluma, Trap Capos, Noriel, Bryant Myers, Juhn","Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)","Sony Music Latin",17,-1,90,"377398"
158,"spotify:track:2wsfPRyzSU7LgqjvoxmY5q","Emanero, Karina, j mena, Angela Torres","SINVERGÜENZA - con Angela Torres","Fifty One",14,84,109,"376793"
159,"spotify:track:21cPb84RhAWCzp0wIUGPlk","Ozuna, Beéle, Ovy On The Drums","Enemigos","Nibiru International/Sony Music Latin",159,-1,1,"376674"
160,"spotify:track:7eNwwoxDR8KVzNAuGvliAO","Omar Courtz, De La Rose, Haze","Kyoto","House of Haze",33,-1,74,"375655"
161,"spotify:track:2WD9ggmpZE7Wodh3qVVCgg","Soda Stereo","De Música Ligera - Remasterizado 2007","Columbia",100,-1,148,"375401"
162,"spotify:track:3SyKG06yOK3omo29EwZ8dP","Mancha De Rolando","Arde la Ciudad","Pop Art",133,-1,78,"375169"
163,"spotify:track:6r46lnXFbE9fr2d3KNaGbe","Romeo Santos","Imitadora","Sony Music Latin",40,-1,28,"374120"
164,"spotify:track:2dVpRl0lq9lUEdPPQ1Niec","Maria Becerra","CORAZÓN VACÍO","WEA Latina",1,-1,101,"372808"
165,"spotify:track:30vXLQ9yPEKdTNGHYik0iR","Tan Bionica, Airbag","Tus Cosas (feat. Airbag)","DALE PLAY Records",10,168,10,"372370"
166,"spotify:track:7xjFEvchFCiAmuseCBModI","Pablo Chill-E, Ñengo Flow, Jere Klein","Bastardo (feat. Ñengo Flow & Jere Klein)","G STARR ENT",166,-1,1,"371807"
167,"spotify:track:4fDmgQfKMY7GcAwp2nNoQ0","Milo j","Solifican12","Sony Music Latin",42,173,15,"366031"
168,"spotify:track:5k9W9yX3Px3IehmvyffAFC","Mackie, KEVIN ROLDAN","Las 12","No Doubt Distribution (NODD)",168,-1,1,"363542"
169,"spotify:track:5ISajXj2M1yvkrC0KsgbR5","Los del Fuego","Jurabas Tu","Los del Fuego",71,71,62,"363409"
170,"spotify:track:4ezApj4UvVqLOtxdXUOLMb","PEPU, Pizzu","TENGO UN FEELING","FRISBI RECORDS",170,-1,1,"362781"
171,"spotify:track:1PtQJZVZIdWIYdARpZRDFO","Kate Bush","Running Up That Hill (A Deal With God)","Fish People",38,-1,17,"362210"
172,"spotify:track:7xMgYr3vg1fgbbLZp1UiGc","Cumbia rocha","Suena en la Previa Vol. 3","cumbia rocha",131,187,5,"362006"
173,"spotify:track:6vb5LWthEuPO27V5XH7G9K","DesaKTa2","Entra En Mi vida / La De La Mala Suerte - En Vivo","Almenara Network S.A.S",14,92,26,"361943"
174,"spotify:track:0SoBfYjQHvL6cuWHtPUYnq","Valentino Merlo, The La Planta","Hoy","TLP Records",1,130,71,"361836"
175,"spotify:track:3QwBODjSEzelZyVjxPOHdq","Zion & Lennox, J Balvin","Otra Vez (feat. J Balvin)","WEA Latina",5,-1,99,"361047"
176,"spotify:track:3tiJUOfAEqIrLFRQgGgdoY","Big One, FMK, Ke Personajes","Un Finde | CROSSOVER #2","Fifty One",1,99,132,"360347"
177,"spotify:track:42mrOMjkQb7jRKatu0bqg4","Q' Lokura, Luck Ra","Mil Preguntas","Q' Lokura",15,127,79,"359966"
178,"spotify:track:7eoJzsBJxpUsdPAEE21gZ8","Maria Becerra, XROSS","FRUTILLA DEL PASTEL","WEA Latina",46,-1,6,"356650"
179,"spotify:track:6dT5W7zuEcUZHnZuVlSIJ5","Los Huayra","La Noche Sin Tí","EMI Argentina",124,193,94,"355960"
180,"spotify:track:0WuKq2LiraBFney78dzwoc","Ciro y los Persas","Mírenla","300 Producciones",90,-1,185,"354254"
181,"spotify:track:6PaIQ2qR59qiqXgjeTFwJA","DesaKTa2","La Diabla","Almenara Network",124,124,8,"353479"
182,"spotify:track:16uvds0iYqjEK8m5EGEdVd","Feid, Manuel Turizo","BORRAXXA","JP Entertainment (Jorge Pino)",166,-1,5,"352709"
183,"spotify:track:6Soxxi73U6SO4rOGJwYYxI","Los Piojos","Tan Solo","El Farolito Discos",53,195,160,"352686"
184,"spotify:track:1K11lq4qn0DdPfljQcHkNE","Yami Safdie, Luck Ra, Q' Lokura","En Otra Vida - Versión Cuarteto","WM Chile",21,121,44,"352548"
185,"spotify:track:5dDlknAL9imbXXl7uG7oqe","Omar Courtz","⁠LUCES DE COLORES","Mr.305 Records / Rimas Entertainment LLC.",99,-1,39,"352488"
