rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
24,"spotify:track:7piIoom78DuFKQARwLrWoe","Lucky Brown, Lyon la f, Tobal Mj, Tony El Golden Boy, Lamelodiadelhampa, JhonAlex, Germanini, Renaglock, Mateo on the Beatz, IGNACIO ON THE BEAT","Marbella","Lucky Brown",13,14,4,"630665"
25,"spotify:track:7xjFEvchFCiAmuseCBModI","Pablo Chill-E, Ñengo Flow, Jere Klein","Bastardo (feat. Ñengo Flow & Jere Klein)","G STARR ENT",3,49,96,"621213"
26,"spotify:track:7CMj1OOS1ho4CPEQTFKzcN","Young Cister, Kreamly","QLOO*","Sony Music Entertainment Chile S.A",1,31,41,"615474"
27,"spotify:track:6iOndD4OFo7GkaDypWQIou","W Sound, Beéle, Ovy On The Drums","La Plena - W Sound 05","WEA Latina",2,24,54,"596087"
28,"spotify:track:6jBoUckd6VEImt6pg8RpDr","Kidd Voodoo, JC Reyes","Me Mareo","Kidd Voodoo",3,28,37,"583451"
29,"spotify:track:614NVFo5csQqRnryl4jXs2","Héctor ""El Father"", Wisin & Yandel","El Teléfono","Machete Music",20,38,39,"582102"
30,"spotify:track:4AL4EamHEBKPpdcFRkYdXN","Lauta, Amigo de Artistas, Tote","Puñaladas","LEB Records",23,23,8,"581764"
31,"spotify:track:2ANtIUI9cipWNI685VdlZb","Pablo Chill-E","Resentia","G STARR ENT",20,64,91,"577064"
32,"spotify:track:0l0vcZMU7AOeQmUIREoI2U","Rauw Alejandro, Bad Bunny","Qué Pasaría...","Sony Music Latin/Duars Entertainment",4,22,68,"547173"
33,"spotify:track:4MUrUT38U98olfnyzMBCzm","Bad Bunny","KLOuFRENS","Rimas Entertainment LLC.",9,21,61,"547095"
34,"spotify:track:6wg4Cy4qOP12tmPYLtFnvI","SINAKA, Easykid","DESCONTROL","2025 Sinaka under exclusive license to BZR Music LLC",15,27,15,"524430"
35,"spotify:track:595wwjQiad6e6lSTScmXvz","Omar Courtz","POR SI MAÑANA NO ESTOY","Rimas Entertainment LLC.",35,71,2,"520359"
36,"spotify:track:35ttE4t8lQZA2vuCYDg4G7","Milo j","M.A.I","DALE PLAY Records",24,128,63,"518178"
37,"spotify:track:4skuEIloXWuxxgekKupkEH","Mon Laferte","Tu Falta De Querer","Universal Music Mexico",5,167,86,"516520"
38,"spotify:track:7nrd0eIftH3NQLfgk20Qp9","Blessd, Anuel AA, Yan Block, Luar La L, Kris R., ROA","YOGURCITO REMIX (feat. Kris R., ROA)","WEA Latina",8,25,27,"514238"
39,"spotify:track:7MVIfkyzuUmQ716j8U7yGR","Milo j, Taiu","Rara Vez","Universal Music Argentina S.A.",18,108,130,"507622"
40,"spotify:track:1iRvhKiXRElIH2Uf4gd95P","Jesse & Joy","Dueles","WM Mexico",35,82,81,"506003"
41,"spotify:track:1KfiYYMCZkP7no8DdkXFDl","Tobal Mj, Lucky Brown, Nacho G Flow","Tiene","Tobal Mj",3,39,53,"503705"
42,"spotify:track:5AchK5XMO4AwN99yYcDPQc","Jairo Vera, Juhn","Troka","WM Chile",35,35,5,"501305"
43,"spotify:track:1PREzVLuDT6PSE9sej4wnV","Fuerza Regida, Grupo Frontera","COQUETA","Rancho Humilde/Streetmob Records/Grupo Frontera/Sony Music Latin",24,32,46,"501234"
44,"spotify:track:28UP90XhjCovLtieduYr9P","Mon Laferte, Bunbury","Mi Buen Amor","Universal Music Mexico",44,-1,15,"499606"
45,"spotify:track:0O4LnfGtCvkx5e4wIoNJtE","Jere Klein, Bayriton, Adan La Amenaza","TU Y YO","2026 JERE KLEIN",1,34,19,"490672"
46,"spotify:track:4zhk2RS2EZODmBW6il55Qj","Beéle, Ovy On The Drums","mi refe","5020 Records",10,36,63,"490157"
47,"spotify:track:1iTBWVDuQaQ7yMybZri66d","Kidd Voodoo","Destello...","Kidd Voodoo",1,43,30,"488784"
48,"spotify:track:7koAf6aZgjO6TS7bipfPD0","Ovy On The Drums, Quevedo, Beéle","YO y TÚ","WEA Latina",9,37,38,"477957"
49,"spotify:track:0AtTKV18YKraZeKeVZRnkx","Tobal Mj, Cris MJ, FloyyMenor","LUNA LLENA","Tobal Mj",29,29,2,"472477"
50,"spotify:track:1tz7RZirwiuaJw2p0jbdHb","Omar Courtz","KOKO","Rimas Entertainment LLC.",50,119,2,"469307"
51,"spotify:track:1pLCpA1RN8avJxSD3ZCwhj","Arcángel","Pa' Que La Pases Bien","Cinq Recordings",47,56,95,"468526"
52,"spotify:track:7MQ04bZzJGKiBRioclEiIo","Randy Nota Loca, Eloy","Fuera Del Planeta","Rimas Entertainment LLC.",19,45,37,"463695"
53,"spotify:track:2XsNvTXYuCNCoz94bPBrPB","Katteyes, Jere Klein, Lucky Brown","BAILAME ASI","KATTEYES LLC/Sony Music Latin",1,40,37,"460210"
54,"spotify:track:6A8ZNt71PS4PuBtxbdXV0L","Cris MJ","30 Mil Pies","Sonar LLC.",7,41,21,"459414"
55,"spotify:track:7nyk5uxevcijIfl1FlJgmA","Omar Courtz","SI ESTÁS CON ALGUIEN","Rimas Entertainment LLC.",55,59,2,"444344"
56,"spotify:track:1IHWl5LamUGEuP4ozKQSXZ","Bad Bunny","Tití Me Preguntó","Rimas Entertainment LLC",6,26,76,"423788"
57,"spotify:track:3EK4tGkSiO5xvvB5sM4tln","Mon Laferte, Juanes","Amárrame","Universal Music Mexico",8,-1,94,"423170"
58,"spotify:track:3Ua0m0YmEjrMi9XErKcNiR","Jimin","Like Crazy","BIGHIT MUSIC",26,57,71,"414319"
59,"spotify:track:0h54mLixODOqU6vTcZMqVM","Omar Courtz, ROA","WO OH OH","Rimas Entertainment LLC.",46,46,2,"412518"
60,"spotify:track:0Q4CsujXMRyOusybdlIedM","Plox, Loyaltty","PALETA - REMIX","2026 PLOX",60,81,2,"412062"
61,"spotify:track:1Ms2WIZyWzz1Z3RhX7WZRO","Lucky Brown, Big Cvyu","Qué Será","Lucky Brown",4,51,26,"410964"
62,"spotify:track:6OaGIYcVzx5c7aEKkuYS1M","Tony Dize, Yandel","Permítame","Pina Records",49,84,139,"410715"
63,"spotify:track:2RWCvzLkMoij5FI49WjGk0","Simon la Letra, Pablo Chill-E","Bloqueame","Simon la Letra",62,-1,38,"404619"
64,"spotify:track:7bugn9Xif6VHCLco3PIZc5","Ovy On The Drums, Lucky Brown, Darell","NUBES","WEA Latina",10,44,51,"403735"
65,"spotify:track:16H0X18lIoNvmbsPE3p4VI","Piero 47","M5","Piero 47 oficial",16,42,5,"403325"
66,"spotify:track:6kPCcIAGoTeRrh8qrmKa90","Tiago PZK, Ke Personajes","Piel","WEA Latina",8,62,109,"402888"
67,"spotify:track:623kbEIDhzRFLVk1r8cBTm","W Sound, Cris MJ, Ovy On The Drums","Chica Galáctica - W Sound 07","WEA Latina",10,67,14,"402214"
68,"spotify:track:0Fb8RH9cZJtUsbSE6HM01G","Martinwhite, Loyaltty, NEMJ","MAL PORTA","Sony Music Entertainment Chile S.A",46,48,26,"398920"
69,"spotify:track:0fea68AdmYNygeTGI4RC18","J Balvin, Bad Bunny","LA CANCIÓN","Universal Music Latino / Rimas",5,47,269,"397722"
70,"spotify:track:2YaOGEaBCoISE521kunnyK","Milo j, Silvio Rodríguez","Luciérnagas","Sony Music Latin",70,-1,2,"397669"
71,"spotify:track:4oVO4fGNRRvEn0CRuFO4qv","ROSALÍA, Yahritza Y Su Esencia","La Perla","Columbia",9,53,17,"397494"
72,"spotify:track:4hxBeVfWIj1NsqJYScSd5C","Polimá Westcoast, Pablo Chill-E","MY BLOOD","Sony Music Entertainment Chile S.A",23,-1,69,"394494"
73,"spotify:track:5MjGl97aQlcBBvbYBHbXWv","Tobal Mj, Lyon la f, Nacho G Flow, Daimi","Te Vas","Tobal Mj",4,54,18,"392596"
74,"spotify:track:7LABrQFfRYcZUqUwng0Heb","Yandel","Encantadora","Sony Music Latin",73,160,64,"389135"
75,"spotify:track:3sc0Wv64rOuIRVkQO7rrer","Milo j","Bajo De La Piel","Sony Music Latin",49,-1,16,"384452"
76,"spotify:track:3KZCP2StVGdWkOKyRZNWA4","Plan B","Es un Secreto","Pina Records",22,72,205,"374284"
77,"spotify:track:72aGCwuSwD5Qb3tHvXBoX3","Easykid, Dysbit","Shiny","Easykid",1,52,38,"373989"
78,"spotify:track:7EySX8ldJHoeWjJhJyZ8Tq","Mon Laferte","Si Tú Me Quisieras","Universal Music Mexico",25,-1,23,"373059"
79,"spotify:track:40qGH4aiVeaFW7qIPCyTVa","Jesse & Joy","La De La Mala Suerte","WM Mexico",79,152,2,"362528"
80,"spotify:track:7sChwC2NZjGc2Kdni3hlDg","Yan Block, Panda Black","Talento","Sonar LLC.",56,60,15,"361672"
81,"spotify:track:0a6ogDrZBvYgDjILgsQVaJ","Arcángel","Hace Mucho Tiempo","Pina Records",68,88,103,"360694"
82,"spotify:track:6mxnut3OxI5xxUnbYgDnXk","Norambuena, RealViviendo","No Va a Chocar","Norambuena",58,58,3,"359976"
83,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",1,87,364,"359482"
84,"spotify:track:4WO84c2RC2awk4ewUaG2Ar","Jere Klein, Mateo on the Beatz","DEMONIAKA","2026 JERE KLEIN",3,86,23,"359175"
85,"spotify:track:5q2JbCNi4FcnglgPfxcV65","Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin","Sola (Remix)","Spiff TV, LLC / Real Hasta La Muerte, Inc.",5,83,246,"354365"
86,"spotify:track:3fgScn3fp098tqIVgVosd5","Milo j, AKRIILA","Llora Llora","Sony Music Latin",54,-1,6,"353311"
87,"spotify:track:4mnpgUTLYMs3XFpqTWxVyA","Pablo Chill-E, Bryartz","Gitana (feat. Bryartz)","G STARR ENT",1,-1,67,"352224"
88,"spotify:track:0Lahr7sUDdtYnX3n3KobR6","Katteyes, Kidd Voodoo, Swift 047","PONTE LOKITA","Jak Entertainment LLC",1,92,55,"350057"
89,"spotify:track:00kIWJu9IHiQ6i0qJAU0Z9","Mon Laferte","Amor Completo","Universal Music Mexico",15,-1,54,"349312"
90,"spotify:track:73scB4Q4fcOmnsBVZPmk32","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",1,61,89,"349124"
91,"spotify:track:0VKkyBKCXyR99navhVRqcP","Zion & Lennox","La player (Bandolera)","WEA Latina",1,85,144,"347673"
92,"spotify:track:6tt6JnKerLnOL0oez9QPqS","Milo j","OLIMPO","DALE PLAY Records",92,-1,9,"347159"
93,"spotify:track:4mvD8af1IQary3hoe0KgOU","Lucky Brown, Jere Klein, Nes","Bella","Lucky Brown",1,70,43,"347155"
94,"spotify:track:4fDmgQfKMY7GcAwp2nNoQ0","Milo j","Solifican12","Sony Music Latin",88,-1,4,"340296"
95,"spotify:track:0fMjldiEpgjbWQ4bBQwVzH","Kapo","UWAIE","Sony Music Latin/La Industria",5,77,73,"339802"
96,"spotify:track:1oghNMGW42IhtQPNU6leZz","Omar Courtz","VAMOaCOCHI","Rimas Entertainment LLC.",96,124,2,"337813"
97,"spotify:track:3FKq3sNv8F7IGn77nqlEVq","Galee Galee, Harry Nach, Pablo Chill-E","Big Cut","Galee Galee",9,-1,55,"336246"
98,"spotify:track:6C1RD7YQVvt3YQj0CmuTeu","Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz","Diles","Rimas Entertainment LLC",28,63,201,"333584"
99,"spotify:track:3tiJUOfAEqIrLFRQgGgdoY","Big One, FMK, Ke Personajes","Un Finde | CROSSOVER #2","Fifty One",2,123,131,"332429"
100,"spotify:track:6Rz80wUWSUbGGVHvkH7NpU","Milo j, Peso Pluma","UNA BALA","DALE PLAY Records",55,-1,14,"329537"
101,"spotify:track:3qhlB30KknSejmIvZZLjOD","Djo","End of Beginning","Djo",11,66,30,"329481"
102,"spotify:track:6r46lnXFbE9fr2d3KNaGbe","Romeo Santos","Imitadora","Sony Music Latin",39,76,67,"329044"
103,"spotify:track:2BrfJdTXohQRtWBKsBTIp0","Arcángel","Por Amar A Ciegas","Cinq Recordings",103,165,3,"323193"
104,"spotify:track:1LiN0Z98FkR1t0m8KmLcAH","Anuel AA, Haze","Amanece","House of Haze",2,104,251,"318252"
105,"spotify:track:3nDhIGkMvnsd8zo5u6eD05","Kidd Voodoo, Jere Klein, Swift 047","WHISKY A LA ROCA","Kidd Voodoo",2,115,59,"318250"
106,"spotify:track:01xWRzLhSgANX9CGgBzssk","Omar Courtz, Dei V, Clarent, Tito ""El Bambino""","$UELTA GATITA $UELTA","Rimas Entertainment LLC.",75,75,2,"318043"
107,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",44,90,322,"316498"
108,"spotify:track:4ZhesgbRwUahpXs1xyBJbO","Loyaltty, Martinwhite, Santiago Berrio","GUARACHEETAH","Virgin Music Chile",65,73,14,"314555"
109,"spotify:track:6W8Rl6LMWjCL17EvLlkyxc","Jesse & Joy, Jesse","Te Esperé","WEA Latina",109,191,33,"313987"
110,"spotify:track:7kfgRQbmicsoQyKJOl02xY","Lyon la f","DESEO","PEGAO COMPANY",13,80,28,"306103"
111,"spotify:track:0nafF9MxcXJBQWv3BTKtdF","KAROL G, Feid","Verano Rosa","Bichota/Interscope Records",14,74,37,"302366"
112,"spotify:track:2dK99lWPkBVwNen6gK1AtI","Chayanne","Bailando Bachata","Sony Music Latin",57,118,90,"301032"
113,"spotify:track:3CV6tcIs0tqW3aJtu6THaM","Pablo Chill-E","Vibras","ShiShi Gang Records",96,-1,63,"299934"
114,"spotify:track:0AXKoQuC2NQ8S2QRF0Gu02","Plan B","Fronteo","Pina Records",31,117,36,"299933"
115,"spotify:track:5DdLSEyKh8zgCrJq2hFj92","Yan Block, TORRRES","Yo sé","SONAR LLC.",24,97,70,"299748"
116,"spotify:track:0cpzO8YjhyR8JfLzfm5cOr","Wisin & Yandel","Besos Mojados","UMLE - Machete",116,-1,10,"298082"
117,"spotify:track:69Ej1xrGjOcHvIMtMKxK0G","Don Omar","Dile","UMLE - Machete",72,114,275,"298014"
118,"spotify:track:1o4xkdBe0RjSf2u6VXi4OI","Yan Block, Panda Black","444","SONAR LLC.",37,111,83,"297736"
119,"spotify:track:0aPs3kmiqmt9QG7gWXdefA","Bizarrap, Milo j","No soy Eterno","DALE PLAY Records",28,-1,11,"296081"
120,"spotify:track:2SkB7jADnfiWH8qAE9H8cO","Xavi, Manuel Turizo","En Privado","Interscope Records",69,102,48,"294856"
121,"spotify:track:3ZI02Zy37d6aPjezlg57SB","Grupo Disparo","Corazón de Piedra","Grupo Disparo",23,55,73,"294748"
122,"spotify:track:7so0lgd0zP2Sbgs2d7a1SZ","Lady Gaga, Bruno Mars","Die With A Smile","Interscope Records",9,101,81,"293496"
123,"spotify:track:2dd3G3ZqEcG2cNS1tp3oEk","Alleh, Yorghaki","capaz (merengueton)","La Ciudad",5,98,64,"293420"
124,"spotify:track:6Sqm0JcOT9tw6Az1dDZ2WC","Santaferia, Grupo Zúmbale Primo","Que Te Vaya Bien","Huracán Records",14,78,164,"291210"
125,"spotify:track:1YYfyJ2yCvGFCxwjsIqEK9","Rauw Alejandro, Romeo Santos","Khé?","Sony Music Latin/Duars Entertainment",9,93,68,"291190"
126,"spotify:track:5WEF0icHWmAZBBMglBd599","Bad Bunny, Chuwi","WELTiTA","Rimas Entertainment LLC.",7,79,45,"290407"
127,"spotify:track:4WSCQzsVo8ucr3FwGmUkHw","Daddy Yankee, Randy Nota Loca","Salgo Pa' la Calle","Craft Latino",80,136,51,"290356"
128,"spotify:track:3k3NWokhRRkEPhCzPmV8TW","Bad Bunny, Bomba Estéreo","Ojitos Lindos","Rimas Entertainment LLC",1,69,142,"289720"
129,"spotify:track:4GKm1QaEr1tqJwUM0EsUl3","Milo j","Ama De Mi Sol","Sony Music Latin",78,-1,4,"289664"
130,"spotify:track:53iuhJlwXhSER5J2IYYv1W","Taylor Swift","The Fate of Ophelia","Taylor Swift",16,106,22,"288052"
131,"spotify:track:65DBZofI0b79kfHTcWWDuU","Soda Stereo","Trátame Suavemente - Remasterizado 2007","Columbia",70,103,201,"287387"
132,"spotify:track:1zcpINZGUYXn2dzO1QSlUo","Ian Cordova","Te Amo y Me Amas","Lucky Music Group",59,95,10,"286886"
133,"spotify:track:2TPZomzhdB7toV3cx0hj08","Mon Laferte","Pa’ Dónde Se Fue","Universal Music Mexico",118,-1,2,"286471"
134,"spotify:track:0psq5Vtrp20vhX5kGZu2RO","Milo j","Recordé","Sony Music Latin",93,-1,3,"284668"
135,"spotify:track:72PMAMYZYL060JML0S3khc","Kidd Voodoo, Resonancia Etérea","Confortas Pero Dañas","Kidd Voodoo",2,142,88,"284233"
136,"spotify:track:0CjaLvAqN97KPVWgOJ1vbD","Pablo Alborán, Jesse & Joy","Dónde está el amor (feat. Jesse & Joy)","WM Spain",136,-1,3,"283943"
137,"spotify:track:16iLGYXMiLUhvqTEIu4pKB","Milo j","3 PECADOS DESPUES…","DALE PLAY Records",73,-1,20,"283599"
138,"spotify:track:6d8owCU2kQ63h5bB8YYjv3","Wisin & Yandel","Pam Pam","UMLE - Machete",82,-1,16,"280377"
139,"spotify:track:5BopAwInvbrMFbbV4Y4BHF","Jory Boy, Chencho Corleone","Incorregible","2025 La Base Music Group",49,110,16,"278952"
140,"spotify:track:1DwscornXpj8fmOmYVlqZt","PinkPantheress, Zara Larsson","Stateside + Zara Larsson","Warner Records",140,-1,1,"278446"
141,"spotify:track:5X7ICocxhlxRiLRgr7wdJj","Grupo Frontera, Ke Personajes","OJITOS ROJOS","BorderTown Records",13,147,111,"276979"
142,"spotify:track:2Bhmj4XK33InfhqKPxcJ1v","Aventura","Dile al Amor","Premium Latin Music",58,153,50,"276913"
143,"spotify:track:40ITk1Q3t8QTGgtzK8KPZE","Lucky Brown, Tobal Mj, Nacho G Flow","Zona","Lucky Brown",3,131,35,"276624"
144,"spotify:track:6yLqoieklk9gwabLaUDJ4s","La Factoria, Eddy Lover","Perdóname","PanamaMusic",77,144,58,"274955"
145,"spotify:track:2KMKIoy6QKkpolyXBnasHz","Bayron Fire, Loyaltty","Viral","Bayron Fire",51,68,4,"273223"
146,"spotify:track:1tf8S57TjVd6wSsyu9shAK","Alanys Lagos, Grupo Disparo","Usted Se Parece","MOJO MUSICA",78,89,30,"273210"
147,"spotify:track:3QwBODjSEzelZyVjxPOHdq","Zion & Lennox, J Balvin","Otra Vez (feat. J Balvin)","WEA Latina",2,164,169,"272361"
148,"spotify:track:6hww0d3JzXT89rK1Hu7HMv","Santaferia","Algún Día Volverás","Huracán Records",33,116,326,"271835"
149,"spotify:track:0c27qjzqEgMLMnWTl5bCU8","benjitalkapone","Mambinho Brasileño","Nextlevel music",1,50,41,"270437"
150,"spotify:track:6Xom58OOXk2SoU711L2IXO","Bad Bunny","Moscow Mule","Rimas Entertainment LLC",1,113,119,"270408"
151,"spotify:track:2QP041AcWg8PwPIWP95RKN","Beéle","top diesel","5020 Records",24,120,41,"269719"
152,"spotify:track:5hTAltMXPzPf2tLKZiBLKM","Cris MJ, Reelian","Pensando Brigido","SONAR LLC.",11,125,10,"267941"
153,"spotify:track:3lI5dscCDez8cF6LF3Me7F","Jesse & Joy, Jesse","Ecos De Amor","WM Mexico",148,-1,3,"266449"
154,"spotify:track:7ns16ylM6sbxo9ZWIwyE5d","Danny Ocean, Kapo","Imagínate","Atlantic Records",5,126,65,"265816"
155,"spotify:track:5dDlknAL9imbXXl7uG7oqe","Omar Courtz","⁠LUCES DE COLORES","Mr.305 Records / Rimas Entertainment LLC.",108,150,36,"265689"
156,"spotify:track:2mh6vP7zo6mDXXKLnpHLPt","SAIKO, SINAKA, Kennat, Benja Valencia","FLAITEERA","Sony Music Latin",156,-1,1,"264520"
157,"spotify:track:46YjJXVXWHlQ21odKktg5e","Tainy, Bad Bunny","MOJABI GHOST","NEON16, LLC",17,112,44,"264367"
158,"spotify:track:6VfL3MEuYeJbDlD8m011HR","Beéle","quédate","5020 Records",56,127,41,"263713"
159,"spotify:track:3IKXssdzqnqGp57wAZ6auy","Tobal Mj, Cris MJ, Kail BRL","Que Brille Sola Mami","Tobal Mj",37,196,91,"261324"
160,"spotify:track:2WD9ggmpZE7Wodh3qVVCgg","Soda Stereo","De Música Ligera - Remasterizado 2007","Columbia",109,130,50,"260206"
161,"spotify:track:1qUwfQjdSq3Jta580WvsI3","Cris MJ, Panda Black","Botellita De Champagne","SONAR LLC.",10,145,10,"259446"
162,"spotify:track:7bywjHOc0wSjGGbj04XbVi","Feid, ATL Jacob","LUNA","UMLE - Latino",3,122,118,"259200"
163,"spotify:track:27ze5t5tIDPlVits0KRbxT","Aventura","El Perdedor","Premium Latin Music",40,135,38,"258040"
164,"spotify:track:7jnSlMG2jKJmKvAWxufk2I","Omar Courtz, Myke Towers","WHAT U NEED? (SexPlaylist 2)","Rimas Entertainment LLC.",105,105,2,"257864"
165,"spotify:track:3ddJ8Vbc5tYPxq5zKRVke6","KAROL G, Marco Antonio Solís","Coleccionando Heridas","Bichota/Interscope Records",20,139,37,"256679"
166,"spotify:track:4HyPxBQDLUnY3w7gukITrW","Tainy, Rauw Alejandro, JHAYCO","ROSITA","NEON16 LLC",65,65,2,"256218"
167,"spotify:track:7L72ZKa8nvYc0SvrYkhoux","Mon Laferte","Supermercado","Universal Music Mexico",167,-1,1,"255837"
168,"spotify:track:23aSE3I1JsuHAtnah4XELV","ITHAN NY","MAYA","ITHAN NY",168,-1,1,"255627"
169,"spotify:track:3fJHbMUnzceimOnNjp63fF","Carín León","Primera Cita","Socios Music, LLC",40,146,138,"254719"
170,"spotify:track:06s3QtMJVXw1AJX3UfvZG1","Anuel AA, Bad Bunny","Hasta Que Dios Diga","2020 Real Hasta La Muerte, LLC",1,99,148,"254593"
171,"spotify:track:39L3LdlHS3gqB62HPWaJRg","Bad Bunny","NO ME QUIERO CASAR","Rimas Entertainment LLC",31,132,16,"253579"
172,"spotify:track:04aigH9HRGebQZu1JAN6X1","a-ha","Take on Me","Rhino",61,156,110,"252646"
173,"spotify:track:1M9CdHPNe2DJ4rfn1iTSDS","Lyon la f, Nacho G Flow","NEBULA","pegao company",7,143,21,"251589"
174,"spotify:track:4bw8mcDUSRWfQo63ZTYRnU","Maluma, Carín León","Según Quién","Sony Music Latin",22,154,128,"250293"
175,"spotify:track:5y2ijHECwFYWqcAHKTZgzD","Bruno Mars","Risk It All","Atlantic Records",175,-1,1,"249885"
176,"spotify:track:5pP5sfmqaecBT2d20aXB2i","Bayron Fire, l3tter","Tu Pelo Negro","Bayron Fire",26,133,26,"248570"
177,"spotify:track:1CPZ5BxNNd0n0nF4Orb9JS","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","Golden","K-Pop Demon Hunters",22,134,36,"248311"
178,"spotify:track:1kQqiC1rS1FiuVpeBKN0QN","Wisin & Yandel","Rakata","UMLE - Machete",148,-1,9,"248249"
179,"spotify:track:5kK8aTkR4QGcUx3UiVmOqA","Lucky Brown, Jere Klein, Fran C","Amor Escondido","Lucky Brown",11,190,43,"246863"
180,"spotify:track:7KffKVdLO4P8e4Yx8gDYgw","Jesse & Joy, Mario Domm","Llorar (feat. Mario Domm)","WM Mexico",180,-1,1,"245447"
181,"spotify:track:6DUdDIRgLqCGq1DwkNWQTN","Maluma","Borro Cassette","Sony Music Latin",16,184,107,"244458"
182,"spotify:track:3tt9i3Hhzq84dPS8H7iSiJ","Manuel Turizo","La Bachata","Sony Music Latin/La Industria",1,-1,179,"243961"
183,"spotify:track:2BwO5K8Q7EPAJSGze3AAh9","Sabrina Carpenter","Manchild","Island Records",81,157,10,"243188"
184,"spotify:track:2uwWTt4mRTkV1MHAun4JNv","Julianno Sosa, benjitalkapone, Jairo Vera","y ke pa - Remix","SOSA MAFIA",4,159,43,"240781"
185,"spotify:track:4YvBNOLXZwD2wIojl2mKqa","Kidd Voodoo","Poder Quererme","Kidd Voodoo",33,100,3,"240059"
186,"spotify:track:3FZPp9lBUvhsxFxKJi3VkB","BLACKPINK","GO","YG Entertainment",186,-1,1,"239228"
