rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
38,"spotify:track:3BAtCOv7easPy9xoZ4h9Ng","Junior H, Gael Valenzuela","DEMENCIA","WEA Latina",32,32,3,"3525782"
39,"spotify:track:4Tx0nnFH7oVo3fvVyVeTYv","Peso Pluma, Tito Double P, Rey Quinto","marianita","Double P Records",39,-1,1,"3507710"
40,"spotify:track:6RcAHyC5sAUIbPTkhOQwd8","Junior H","Y LLORO","WEA Latina",5,37,126,"3484867"
41,"spotify:track:6yIlqK2Pye64ZUPFfNzsXy","Peso Pluma, Tito Double P","intro","Double P Records",8,47,15,"3458987"
42,"spotify:track:0fea68AdmYNygeTGI4RC18","J Balvin, Bad Bunny","LA CANCIÓN","Universal Music Latino / Rimas",1,36,349,"3408991"
43,"spotify:track:0uQhDYHyoZe5DpncrPolb6","Junior H","LAS NOCHES","WEA Latina",12,41,39,"3359052"
44,"spotify:track:6r6IPuFvUX72kQGc9b46rk","Emmanuel Cortes","Amor","RC Music",17,46,90,"3288036"
45,"spotify:track:6xiQzVWczksJRBVbMDkV6A","Omar Camacho, Oscar Maydon","La Ciudad del Sol","Rico o Muerto by Baja Sound LLC",11,40,28,"3260154"
46,"spotify:track:1zcpINZGUYXn2dzO1QSlUo","Ian Cordova","Te Amo y Me Amas","Lucky Music Group",21,43,20,"3162856"
47,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",1,54,467,"3131114"
48,"spotify:track:4ZOkfHC38nxSeSqzGE5HFr","Junior H","PIÉNSALO","WEA Latina",9,50,88,"3122746"
49,"spotify:track:1IHWl5LamUGEuP4ozKQSXZ","Bad Bunny","Tití Me Preguntó","Rimas Entertainment LLC",2,33,80,"3114608"
50,"spotify:track:0l0vcZMU7AOeQmUIREoI2U","Rauw Alejandro, Bad Bunny","Qué Pasaría...","Sony Music Latin/Duars Entertainment",9,39,68,"3099297"
51,"spotify:track:4qfkZtOGVw2BXa05wqXKkV","Peso Pluma, Tito Double P","bckpckbyz","Double P Records",2,62,10,"2966846"
52,"spotify:track:59D4DOkspUbWyMmbAPQkxZ","Bad Bunny","VOY A LLeVARTE PA PR","Rimas Entertainment LLC.",15,44,58,"2966369"
53,"spotify:track:5CE77TLqLjOQ2qgAobzPds","Victor Mendivil","GOET","Rico o Muerto by Baja Sound LLC",24,51,90,"2965269"
54,"spotify:track:24teIhDYO2RocTA2v5dY0r","Junior H","Extssy Model","WEA Latina",23,60,177,"2943170"
55,"spotify:track:6IMTgx19KOecnpXmbkgkyN","Victor Mendivil, Eladio Carrion","Cholo 2","Rico o Muerto by Baja Sound LLC",16,53,15,"2890592"
56,"spotify:track:2KgzC2HaBfy67hMkSUDOys","Luis R Conriquez, Neton Vega, Rey Quinto","Aguas","K Music/Sony Music Latin",31,45,5,"2852920"
57,"spotify:track:5mp6OBKCAjN4UYRvhOuUze","Oscar Maydon, Fuerza Regida","Tu Boda","Rancho Humilde/Sony Music Latin",1,49,75,"2834999"
58,"spotify:track:3mSdneOr4nDLQD70hpoBaj","Junior H, Gael Valenzuela","MI GATA","WEA Latina",24,42,9,"2811796"
59,"spotify:track:2vzf4z67gX8v7MntugFLXx","Neton Vega","/Turistico","Josa Records",50,65,9,"2767660"
60,"spotify:track:5GTBdEjZe7zEDp1N0eCZE4","Peso Pluma, Estevan Plazola","HOLLYWOOD","2024 Double P Records",16,56,89,"2711560"
61,"spotify:track:7oNzbhpMl27JJXo9GaCChN","Junior H, Gael Valenzuela","EN DONDE E$TA$","WEA Latina",26,31,3,"2708517"
62,"spotify:track:51qYdMBxt9mFbtZBzq1Yfi","Julión Álvarez y su Norteño Banda","Regalo De Dios","UMLE - Fonovisa",3,63,114,"2699542"
63,"spotify:track:4oB8Xd7gMlUEtWoD8bmCXW","Neton Vega, Peso Pluma","Morena","Josa Records",1,67,55,"2682912"
64,"spotify:track:2AWY8422GKdGpGw6ejB1Ys","Luis R Conriquez, Fuerza Regida, Neton Vega","Chula Vente","K Music/Sony Music Latin",2,58,32,"2646794"
65,"spotify:track:77pDO4WZPIdkwFve0iHWnb","Fuerza Regida","Por Esos Ojos","Rancho Humilde/Street Mob Records/Sony Music Latin",3,69,56,"2629053"
66,"spotify:track:5lKFO0PrOC9jmOlPEdjHsL","Tito Double P, Peso Pluma","DOS DÍAS","2024 Double P Records",2,64,80,"2614589"
67,"spotify:track:6UtWwuheJr5LLDeVypPNx7","Fuerza Regida","EXCESOS","Rancho Humilde/Street Mob Records",38,70,88,"2591742"
68,"spotify:track:0ejwu6GH5TeXx82YvO6XSN","Victor Mendivil","Orula","Rico o Muerto by Baja Sound LLC",1,59,22,"2588579"
69,"spotify:track:3w1h7uNU1Dfk2tOaHiIGat","Fuerza Regida","PERO NO TE ENAMORES","Rancho Humilde/Street Mob Records",40,73,80,"2587028"
70,"spotify:track:3KZCP2StVGdWkOKyRZNWA4","Plan B","Es un Secreto","Pina Records",34,76,202,"2563022"
71,"spotify:track:0l9nwoGmhk5ckCdRqJcPB8","Herencia De Grandes","Ya Fue","Rancho Humilde",55,66,16,"2547780"
72,"spotify:track:56bPsRfOKla3bGGmVz1uk4","Los Dareyes De La Sierra","Frecuencia","Double P Records",3,71,38,"2542043"
73,"spotify:track:2SkB7jADnfiWH8qAE9H8cO","Xavi, Manuel Turizo","En Privado","Interscope Records",14,74,56,"2501527"
74,"spotify:track:61vlMpyFxXmxvahvA7Bi3z","Calle 24, Chino Pacas, Fuerza Regida","QUE ONDA","WEA Latina",1,68,131,"2475372"
75,"spotify:track:2l5EWb5ThVJGWltu7R3uAs","Luis Carrillo, Omar Camacho, Oscar Maydon","Netflix and Chill","Rico o Muerto Music",8,55,14,"2427282"
76,"spotify:track:3EK4tGkSiO5xvvB5sM4tln","Mon Laferte, Juanes","Amárrame","Universal Music Mexico",22,97,99,"2426731"
77,"spotify:track:179TZwPk0txEvjkraVTVKo","Alfredo Olivas","El Precio De La Soledad","Camiolvi",38,88,182,"2426052"
78,"spotify:track:46YjJXVXWHlQ21odKktg5e","Tainy, Bad Bunny","MOJABI GHOST","NEON16, LLC",15,61,101,"2422257"
79,"spotify:track:7585wxMp2e3IhBq3tJAXgw","Calle 24","SUIZA","WEA Latina",4,57,45,"2379430"
80,"spotify:track:2CshODtf7iwe3pKlPmEWF5","Junior H","TRES BOTELLAS","WEA Latina",26,78,126,"2377075"
81,"spotify:track:4JLZyyWuvvse6xKiZqRdau","Neton Vega, JR","Todo a Su Tiempo","Josa Records",23,77,64,"2367383"
82,"spotify:track:6C1RD7YQVvt3YQj0CmuTeu","Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz","Diles","Rimas Entertainment LLC",28,75,185,"2366626"
83,"spotify:track:4OwhwvKESFtuu06dTgct7i","Marc Seguí, Rauw Alejandro, Pol Granch","Tiroteo - Remix","WEA Latina",10,89,145,"2350762"
84,"spotify:track:5ntlWZx00S7XlXW7cuUk3g","La Obsesion, Yeyo, Novato El Flow, Viglezz","Chichabeba","Obsesiòn Factory",80,80,4,"2348431"
85,"spotify:track:5LhI8m7n8xlQmNe3b7Rwis","Natanael Cano, Oscar Maydon","Madonna","WEA Latina",1,96,104,"2294928"
86,"spotify:track:6uiQ0DqbXTBc8tl0AUKZkR","Rels B","TU VAS SIN (fav)","DALE PLAY Records / Flakk Team",10,83,35,"2293745"
87,"spotify:track:3IEvQ1CzszUJtTRLmmMJ2X","Tito Double P, Junior H","5-7","2024 Double P Records",10,79,80,"2280983"
88,"spotify:track:10Ad7f9fnUaUjZ1bdZWBKr","Peso Pluma, Tito Double P","billete","Double P Records",19,109,10,"2257008"
89,"spotify:track:4B3cGux5Dy2VRYUbsqDj4M","Jimmy Guzman, Omar Camacho","3 AM","Lumbre Music",20,82,31,"2234844"
90,"spotify:track:73scB4Q4fcOmnsBVZPmk32","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",3,91,89,"2230540"
91,"spotify:track:24jE1QNIeA9HH3WOaGjE9s","Victor Mendivil, Fenix Flexin","P.V.","Rico o Muerto by Baja Sound LLC",60,86,25,"2229773"
92,"spotify:track:4MUrUT38U98olfnyzMBCzm","Bad Bunny","KLOuFRENS","Rimas Entertainment LLC.",28,72,47,"2226828"
93,"spotify:track:3xff9Zn9iZ5anX3e9oi6tt","Junior H, Gael Valenzuela","MI$ LLAMADA$","WEA Latina",29,48,3,"2221587"
94,"spotify:track:5R9lPFnoJGppR1MsI7vHxy","Banda Clave Nueva","Cuál Adiós","Universal Music Mexico",94,124,6,"2196098"
95,"spotify:track:2ZyrAym0sRLwt4PhGotHuI","Ryan Castro, Kapo, Gangsta","LA VILLA","AWOO Corp./Sony Music Latin",69,85,9,"2194287"
96,"spotify:track:6QJCZyJv1fhkCyZA3lRoAD","Caifanes","Viento","RCA Records Label",68,98,72,"2191096"
97,"spotify:track:7d6yK8v8J484SWH5prIQiE","Bad Bunny, Omar Courtz, Dei V","VeLDÁ","Rimas Entertainment LLC.",22,84,40,"2191010"
98,"spotify:track:27TI1v4dyYlf4oJPhvZ6N8","Tu Corrido Mx","Entre tú y yo","Distributed by EngineEars",98,103,3,"2186119"
99,"spotify:track:6Z7f0BXDLI8k4CHR9KJdAD","La Arrolladora Banda El Limón De Rene Camacho","Mi Segunda Vida","UMLE - Disa",60,113,77,"2179011"
100,"spotify:track:76m8kXyUf41NgbpzCLfWgs","Junior H, Gael Valenzuela","CHOLO","WEA Latina",52,95,3,"2167760"
101,"spotify:track:3Pj5wV8ftxWXRPK4qQbpiy","Cardenales De Nuevo León","Que Nadie Sepa","REMEX MUSIC",94,122,32,"2163851"
102,"spotify:track:2XQnrr8gsvuGcJmPfk18iE","Victor Mendivil, Oscar Maydon","Me Paseo","Rico o Muerto by Baja Sound LLC",30,102,32,"2155816"
103,"spotify:track:4skuEIloXWuxxgekKupkEH","Mon Laferte","Tu Falta De Querer","Universal Music Mexico",52,140,213,"2132760"
104,"spotify:track:105jupIiJZrZqBsRT3LifK","Neton Vega, benny blanco","/Perro Fiel (with benny blanco)","Josa Records",104,146,2,"2125400"
105,"spotify:track:3BZUM1xojiL3TvRo3T50R9","Natanael Cano","Blancanieves","WEA Latina",6,110,37,"2125062"
106,"spotify:track:34vXRJ2bCSFiZKQzVUYVOb","Grupo Frontera, Grupo Firme","EL AMOR DE SU VIDA","BorderTown Records",5,108,134,"2125026"
107,"spotify:track:2JPctdUgvkQSpnUdfROxvY","Alemán, Neton Vega","Te Quería Ver","HOMEGROWN MAFIA S.A. DE C.V./Sony Music México-Latin",1,100,57,"2123211"
108,"spotify:track:0Gfj3PJYYEXmhV0Qla5HQc","LENCHO","Chiclona","Rancho Humilde/Sony Music Latin",81,81,3,"2109968"
109,"spotify:track:3QJXJACwdZ3EaIqdF5ZiXh","Victor Mendivil, Neton Vega","King of Watches","Rico o Muerto by Baja Sound LLC",11,101,32,"2109112"
110,"spotify:track:3KgHiAVuP88QoQs9CO4z1P","Tito Double P","TATTOO","Double P Records",1,92,53,"2108333"
111,"spotify:track:4ZplewvZRLFcfBa5uyBbhd","Cardenales De Nuevo León","Belleza De Cantina","Universal Music Mexico",43,115,302,"2104543"
112,"spotify:track:5yXt80BNZGbmHFd0NHZHNn","Grupo Firme","El Beneficio De La Duda","Music VIP Entertainment Presenta Grupo Firme",5,114,92,"2102312"
113,"spotify:track:28UP90XhjCovLtieduYr9P","Mon Laferte, Bunbury","Mi Buen Amor","Universal Music Mexico",55,155,117,"2099438"
114,"spotify:track:0IBhXEEKXhv0bdpboaw5M3","La Santa Grifa","Sabanas Blancas","La Santa Grifa",104,104,35,"2098821"
115,"spotify:track:6cgnliDsVLOjPUcCiUodCt","Peso Pluma, Tito Double P","malibu","Double P Records",27,125,10,"2070440"
116,"spotify:track:4N1dogCaVWnGyFdPjdqNWF","Clave Especial, Fuerza Regida","COMO CAPO","WEA Latina",5,117,53,"2062855"
117,"spotify:track:1lqSiPVISxVO0MC3b4l9ce","Victor Mendivil, $HUPE","PLAK","Rico o Muerto by Baja Sound LLC",17,93,32,"2060303"
118,"spotify:track:3k3NWokhRRkEPhCzPmV8TW","Bad Bunny, Bomba Estéreo","Ojitos Lindos","Rimas Entertainment LLC",1,99,156,"2058910"
119,"spotify:track:5ahJTs5f6GAAFOYhK3ojP8","Lenin Ramírez","Polvo Rosita","DEL Records",119,123,6,"2050102"
120,"spotify:track:5MBAaEt7s8El3WWhYinLzv","Oscar Maydon, Neton Vega","Amigos? No.","Rancho Humilde/Sony Music Latin",4,105,52,"2048695"
121,"spotify:track:6yewQdtbXlYQNZUS5b43D9","Los Alegres Del Barranco","El Doble R","Los Alegres Del Barranco Corp.",121,195,4,"2040030"
122,"spotify:track:5EJ2THuhAapEIeQOtXUQ0x","Maná","Oye Mi Amor","WM Mexico",90,116,47,"2029491"
123,"spotify:track:6DUdDIRgLqCGq1DwkNWQTN","Maluma","Borro Cassette","Sony Music Latin",17,127,170,"2016426"
124,"spotify:track:3HgvO4B5LLmdPOT2d8cSZd","LAGOS, Danny Ocean","Mónaco","WM Mexico",12,141,229,"2003461"
125,"spotify:track:6YOfGIE6iFxC7G8OlGGvzW","Junior H","ROCKSTAR","WEA Latina",7,106,126,"1990012"
126,"spotify:track:3D24ErT1MMmUfXWotSj2A2","Fuerza Regida, Grupo Frontera","ME JALO","Rancho Humilde/Streetmob Records/Grupo Frontera/Sony Music Latin",5,118,63,"1987295"
127,"spotify:track:1RGlfmdvcfatN0ZLOmzanS","Junior H","El Hijo Mayor","WEA Latina",22,152,144,"1973784"
128,"spotify:track:1jGuAHD9U2saBvxrbEendo","Eden Muñoz","Como En Los Viejos Tiempos","EMC Music/Sony Music México",89,145,22,"1968476"
129,"spotify:track:7lCb1V3uHqwb1KN3IdKUiU","Neton Vega","/Montate","Josa Records",102,132,12,"1962398"
130,"spotify:track:3IcaWsnVb6NOsjtcuedsM8","Xavi, Grupo Frontera","No Capea","Interscope Records",17,112,26,"1961570"
131,"spotify:track:29vIEdxgMT9H1fnBMecWjA","Julión Álvarez y su Norteño Banda","Lo Tienes Todo","UMLE - Fonovisa",15,133,119,"1951647"
132,"spotify:track:7sd6zMrgGpEa7NkQm9TRrg","Tito Double P","NADIE","Double P Records",2,111,67,"1929611"
133,"spotify:track:5y2ijHECwFYWqcAHKTZgzD","Bruno Mars","Risk It All","Atlantic Records",133,-1,1,"1920279"
134,"spotify:track:4GQzSsh8tyuVARj3llp4v9","Peso Pluma, Tito Double P","trucha","Double P Records",23,168,10,"1919525"
135,"spotify:track:6Z0ybnsUBhbZ9ZjPW64eoF","Belanova","Rosa Pastel","Universal Music Mexico",22,121,167,"1918274"
136,"spotify:track:3p2KYoBgxUaaoJzXUToM8a","Cartel De Santa","Todas Mueren por Mí","Ariola",78,-1,82,"1913534"
137,"spotify:track:2JJSGhPpATm8lXeYjD95fw","Bobby Pulido","Desvelado","Capitol Latin",87,148,116,"1912282"
138,"spotify:track:0RAlrJTWdsaZVtfh1wDb3r","Eden Muñoz","Mi Yo de Antes","EMC Music/Sony Music México",90,107,4,"1903816"
139,"spotify:track:3qGkFQOEJ0w0SqnAXFeG2v","La Adictiva","Después de Ti, ¿Quién?","Sony Music Latin",76,135,80,"1898335"
140,"spotify:track:3ddJ8Vbc5tYPxq5zKRVke6","KAROL G, Marco Antonio Solís","Coleccionando Heridas","Bichota/Interscope Records",25,128,37,"1884930"
141,"spotify:track:3BssiKHkHy0zXZCj1T8TcJ","Fuerza Regida, Chuyin","INMORTAL","Rancho Humilde/Street Mob Records",51,131,57,"1874738"
142,"spotify:track:365KxSOgQJD88CPvnKZSUn","Kane Rodriguez","SE VOLVIERON LOCOS","WM Mexico",48,147,22,"1873283"
143,"spotify:track:64my6WOkrygcpXKMLxxpi9","La Arrolladora Banda El Limón De Rene Camacho","Ya Es Muy Tarde","Universal Music Mexico",63,158,84,"1866971"
144,"spotify:track:6CRRlfXDdhsL6vih3J5xco","Alfredo Olivas","En Definitiva","Camiolvi",68,154,196,"1862155"
145,"spotify:track:6v5qt5KPQHJt5ckWuhDGtM","Victor Valverde, JR Torres","El Mayor De Los Ranas","Vim Music",9,119,69,"1862037"
146,"spotify:track:1YYfyJ2yCvGFCxwjsIqEK9","Rauw Alejandro, Romeo Santos","Khé?","Sony Music Latin/Duars Entertainment",11,120,68,"1849166"
147,"spotify:track:6Xom58OOXk2SoU711L2IXO","Bad Bunny","Moscow Mule","Rimas Entertainment LLC",1,130,118,"1842367"
148,"spotify:track:6ZHKeoIOkvmYUIfxHLtE2Z","Lewis OfMan, Alicia te quiero","Siesta Freestyle","Profil de Face",148,151,2,"1838115"
149,"spotify:track:5MyEACD2kRFeh231Z6FkdE","Cartel De Santa","Bombos y Tarolas","RCA Records Label",93,134,38,"1831885"
150,"spotify:track:53iuhJlwXhSER5J2IYYv1W","Taylor Swift","The Fate of Ophelia","Taylor Swift",12,126,22,"1822652"
151,"spotify:track:3jS9G4KmuOwuawj3k4Smpc","Los Dareyes De La Sierra, Tito Double P","Vita Fer","Double P Records",2,136,49,"1797492"
152,"spotify:track:0ItgotO5txriRAp6lXMHJ7","Junior H","A TU NOMBRE","WEA Latina",64,157,56,"1788301"
153,"spotify:track:6uCZqv78d015paeHFUOUlI","Grupo Arriesgado","Ansiedad","GA Music",64,150,51,"1782793"
154,"spotify:track:1nULBrlzWatdcjA2ZctIMv","Zoé","Labios Rotos - En Vivo Desde México / 2010","EMI México",96,153,149,"1782198"
155,"spotify:track:5LHPcY9yd0hWVFIW4yfOCJ","Chuyin, Fuerza Regida, Jorsshh, Calle 24","Pika Pika","Street Mob Records",6,137,61,"1776403"
156,"spotify:track:4oVO4fGNRRvEn0CRuFO4qv","ROSALÍA, Yahritza Y Su Esencia","La Perla","Columbia",15,142,17,"1775430"
157,"spotify:track:2beS6dD5rovBxSA1zYoSHR","JHAYCO, J Balvin, Bad Bunny","No Me Conoce - Remix","N&E Entertainment LLC",3,143,245,"1767413"
158,"spotify:track:1ugCJElyPMmDj2FYPgbD4d","Banda MS de Sergio Lizárraga","A Lo Mejor","Lizos Music",136,170,11,"1764816"
159,"spotify:track:7so0lgd0zP2Sbgs2d7a1SZ","Lady Gaga, Bruno Mars","Die With A Smile","Interscope Records",25,167,77,"1754091"
160,"spotify:track:6yLqoieklk9gwabLaUDJ4s","La Factoria, Eddy Lover","Perdóname","PanamaMusic",151,171,26,"1747346"
161,"spotify:track:0KAqMRUSZwzG3dZLdDA4eH","Shakira","Antología","Epic",48,199,69,"1741671"
162,"spotify:track:4eLDmhsJW3JoZTXCAozHor","Neton Vega","Loco","Josa Records",1,144,63,"1737034"
163,"spotify:track:2PXNL9x1lMXQkR7YM4USrC","Victor Mendivil, Gabito Ballesteros","Mia","Rico o Muerto by Baja Sound LLC",107,164,29,"1734963"
164,"spotify:track:1haJsMtoBhHfvuM7XWuT3W","Junior H, Peso Pluma","El Azul","WEA Latina",3,184,139,"1730979"
165,"spotify:track:6ZdbHIohiiimLHC5ZSDWDb","Herencia De Grandes","Cambio Mi Suerte","Rancho Humilde",144,162,8,"1724688"
166,"spotify:track:0SRddBTphQwQcfqw4Br1uX","León Larregui","Brillas","EMI México",43,166,467,"1723884"
167,"spotify:track:0S0r3vr9ekWX28JtCTz02t","Panter Bélico","El Primero","Panter Belico",33,-1,12,"1718050"
168,"spotify:track:3YV73DlP8kB6sOACXeiACW","Grupo Firme, Luis Alfonso Partida El Yaki","Que Te Quieran Bonito","Music VIP Entertainment Presenta Grupo Firme",99,149,16,"1717541"
169,"spotify:track:04x1x0L8BYyIv1XlcJxWfi","Tainy, Bad Bunny, Julieta Venegas","Lo Siento BB:/","NEON16, LLC",1,129,108,"1715808"
170,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",90,159,188,"1707815"
171,"spotify:track:3pJfnBjO3kjudEchcPEDxS","Caifanes","Afuera","RCA Records Label",82,197,142,"1696554"
172,"spotify:track:6hpuesKPNa3WhV48O7Fa47","Aitana","SUPERESTRELLA","Universal Music Spain S.L.",172,-1,1,"1684837"
173,"spotify:track:41wtwzCZkXwpnakmwJ239F","Bad Bunny","Si Veo a Tu Mamá","Rimas Entertainment LLC",1,156,170,"1682586"
174,"spotify:track:69Ej1xrGjOcHvIMtMKxK0G","Don Omar","Dile","UMLE - Machete",90,186,130,"1679949"
175,"spotify:track:6RYsDCdeXeWK2bsCtYXLgy","Victor Mendivil, Oscar Maydon","Mejores Jordans 2","Rico o Muerto by Baja Sound LLC",14,161,24,"1679475"
176,"spotify:track:3lCxAT7Q8VOxL39y3H62hF","Herencia De Grandes","Como Duele El Amor","Rancho Humilde",112,165,26,"1669535"
177,"spotify:track:7sLrrDpHMYNre6uq2LLB2b","Victor Mendivil","Ráfagas al Viento","Rico o Muerto by Baja Sound LLC",20,163,53,"1669165"
178,"spotify:track:2Vw8vOliCmBOAys8Q2xzJZ","Neton Vega","Mi Vida Mi Muerte","Josa Records",14,183,42,"1668506"
179,"spotify:track:5jWrRvkVz0w5x3UOcJ1Xyx","Moy Bobadilla","Corazón","Vida Recia & Music VIP Entertainment Presenta Moy Bobadilla",179,180,3,"1666317"
180,"spotify:track:3NqbKUOgaU2LgIFRbu4B12","Millonario & W. Corona, Cartel De Santa","Éxtasis","Babilonia Music, S.A. de C.V.",78,179,62,"1639800"
181,"spotify:track:3FqUPvubYeRCMsdJ02QyZR","Fuerza Regida","TÚ NAME","Rancho Humilde/Street Mob Records",4,174,106,"1632026"
182,"spotify:track:0LTwdL5yZ6YOTEGUQPFuSN","Tito Double P","ROSONES","Double P Records",1,173,65,"1630417"
183,"spotify:track:3fJHbMUnzceimOnNjp63fF","Carín León","Primera Cita","Socios Music, LLC",2,176,149,"1629081"
184,"spotify:track:4PpuZIMmeng6qPicveSI22","Jósean Log","Beso","Jósean Log",131,-1,27,"1624765"
